Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
1336,12,0.3035,20.03,107.5,0.1322,0.988712,"P51668 Q96BH1 O15344 P62837 Q9Y2X8 P61077 Q9HAC8 Q8ND25 Q8N5U6 Q8TCY9 Q9Y4L5 Q96FW1"
1337,4,0.3161,1.897,43.44,0.03556,0.992931,"Q9UBL6 Q8NF64 O75177 Q9H596"
1338,5,0.3020,3.020,49.38,0.04839,0.996692,"Q8NFA0 P61224 Q96A73 A6NIZ1 Q9NSY0"
1339,4,0.3265,1.959,32.83,0.04578,0.903035,"O75347 Q9UGU5 Q96P48 Q6P3W2"
1340,4,0.3244,1.946,30.08,0.04863,0.992931,"P11274 Q8NDX1 Q9UBP9 Q9H6Q3"
1341,5,0.3433,3.433,30.30,0.07849,0.952654,"P55786 Q6P9F7 Q7L1W4 Q8TDW0 O95918"
1342,4,0.3596,2.158,57.47,0.03191,0.992931,"P11387 Q02880 Q9UBB4 Q13751"
1343,5,0.3035,3.035,20.39,0.09079,0.894962,"Q14558 P60891 O60256 Q06203 P21108"
1344,5,0.3004,3.004,27.51,0.07415,0.989214,"Q9BVI0 Q7Z3B3 Q9NXN4 Q9NRF9 Q9NRG0"
1345,6,0.3074,4.610,23.68,0.1144,0.967224,"O15265 Q14CW9 A6NNY8 Q9NPA8 Q15814 Q70EK9"
1346,4,0.3248,1.949,41.66,0.03775,0.992931,"Q8IVL5 O43809 Q9UKX3 Q8N1G4"
1347,4,0.3027,1.816,26.32,0.05025,0.903035,"Q86WT6 Q16134 P45379 Q8N9S9"
1348,4,0.3192,1.915,25.21,0.05453,0.992931,"Q13432 P19087 A6NIH7 O94988"
1349,5,0.3777,3.777,9.842,0.1599,0.734565,"Q13761 Q13950 Q13951 Q6X9E4 P51570"
1350,4,0.3063,1.838,38.66,0.03789,0.992931,"P30047 Q8N0Z8 Q96CX2 Q5JSL3"
1351,6,0.3027,4.540,40.39,0.07974,0.977336,"Q5XKK7 Q9H9T3 Q96EB1 O95163 Q6IA86 Q8TE02"
1352,3,0.4449,1.335,14.79,0.06032,0.959572,"Q93086 Q99595 P30532"
1353,4,0.3046,1.827,32.86,0.04280,0.992931,"Q96IT1 Q8NA77 Q86TN4 Q9UK55"
1354,8,0.3249,9.097,113.8,0.06551,0.996297,"Q15436 O15060 Q86T24 P55854 P61956 Q9P0U3 Q15437 O43187"
1355,7,0.3470,7.287,55.23,0.09522,0.874923,"Q969N2 Q96S52 O43292 Q5T1B0 P04216 Q9UI38 Q92643"
1356,4,0.3037,1.822,35.15,0.04052,0.992931,"Q9BQ24 Q8NCS7 Q71RC9 Q8NGN2"
1357,3,0.4924,1.477,4.982,0.1186,0.904785,"Q8N8V4 Q9Y6N9 Q9Y5F1"
1358,5,0.3031,3.031,48.03,0.04964,0.981643,"Q8N9E0 Q5BKY9 Q9Y388 Q7Z4U5 P05976"
1359,5,0.3065,3.065,30.00,0.07117,0.981643,"Q92791 Q9UBG0 B2RNN3 Q00604 A6H8M9"
1360,5,0.3190,3.190,34.79,0.06648,0.928164,"Q96MZ4 Q5JS54 Q8NAA6 Q96PT4 Q8TDW7"
1361,4,0.3424,2.054,22.55,0.06301,0.969699,"Q8IVB5 Q6V0I7 Q96LS8 P47992"
1362,4,0.3328,1.997,19.55,0.06759,0.992931,"Q7L5A8 P21757 Q5T0T0 Q96HV5"
1363,5,0.3015,3.015,57.19,0.04294,0.952654,"Q9H0R3 Q96MV8 P58418 Q12908 P41586"
1364,5,0.3127,3.127,40.31,0.05851,0.928164,"Q9H1A3 Q9BWH2 Q9NUB4 Q11201 Q8IVP5"
1365,4,0.3043,1.826,21.33,0.05860,0.969699,"P78329 Q9HCS2 Q96QE2 Q8NDX2"
1366,5,0.3262,3.262,42.44,0.05856,0.952654,"A0PJW6 P42898 P35670 Q8TDN2 Q9BXR5"
1367,4,0.3003,1.802,26.21,0.05004,0.984809,"Q9ULG6 Q96T55 Q9NZM6 Q9H112"
1368,6,0.3081,4.622,52.91,0.06647,0.997463,"Q9C0B1 Q15935 O95467 P84996 P59768 Q03113"
1369,4,0.3238,1.943,29.03,0.04985,0.969699,"Q6X4W1 Q6P3S6 Q06330 Q92876"
1370,4,0.3165,1.899,13.73,0.08037,0.557383,"P16157 Q8WX92 P02144 Q8IZL2"
1371,5,0.3241,3.241,59.96,0.04428,0.969949,"P46100 Q8WWQ0 Q13415 Q16778 Q5S007"
1372,6,0.3026,4.539,59.61,0.05961,0.995880,"Q6VMQ6 Q15047 Q9BYX2 Q8N8R7 P40337 Q5U623"
1373,5,0.3179,3.179,13.40,0.1196,0.928164,"O15516 O00327 Q99743 P16499 Q9C0C6"
1374,4,0.3205,1.923,39.98,0.03853,0.992931,"Q96QR8 Q96AH0 Q9Y5E9 Q2TB18"
1375,4,0.3339,2.003,22.47,0.06168,0.984809,"P58004 Q99766 Q8N468 A6NHX0"
1376,5,0.3359,3.359,19.78,0.1014,0.989214,"Q9BUA3 Q9BPZ2 Q9Y657 Q86U90 Q56A73"
1377,8,0.3062,8.574,158.6,0.04680,0.999679,"Q8NE86 Q8NFQ8 Q6ZWT7 Q5VST6 Q08357 Q9H496 O15244 O60488"
1378,7,0.3051,6.407,70.04,0.07083,0.996355,"Q92530 Q15599 O14745 Q9BXI6 Q58A45 Q504Q3 Q01970"
1379,5,0.3146,3.146,26.09,0.08018,0.853337,"Q96MA6 Q9C005 P0CV98 P0CW01 Q7Z4T9"
1380,4,0.3260,1.956,29.02,0.05018,0.984809,"Q9UPN6 Q92748 Q9Y3L3 Q6JVE9"
1381,4,0.3494,2.097,51.11,0.03425,0.984809,"O43315 Q9UKG1 Q14689 Q8TDB6"
1382,9,0.3089,11.12,89.18,0.09401,0.978870,"Q15056 O15067 Q5JWF2 P63092 O95467 P84996 P59768 Q03113 P38405"
1383,7,0.3163,6.642,94.77,0.05755,0.992403,"Q9NZ63 P12081 P08237 P49591 Q14258 Q96M27 Q68DX3"
1384,6,0.3032,4.548,38.48,0.08265,0.997463,"P01833 Q9UGM3 Q6B0K9 P69892 Q9HC84 P98088"
1385,3,0.3632,1.090,1.824,0.1222,0.500000,"Q16613 Q8N5X7 Q5TEJ8"
1386,5,0.3099,3.099,20.78,0.09147,0.981643,"P60033 Q96PE7 P35212 Q5VUM1 Q10589"
1387,4,0.3112,1.867,28.35,0.04886,0.969699,"P48507 P31040 P53396 O75131"
1388,5,0.3707,3.707,40.30,0.06864,0.989214,"Q9BQ08 Q14766 P09238 P02649 P08254"
1389,5,0.3027,3.027,46.02,0.05125,0.952654,"P18507 P42898 Q9NR96 Q9H819 Q8N1C3"
1390,4,0.3483,2.090,32.60,0.04895,0.992931,"Q9NS00 O95807 O15243 P16860"
1391,4,0.3257,1.954,20.07,0.06509,0.992931,"O75808 Q8N6M9 Q9NWF9 Q15011"
1392,4,0.3089,1.854,19.52,0.06310,0.984809,"Q05329 Q5T9G4 Q5EB52 Q8N8Q1"
1393,4,0.3289,1.973,18.76,0.06868,0.442617,"P49366 P58753 Q53QZ3 P56177"
1394,5,0.3031,3.031,45.21,0.05205,0.734565,"O94818 Q13363 Q92618 Q96MY1 Q8N3X6"
1395,4,0.3284,1.970,25.70,0.05523,0.992931,"P06454 O00193 Q8WU90 P82970"
1396,5,0.3044,3.044,60.91,0.04116,0.996692,"Q8NFA0 Q96MP8 Q01151 O75382 Q9C040"
1397,4,0.3018,1.811,37.08,0.03861,0.992931,"Q8TF76 Q8N531 Q9UKI8 Q6PK81"
1398,4,0.3442,2.065,33.44,0.04746,0.992931,"Q15768 Q96EF0 O00754 P17050"
1399,4,0.3317,1.990,42.79,0.03770,0.992931,"O95980 Q6P5X5 Q96LC9 A6NJZ7"
1400,4,0.3185,1.911,25.16,0.05449,0.943824,"P35548 P28069 Q6DT37 P09086"
1401,6,0.3251,4.877,81.47,0.04959,0.997463,"O60636 Q01628 O60635 Q12908 Q9Y5W7 Q9Y5W8"
1402,4,0.3499,2.099,40.79,0.04125,0.992931,"P08631 O14492 Q9UII6 Q8WUJ1"
1403,9,0.3171,11.42,85.30,0.09951,0.989158,"P15923 Q99081 P15173 Q9NQ33 A6NI15 Q6QHK4 Q02363 P47928 P23409"
1404,4,0.3151,1.890,40.38,0.03761,0.984809,"Q86XI8 Q12888 Q96RU2 Q16667"
1405,11,0.3086,16.97,209.2,0.06839,0.999594,"Q8NAF0 Q9NQ29 Q9P2N5 Q9BQ39 Q96JP5 Q9Y6H1 Q86U06 P04554 O14836 Q8WYQ3 Q96SL8"
1406,4,0.4031,2.418,6.761,0.1408,0.903035,"Q86YJ7 Q8TBP0 Q8TF20 Q7LFL8"
1407,5,0.3007,3.007,30.15,0.06967,0.851865,"P37837 P24666 Q9H0I9 O75191 Q9P1F3"
1408,8,0.3098,8.674,44.93,0.1246,0.990935,"Q9BVI0 Q9P2N6 Q9H9L4 Q7Z3B3 A8MW92 Q9H7Z6 Q68DK7 P0C860"
1409,5,0.3413,3.413,80.70,0.03627,0.996692,"P15622 P49910 Q7Z3I7 P13994 Q68EA5"
1410,6,0.3146,4.718,70.80,0.05392,0.998474,"P00966 O00625 O43464 P60981 Q8WUM4 P50502"
1411,3,0.3155,0.9464,2.458,0.1006,0.331260,"O75581 Q9UBR5 Q7L1S5"
1412,4,0.3312,1.987,37.18,0.04213,0.992931,"Q92945 P23588 Q9H3S4 P60484"
1413,4,0.3159,1.895,32.97,0.04422,0.992931,"Q9H4K7 O94955 Q8IWL1 O75078"
1414,4,0.3110,1.866,31.89,0.04468,0.992931,"Q9Y5Q6 P78357 Q9NPY3 P17405"
1415,4,0.3047,1.828,47.09,0.03212,0.992931,"Q6PI78 Q15800 Q5T4F4 Q96C92"
1416,4,0.3285,1.971,35.72,0.04314,0.992931,"Q9GZX3 Q96IJ6 Q96GG9 Q9H4A6"
1417,4,0.3589,2.153,24.23,0.06264,0.969699,"Q0VDG4 P61326 Q9ULI4 Q9P2E2"
1418,6,0.3093,4.640,53.85,0.06583,0.995880,"Q86Y46 Q0D2I5 Q13426 Q5TF58 Q9BUW7 Q96M96"
1419,4,0.3174,1.904,31.54,0.04596,0.992931,"Q15796 Q9UI42 O15198 Q9NP90"
1420,4,0.3011,1.806,36.49,0.03902,0.969699,"Q9Y219 Q8TBJ4 Q9H1J5 P08842"
1421,4,0.3441,2.065,21.54,0.06534,0.984809,"Q9NQ75 Q8TDZ2 Q86Y37 Q9H4I8"
1422,4,0.3064,1.838,34.35,0.04161,0.992931,"O15055 O15534 P56645 P32298"
1423,4,0.3435,2.061,30.93,0.05027,0.903035,"Q9NY97 P26012 O75838 P98173"
1424,4,0.3475,2.085,43.72,0.03875,0.992931,"Q9ULQ1 Q8TC12 P40967 Q7Z404"
1425,4,0.3420,2.052,14.23,0.08449,0.843839,"Q96S16 Q14703 O00744 Q9BVH7"
1426,5,0.3121,3.121,30.22,0.07202,0.996692,"Q5J5C9 Q6UX15 Q9UBV2 Q96DZ1 P50897"
1427,4,0.3406,2.043,25.49,0.05750,0.992931,"Q10471 Q6H9L7 Q96F25 Q8N967"
1428,5,0.3105,3.105,42.26,0.05608,0.734565,"P32929 Q96AT9 P53396 P42680 Q8TEA1"
1429,4,0.3759,2.255,31.81,0.05362,0.984809,"Q02086 Q96RD6 Q16656 Q9BXC9"
1430,4,0.3532,2.119,19.34,0.07194,0.992931,"Q8TC57 A6NED2 O95164 P48539"
1431,9,0.3015,10.85,67.10,0.1131,0.997641,"P60520 Q9H0R8 Q3MII6 Q14257 Q9NW68 Q96A56 Q9Y4P1 Q5TCY1 O95166"
1432,12,0.3118,20.58,164.3,0.09850,0.999761,"Q92569 O00329 P37173 O00459 P27986 P42338 O14654 P42336 Q9UHF4 Q9NZU1 Q9NZ94 P47901"
1433,11,0.4538,24.96,66.02,0.2209,0.821033,"Q9BWG4 Q9BWW4 Q9NQ69 Q86U70 P81877 Q96A47 Q9BXS1 P48742 O60663 P61371 O00512"
1434,6,0.3159,4.738,36.62,0.08880,0.997463,"Q9NS56 Q0VGE8 Q9BPZ2 Q9Y657 Q86U90 Q9UL59"
1435,5,0.3217,3.217,49.44,0.05134,0.989214,"Q9UI36 Q96DX7 Q9H1B7 P27707 Q96NX9"
1436,6,0.3084,4.626,68.09,0.05461,0.967224,"Q8IYS8 Q96F86 P54317 Q8IZD4 Q13107 P55822"
1437,8,0.3054,8.552,49.31,0.1158,0.979716,"Q8IW36 Q9H4B6 Q13188 Q86TJ5 Q13043 P52736 P50749 Q9H5Y7"
1438,6,0.3114,4.671,45.10,0.07562,0.998474,"P14616 P06213 P01344 P39877 Q30KQ4 P08069"
1439,7,0.3159,6.633,66.64,0.07600,0.992403,"P07098 Q9BYM8 P15056 Q9H0F6 Q96EP0 Q86Z02 Q9UIM3"
1440,10,0.3090,13.91,102.4,0.1020,0.997102,"Q15696 Q9UDW3 Q16560 Q7RTV0 Q9BV90 Q6IEG0 Q96LT9 Q6PID6 Q8N8D1 Q15695"
1441,8,0.3266,9.144,66.66,0.09961,0.973985,"Q71RG4 Q9BVT8 P51452 Q96K19 O75477 O94905 P19875 O75899"
1442,6,0.3113,4.669,66.45,0.05618,0.998474,"O75460 Q96LR4 Q8N3H0 Q92729 O95461 P78357"
1443,7,0.3025,6.352,100.5,0.05256,0.996355,"Q8N9R8 P55198 P55197 Q03111 Q8TEK3 Q9UBP9 P51826"
1444,3,0.5007,1.502,2.392,0.1518,0.331260,"P22914 A6NMB9 Q8TE69"
1445,8,0.3055,8.555,74.45,0.08641,0.999679,"O14764 Q9BY49 Q8N2I9 Q92519 P18850 Q8NHY2 Q96RU8 Q7L5Y6"
1446,7,0.3197,6.713,113.7,0.04995,0.999299,"P26678 Q8IWU4 Q99726 Q9NUU6 O95436 O95197 Q9GZW8"
1447,4,0.3303,1.982,19.68,0.06683,0.992931,"Q99766 Q9P2J9 P20155 Q8N468"
1448,4,0.3577,2.146,16.28,0.08121,0.943824,"Q15435 P68543 P41236 Q5TID7"
1449,5,0.3654,3.654,48.02,0.05925,0.952654,"Q01826 Q15274 Q9UPW6 Q96LD4 Q495C1"
1450,4,0.3078,1.847,19.48,0.06298,0.843839,"P59861 Q8IWF9 Q9NTZ6 P16284"
1451,5,0.3139,3.139,43.23,0.05569,0.989214,"P19075 Q6P1A2 O43731 Q5W0Z9 Q3SY17"
1452,4,0.3082,1.849,47.62,0.03217,0.992931,"Q9UHF4 Q15036 Q6ZWK4 Q9UKE5"
1453,5,0.3002,3.002,48.19,0.04907,0.981643,"P41273 Q99969 Q14766 P09238 P08254"
1454,4,0.3016,1.810,16.78,0.06805,0.903035,"Q8N6M9 Q9NWF9 Q14149 P55042"
1455,4,0.3429,2.057,40.52,0.04068,0.992931,"Q96HH6 Q8N5I4 Q8TAC9 P57054"
1456,4,0.3153,1.892,31.38,0.04583,0.903035,"Q0VAQ4 P41143 Q8WY98 A8MZ97"
1457,4,0.3617,2.170,22.78,0.06586,0.984809,"Q8NBN7 P09923 Q9Y5E4 Q9P299"
1458,5,0.3110,3.110,27.48,0.07662,0.851865,"Q86X52 Q68BL8 Q70JA7 Q8TBZ2 P07585"
1459,4,0.3080,1.848,20.51,0.06088,0.984809,"Q01826 Q6GPH4 Q96LD4 Q9UQB3"
1460,5,0.3468,3.468,59.32,0.04765,0.996692,"Q9UJV9 Q8N5F7 Q9UKX3 A1L170 Q5M9Q1"
1461,8,0.3072,8.601,105.2,0.06626,0.999530,"P32119 Q06830 Q6ICL3 Q9HC38 Q9NR45 P04040 P04406 P10109"
1462,4,0.3371,2.022,22.49,0.06221,0.903035,"Q8NC69 Q14451 Q9HBF4 Q693B1"
1463,7,0.3181,6.679,95.03,0.05772,0.999299,"Q9HB63 Q3LI59 Q9NZ81 Q8IUC3 Q9H0F5 P23769 Q9NQB0"
1464,7,0.3260,6.846,64.64,0.08008,0.996355,"Q9NPJ3 P22234 O15067 P31939 Q96Q11 P22102 P30566"
1465,7,0.3178,6.675,72.95,0.07130,0.972358,"P42773 P11802 P30281 Q00534 P46527 P01185 Q5TC84"
1466,5,0.3057,3.057,32.78,0.06670,0.993907,"Q9BZE9 Q9Y315 P35573 Q15399 P00491"
1467,4,0.3075,1.845,48.35,0.03171,0.992931,"Q9NZ94 Q9UGM1 Q9NV64 Q9BX73"
1468,5,0.3012,3.012,54.75,0.04445,0.981643,"Q6ZWI9 Q9NSC2 Q9Y467 Q92902 Q9BZQ4"
1469,4,0.3851,2.310,15.61,0.08913,0.992931,"Q8IZ83 Q9Y315 Q15399 P00491"
1470,4,0.3138,1.883,42.99,0.03561,0.992931,"P24394 Q6UXL0 Q969Z4 Q9Y397"
1471,4,0.3090,1.854,24.26,0.05435,0.969699,"Q5VY80 Q9BX74 Q9H6A9 Q7Z2W7"
1472,6,0.3342,5.013,60.73,0.06448,0.998474,"Q92832 O00339 Q8N2S1 Q92626 Q99435 Q6ZMY9"
1473,8,0.3006,8.417,52.34,0.1097,0.886427,"Q14194 O14531 Q16555 Q9BPU6 Q14117 Q14195 O75626 Q8N841"
1474,4,0.3367,2.020,25.27,0.05725,0.969699,"A6NFQ2 O94933 Q8ND94 Q9H1U4"
1475,5,0.3071,3.071,45.93,0.05205,0.996692,"Q02297 O94910 P35670 O43854 Q75T13"
1476,4,0.3332,1.999,37.51,0.04209,0.992931,"Q86TM6 Q02083 Q30KQ4 P54802"
1477,4,0.3229,1.938,26.50,0.05318,0.903035,"Q5W0B7 P41181 Q8NH19 P04278"
1478,3,0.4502,1.351,4.033,0.1186,0.808633,"Q96HU8 Q8TCD5 Q9H106"
1479,4,0.3449,2.070,45.10,0.03752,0.992931,"Q9P0J1 Q16795 Q8NCN5 Q6NUN0"
1480,4,0.3223,1.934,28.50,0.05031,0.984809,"P49750 P08217 P55008 Q15620"
1481,4,0.3334,2.000,27.32,0.05360,0.843839,"Q96IF1 Q86XN8 Q5VYV7 Q9H0D2"
1482,3,0.3071,0.9213,10.98,0.05147,0.904785,"Q9P121 Q14982 Q96P65"
1483,4,0.3068,1.841,31.60,0.04441,0.969699,"Q6ZSS7 Q9H7V2 O14520 Q16553"
1484,15,0.2883,30.27,167.4,0.1330,0.997895,"O43257 O60711 Q14161 P05362 Q15052 Q9H4E5 Q13177 Q9Y2X7 Q14155 Q9H939 Q05209 Q13153 O14907 Q16566 P48431"
1485,4,0.3225,1.935,31.64,0.04655,0.992931,"Q9P2X0 Q96PY6 Q969P6 Q7Z569"
1486,6,0.3131,4.696,52.45,0.06792,0.998474,"Q6I9Y2 Q13769 Q96J01 Q86W42 Q8N9M1 Q6P6C2"
1487,7,0.3251,6.827,60.98,0.08345,0.814453,"O60711 P49023 Q92904 Q9H939 Q05209 Q8IVE3 Q9ULM0"
1488,3,0.6306,1.892,18.15,0.07266,0.985452,"Q9NQ34 P51790 P51795"
1489,5,0.3013,3.013,41.76,0.05501,0.952654,"Q9Y266 P07384 P20810 Q9Y5J7 A6NHC0"
1490,4,0.3100,1.860,6.706,0.1123,0.764757,"O75385 O75143 Q9BSB4 Q8IYT8"
1491,4,0.3402,2.041,35.94,0.04439,0.969699,"O43318 Q15750 Q12765 Q8TCJ0"
1492,4,0.3581,2.149,20.75,0.06954,0.992931,"O60220 P01213 Q9Y5J9 Q9Y5J7"
1493,5,0.3106,3.106,55.80,0.04507,0.996692,"Q14643 Q14571 P35219 Q9Y6F6 A2RU30"
1494,5,0.3597,3.597,51.76,0.05504,0.996692,"Q9Y4P8 Q9BZG8 Q9BQC3 Q5TFG8 Q9UHF5"
1495,5,0.3016,3.016,74.75,0.03436,0.996692,"Q9BYR7 Q86YT5 Q9NZV7 P82987 Q9Y6W6"
1496,4,0.3063,1.838,9.590,0.09459,0.764757,"Q9H4M9 Q9NZN3 Q9H1K0 O15146"
1497,5,0.3009,3.009,37.51,0.05956,0.993907,"P30419 O60551 Q96NN9 Q6P9B6 Q717R9"
1498,4,0.3037,1.822,25.30,0.05189,0.903035,"P40313 Q9Y5Q5 O00501 Q13326"
1499,7,0.3060,6.427,63.36,0.07671,0.979765,"Q96FV3 Q7KYR7 B0FP48 E5RIL1 P23945 O75144 P61803"
1500,4,0.3048,1.829,36.63,0.03936,0.992931,"Q8NCT3 Q8NFB2 Q9Y2G0 Q9HCP0"
1501,4,0.3094,1.856,32.62,0.04370,0.992931,"Q9P013 Q8WYA6 O94806 P05771"
1502,4,0.3532,2.119,26.28,0.05821,0.992931,"Q9H6Q4 Q9NXF7 Q9BQI7 O15105"
1503,4,0.3730,2.238,7.554,0.1258,0.903035,"O95395 O75311 P28472 P47870"
1504,5,0.3257,3.257,30.39,0.07462,0.952654,"P16619 Q86W34 Q9UKZ9 O95631 Q7Z7K0"
1505,4,0.3143,1.886,29.10,0.04837,0.984809,"Q9Y575 Q86UZ6 Q9BVA0 Q59H18"
1506,4,0.3022,1.813,62.82,0.02496,0.992931,"Q9P035 Q9BYW2 Q96MT1 Q9BQI7"
1507,4,0.3443,2.066,36.66,0.04421,0.992931,"O43347 Q15717 Q92879 P58215"
1508,4,0.3219,1.931,31.40,0.04672,0.992931,"Q9BUP0 Q03052 Q5EBL8 P05109"
1509,5,0.3008,3.008,47.80,0.04946,0.996692,"P98095 Q9UF02 P0CJ78 Q9HA92 P52746"
1510,8,0.3123,8.744,62.53,0.1002,0.997308,"Q93034 Q15369 Q15370 Q96DX5 Q96BM1 Q12829 Q96S21 P0C0E4"
1511,6,0.4000,6.001,57.58,0.07939,0.967224,"Q8N3C0 Q8N9N2 Q9H1I8 Q15650 Q96Q83 P20472"
1512,5,0.3079,3.079,52.38,0.04704,0.996692,"P42765 P24752 Q01844 Q86YH6 Q6ZVK8"
1513,3,0.4141,1.242,9.895,0.07248,0.959572,"Q9UIC8 P42574 Q8NC96"
1514,4,0.3088,1.853,25.53,0.05236,0.984809,"Q03519 P36956 Q12918 P36544"
1515,5,0.3130,3.130,50.67,0.04906,0.996692,"Q93086 P43657 Q6PJG6 Q9BYI3 P30532"
1516,4,0.3377,2.026,42.02,0.03893,0.992931,"Q96MM6 Q8N140 Q02952 O43301"
1517,4,0.3064,1.839,21.30,0.05905,0.969699,"O14543 Q96LZ7 Q9BW61 Q8IZV5"
1518,4,0.3152,1.891,47.52,0.03294,0.969699,"Q96Q40 P02763 Q6ZNF0 P19652"
1519,4,0.3023,1.814,26.96,0.04933,0.992931,"Q9H0V9 Q9BX97 Q7L985 Q9NUM4"
1520,3,0.4036,1.211,10.72,0.06754,0.985452,"Q9BVJ7 Q13564 Q8TBC4"
1521,7,0.3090,6.489,65.11,0.07580,0.999299,"P34897 Q15102 P34896 Q9Y224 O95456 P68402 Q96M27"
1522,4,0.3015,1.809,20.73,0.05924,0.984809,"Q5SVS4 Q8WTT0 O14773 Q92994"
1523,4,0.3176,1.906,33.22,0.04419,0.992931,"Q86UG4 Q86VI4 Q14108 Q6UXK2"
1524,4,0.3160,1.896,32.70,0.04450,0.992931,"Q9NSU2 P25025 Q8N7P3 Q9ULC3"
1525,4,0.3371,2.022,37.16,0.04286,0.969699,"P11441 Q96DN0 P06400 P23443"
1526,4,0.3242,1.945,37.96,0.04060,0.903035,"Q12830 P35659 Q96BT1 P01583"
1527,4,0.3257,1.954,40.03,0.03910,0.992931,"Q3L8U1 P02679 O75311 P28472"
1528,6,0.3234,4.852,54.45,0.06805,0.984681,"P02489 P02511 Q969W1 Q9NQZ5 Q9P2P1 Q9Y255"
1529,5,0.3415,3.415,62.95,0.04472,0.996692,"Q9UBE0 Q9BXJ5 Q02548 Q06710 O75431"
1530,5,0.3122,3.122,45.26,0.05348,0.993907,"P60059 Q9C0I4 Q96P66 O00623 P43629"
1531,6,0.3067,4.600,75.58,0.04990,0.998474,"Q9UHI8 P16619 Q9H497 P08861 P35625 Q9UI38"
1532,13,0.3132,24.43,108.3,0.1539,0.659191,"P69905 P68871 P02008 P09105 Q5VWW1 P30711 Q8TDB8 P02100 Q96MD7 Q9H1J1 Q8N9F7 P02042 Q9HCI7"
1533,4,0.3346,2.007,24.96,0.05741,0.903035,"Q8WTT0 P21583 P98198 Q92994"
1534,4,0.3767,2.260,42.61,0.04276,0.992931,"Q9H4K7 O94955 O75078 P09958"
1535,5,0.3282,3.282,71.73,0.03861,0.996692,"P05198 Q9NVM4 Q969S3 P20042 Q9UKD2"
1536,4,0.3158,1.895,41.61,0.03678,0.992931,"P06126 Q9UKU6 O60476 Q8IUC8"
1537,5,0.3004,3.004,36.68,0.06046,0.989214,"Q12907 Q9NZ53 Q8TD07 Q8ND94 Q13641"
1538,10,0.3026,13.62,87.64,0.1123,0.999343,"Q9BYZ2 Q00796 P30038 P04179 P06744 P04040 P80404 P36871 P40925 Q96G03"
1539,6,0.3011,4.516,56.08,0.06221,0.995880,"Q8TDY8 Q8TD07 Q9BZM4 O43614 O43556 Q9BZM6"
1540,14,0.3036,27.63,139.6,0.1415,0.977181,"P51668 Q86XT4 Q96BH1 Q9HCM9 O15344 P62837 Q9Y2X8 Q96LR5 P61077 Q96EP1 Q9HAC8 Q8N5U6 Q9Y4L5 Q96FW1"
1541,4,0.3379,2.027,26.83,0.05500,0.903035,"Q01081 P61769 Q8WU68 P0DJD1"
1542,4,0.3229,1.938,45.92,0.03468,0.903035,"Q12772 P20036 P02649 P02748"
1543,5,0.3282,3.282,28.08,0.07933,0.969949,"Q02094 Q8WZ59 Q6UVW9 Q07108 Q8N6K0"
1544,5,0.3215,3.215,26.02,0.08196,0.996692,"Q14153 Q13163 P31947 Q99759 Q9Y2U5"
1545,4,0.3311,1.987,47.21,0.03474,0.992931,"O95202 Q6GMV3 Q9H4S2 Q9BTE7"
1546,3,0.3877,1.163,10.26,0.06676,0.985452,"O75030 P19484 P19532"
1547,4,0.3017,1.810,13.72,0.07692,0.903035,"O75347 Q13542 P06730 O60516"
1548,5,0.3172,3.172,55.97,0.04588,0.989214,"Q99856 Q8IVW6 O14753 A6NKF2 P49796"
1549,4,0.3018,1.811,23.01,0.05517,0.984809,"Q09019 P02746 Q5VXU3 P42331"
1550,5,0.3118,3.118,34.66,0.06527,0.981643,"Q8WYK0 O43316 Q9BYJ0 Q9NP86 Q8WXI4"
1551,4,0.3196,1.917,39.08,0.03914,0.992931,"Q9H503 Q8IUC0 Q9H6Z4 O75531"
1552,4,0.3263,1.958,30.32,0.04861,0.992931,"Q6P1K8 Q86X76 Q03393 O15382"
1553,3,0.5056,1.517,8.405,0.09527,0.985452,"Q96EF0 Q9Y216 Q96QG7"
1554,7,0.3062,6.430,50.32,0.09088,0.920068,"Q9H4B6 Q13188 Q9NS23 Q86TJ5 Q13043 P50749 Q6ZTQ3"
1555,5,0.3055,3.055,45.97,0.05176,0.996692,"Q86U28 Q9H903 Q9BSH5 Q96SU4 Q9UHQ1"
1556,5,0.3294,3.294,44.07,0.05743,0.969949,"Q8NDT2 O95460 Q9Y592 Q9BWE0 H3BUK9"
1557,4,0.3409,2.045,24.14,0.05983,0.992931,"O75529 O75486 O15296 Q9H3M0"
1558,4,0.5293,3.176,23.75,0.09094,0.903035,"Q9UKK6 Q6ZW49 Q9BTK6 Q9H4D5"
1559,4,0.3154,1.892,34.97,0.04218,0.992931,"Q2TAC6 P17097 Q8N8N7 Q02388"
1560,7,0.3101,6.512,57.17,0.08383,0.989275,"Q8TDL5 P01833 P01591 Q8NGS6 Q6B0K9 Q9HC84 Q9NPH5"
1561,5,0.3325,3.325,23.61,0.09004,0.798302,"Q9UI30 Q9BV44 Q9UQB3 Q9NRN9 P20783"
1562,4,0.3308,1.985,27.47,0.05300,0.992931,"Q9NS61 P31151 Q5SY68 P32298"
1563,4,0.3115,1.869,24.98,0.05363,0.992931,"Q9UJ71 P06756 Q8N1N0 Q6PDA7"
1564,4,0.3039,1.824,25.34,0.05186,0.992931,"Q6UX41 Q9H5V8 P48357 Q9NUM4"
