Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
1451,6,0.3044,4.565,33.79,0.09067,0.913257,"P08253 P02751 P02746 P02462 Q99715 P14780"
1452,8,0.3047,8.531,65.46,0.09480,0.993206,"Q9Y5G4 Q9Y5G8 Q9Y5G6 Q9Y5G9 Q9Y5G7 Q14766 Q9Y5H3 Q96JQ0"
1453,6,0.3145,4.718,101.3,0.03997,0.977336,"Q5T5X7 Q9Y3A4 Q9H6R4 Q96NT1 P20648 P35318"
1454,5,0.3059,3.059,44.06,0.05355,0.996692,"Q9UKJ8 Q11206 Q8TD33 Q01344 Q9UHG2"
1455,4,0.3281,1.969,22.88,0.05994,0.903035,"Q96T91 Q13443 O43915 O95925"
1456,4,0.3810,2.286,22.61,0.06948,0.992931,"O60486 O14793 O95390 Q2VWP7"
1457,4,0.3084,1.851,39.96,0.03716,0.992931,"Q9UHJ9 O00743 Q9H9J4 Q6NWY9"
1458,4,0.3241,1.945,30.60,0.04797,0.969699,"Q14CN2 Q5W0B7 P41181 Q8NH19"
1459,4,0.3226,1.936,34.84,0.04323,0.992931,"Q96GM1 Q9BZV2 P04921 Q8IXQ3"
1460,5,0.3352,3.352,47.30,0.05527,0.996692,"P13224 A0PK11 Q9P244 Q0P6H9 Q86XT9"
1461,4,0.3409,2.045,30.29,0.05071,0.992931,"Q8NBP0 Q96AE7 P61626 P34903"
1462,3,0.3573,1.072,15.21,0.04811,0.500000,"Q9NQS3 Q15223 P20794"
1463,4,0.3519,2.111,26.23,0.05810,0.903035,"Q9H3U1 Q96HU8 Q8NA82 P52306"
1464,3,0.4943,1.483,3.591,0.1339,0.808633,"O43739 P80217 Q8WWN9"
1465,4,0.4070,2.442,20.27,0.07950,0.903035,"Q5MNZ6 P04733 Q9BYB4 Q53RT3"
1466,3,0.3399,1.020,4.295,0.09013,0.904785,"Q6P4I2 O43525 Q9BYN0"
1467,5,0.3213,3.213,42.29,0.05789,0.952654,"Q9BT09 Q96FE5 Q7L985 Q8WWX8 Q86YC3"
1468,4,0.3521,2.112,18.94,0.07272,0.984809,"Q9Y3R4 O00445 Q6WQI6 Q96Q83"
1469,4,0.3400,2.040,41.08,0.03991,0.992931,"Q9UG63 P11586 P53041 Q6ZQY3"
1470,4,0.3682,2.209,30.20,0.05468,0.984809,"P43363 Q15596 Q9P0K8 Q14994"
1471,5,0.3193,3.193,36.22,0.06462,0.989214,"P49903 Q99611 P11172 Q96CN7 Q9Y3B8"
1472,5,0.3090,3.090,35.67,0.06338,0.989214,"Q6ZSS7 P61165 Q8NEA5 O14520 Q16553"
1473,3,0.5262,1.579,4.188,0.1342,0.668740,"O75311 P28472 P47870"
1474,14,0.3016,27.45,118.8,0.1575,0.977181,"Q13432 Q86VY9 Q96LZ3 Q08209 P0C2L3 Q96N06 Q9NY59 Q9UKA8 P16298 P48454 P63098 P53805 Q14206 O14830"
1475,14,0.2704,24.60,153.8,0.1192,0.996870,"O60711 Q14161 P05362 Q15052 Q9H4E5 Q9NR64 Q13177 Q9Y2X7 Q14155 Q13153 O14907 Q16566 P48431 O75914"
1476,4,0.3647,2.188,23.80,0.06438,0.992931,"P49458 Q96FX7 O15085 Q9UBP6"
1477,10,0.3253,14.64,99.42,0.1092,0.955513,"Q8NBZ0 Q6P4R8 Q06787 Q8IY47 Q9H9F9 Q9ULG1 Q6PI98 Q9H981 Q6ICG8 Q53TQ3"
1478,6,0.3307,4.961,63.50,0.06166,0.995880,"Q9Y4P8 Q5XKK7 Q93086 Q9BZG8 Q9BQC3 Q5TFG8"
1479,4,0.3011,1.807,26.85,0.04928,0.969699,"Q8WXB1 Q8IZ13 A8MW99 Q63HM1"
1480,4,0.3042,1.825,32.85,0.04277,0.992931,"Q7L591 Q6V1X1 P17707 Q96DB2"
1481,6,0.5074,7.612,24.08,0.1742,0.851023,"Q9NZN4 Q9H4M9 Q9NZN3 Q9H1K0 Q9H223 Q9UJQ7"
1482,6,0.3106,4.658,55.81,0.06428,0.998524,"Q7KYR7 Q8TDD5 B0FP48 E5RIL1 O75144 Q9NQ66"
1483,4,0.3486,2.092,25.68,0.05848,0.969699,"P16619 Q86W34 O95631 Q16627"
1484,7,0.3127,6.567,77.94,0.06667,0.899332,"Q9NWT6 Q8TAY7 Q9Y575 Q9BR61 O60237 Q59H18 Q8WXD9"
1485,4,0.3011,1.807,28.58,0.04706,0.992931,"Q9UBU3 O15228 O00548 Q5SY68"
1486,5,0.3007,3.007,43.21,0.05349,0.989214,"O43347 A6NFN3 P36402 Q92879 P58215"
1487,4,0.3248,1.949,45.98,0.03484,0.992931,"Q86WX3 Q86V97 Q9UHF5 Q8NG68"
1488,4,0.3569,2.142,26.83,0.05793,0.992931,"Q6PII3 Q15369 Q8IYW5 Q9Y5A7"
1489,7,0.3424,7.191,82.38,0.06943,0.998917,"Q8N3C0 Q8N9N2 Q9H1I8 P49961 Q13253 Q15650 Q96Q83"
1490,4,0.3137,1.882,24.73,0.05438,0.984809,"Q9H3H3 Q8N4B1 P32019 Q6ICB4"
1491,4,0.3012,1.807,29.24,0.04628,0.969699,"Q13444 Q9NXW9 Q8WV41 Q86WN1"
1492,17,0.3327,45.25,212.9,0.1549,0.992051,"Q9Y4Y9 Q86TB9 Q8NB15 Q9UK45 Q9H6E5 P54105 Q9Y333 P62310 O75554 O15116 P62312 Q9Y4Z0 O95777 Q96DC7 Q969L4 Q6ZUT3 Q9NZH7"
1493,4,0.3465,2.079,30.97,0.05064,0.969699,"Q9BPW8 O75323 Q14697 P08493"
1494,9,0.3074,11.07,60.73,0.1232,0.994778,"Q9H008 Q96EY8 P07902 P0DPK4 P49247 Q9UHV2 P01834 Q9H3S4 O43323"
1495,4,0.3299,1.979,27.80,0.05240,0.992931,"Q8N140 P08473 O60488 P17050"
1496,4,0.3224,1.934,35.60,0.04248,0.943824,"Q6PIV2 O94900 Q13588 Q7L190"
1497,4,0.3489,2.093,29.90,0.05234,0.992931,"O43196 O75602 P03886 P49281"
1498,9,0.3699,13.32,69.66,0.1319,0.834306,"Q6ZN18 Q15910 Q15022 O75530 Q9Y483 Q1XH10 Q92833 A6NHQ4 O95455"
1499,4,0.3020,1.812,36.67,0.03899,0.992931,"Q5TGL8 Q8NCM8 Q9H1X1 O95396"
1500,4,0.3301,1.981,26.67,0.05403,0.992931,"Q9NW75 P78508 Q8N8L6 P08912"
1501,6,0.3071,4.607,23.78,0.1141,0.953652,"P60520 Q9H0R8 Q14257 Q92609 Q9NW68 Q96A56"
1502,5,0.3000,3.000,35.86,0.06141,0.996692,"P78329 Q9BZV2 Q96QE2 O14730 Q8NDX2"
1503,4,0.3290,1.974,32.18,0.04683,0.984809,"Q9GZZ9 Q9BY49 Q96IC2 Q13564"
1504,6,0.3425,5.138,79.70,0.05305,0.997463,"Q9GZL7 P49903 Q9Y3I0 Q99611 P11172 Q9NUU7"
1505,5,0.3145,3.145,36.11,0.06385,0.969949,"Q96CA5 O43464 P55211 Q9Y3E2 Q96P09"
1506,10,0.3209,14.44,183.1,0.06636,0.999616,"Q96DT6 P48426 P78356 Q8TBX8 Q96B54 O95218 Q8WXG6 Q66PJ3 O15524 Q7Z5H3"
1507,5,0.3034,3.034,94.49,0.02822,0.989214,"O14640 Q6DKJ4 O14641 Q9NXE8 Q9UIA0"
1508,4,0.3148,1.889,26.23,0.05228,0.992931,"Q96PB7 Q99784 O95897 O95476"
1509,6,0.3014,4.521,51.11,0.06685,0.984681,"P11441 Q96DN0 P24534 P26641 P49589 P23443"
1510,4,0.3493,2.096,35.43,0.04604,0.992931,"Q92794 Q5T7N2 Q9NP80 Q9BSV6"
1511,7,0.3201,6.723,64.87,0.07854,0.999299,"Q8NDY6 P35070 P33764 Q9H898 Q5JRM2 Q6MZM0 Q5JW98"
1512,4,0.3353,2.012,35.70,0.04401,0.992931,"P83105 Q01804 Q53QV2 Q6ICG8"
1513,7,0.3035,6.374,60.54,0.07878,0.996355,"Q9UKX2 Q86VI3 Q03112 Q16665 P12829 P08590 P05976"
1514,6,0.3133,4.700,60.55,0.06084,0.984681,"Q5TEU4 Q4G176 Q9BVS5 Q5BKU9 Q2M2E5 Q9HA77"
1515,4,0.3064,1.839,22.76,0.05641,0.903035,"Q9UBM8 A0PJZ3 Q9UHG2 Q9NZ20"
1516,5,0.3080,3.080,51.67,0.04757,0.996692,"P22732 Q99437 Q14416 Q8N3G9 A6NFN3"
1517,4,0.3348,2.009,20.55,0.06573,0.969699,"Q9NNX6 P04035 Q8NGT2 Q9H2X3"
1518,4,0.3359,2.016,14.15,0.08339,0.992931,"Q92834 Q13733 O15259 O75161"
1519,6,0.3185,4.777,41.23,0.08236,0.993467,"Q3B8N2 Q8NEU8 P51790 P51795 P08183 Q9HB90"
1520,4,0.3389,2.033,33.04,0.04721,0.969699,"Q9NZL6 P52306 P10114 P61225"
1521,4,0.3376,2.026,30.58,0.04988,0.969699,"Q5GH76 Q58EX2 P19320 P27544"
1522,4,0.3354,2.012,11.17,0.09500,0.667497,"P30511 P17693 P04439 Q96QE4"
1523,4,0.3061,1.837,24.64,0.05327,0.969699,"Q96JB3 Q9NVR7 O94988 Q86YR7"
1524,6,0.3055,4.582,36.25,0.08673,0.993467,"Q96B01 Q8TBZ3 O75317 P58304 Q8TAF3 P62068"
1525,4,0.3463,2.078,14.91,0.08315,0.903035,"Q7L9B9 O43157 Q96AZ6 P59095"
1526,8,0.3297,9.230,72.88,0.09408,0.998062,"P16930 Q00796 P60174 P06744 P80404 P36871 P30566 Q96G03"
1527,5,0.3004,3.004,28.83,0.07181,0.928164,"P26378 Q9NPJ4 P50607 Q8TF62 Q8TE60"
1528,11,0.3224,17.73,144.7,0.09614,0.993707,"Q01081 Q15696 Q9UDW3 Q16560 Q7RTV0 Q8WU68 P0DJD1 Q6IEG0 Q96LT9 Q8N8D1 Q15695"
1529,9,0.4181,15.05,69.56,0.1467,0.995964,"Q5T753 Q6L8H2 Q701N4 Q9BTY2 O96014 Q5T7P2 Q5TA78 Q2TAL6 Q5T7P3"
1530,6,0.3203,4.804,64.85,0.05884,0.995880,"O43257 O75718 Q32P28 Q96A84 P02814 O95076"
1531,5,0.3246,3.246,41.97,0.05879,0.734565,"Q6AI12 P35548 P35711 P09086 P35712"
1532,4,0.3012,1.807,36.94,0.03866,0.984809,"Q8N9W6 Q96LM5 O43820 Q8TF63"
1533,4,0.3338,2.003,29.93,0.05015,0.943824,"Q9NZ81 Q8N7E2 Q9UD57 O95379"
1534,4,0.3264,1.958,30.30,0.04865,0.992931,"Q8WXB1 Q8IZ13 Q8IXL7 Q96AZ1"
1535,5,0.3022,3.022,60.89,0.04089,0.996692,"O75344 Q9NVL8 Q9BSW2 O15254 P22059"
1536,3,0.5255,1.576,12.37,0.07902,0.985452,"O75030 P19484 P19532"
1537,4,0.3169,1.901,30.60,0.04695,0.992931,"Q8N4U5 Q9NY65 P38935 Q12849"
1538,4,0.3380,2.028,29.41,0.05141,0.903035,"Q9NP86 Q8WXI4 P59817 Q9UJW7"
1539,6,0.3641,5.462,14.25,0.1722,0.712413,"P53004 Q92874 Q9NTI7 Q9UMR3 Q86YI8 Q9BQT8"
1540,4,0.3142,1.885,40.58,0.03736,0.992931,"P51178 Q86WP2 Q9H6A0 Q9BQ83"
1541,4,0.3211,1.926,23.24,0.05809,0.992931,"Q9Y2C4 Q6ZTQ4 Q53EV4 Q5TCS8"
1542,5,0.3181,3.181,38.28,0.06182,0.952654,"Q13542 O60573 Q9NRA8 P06730 O60516"
1543,5,0.3319,3.319,40.94,0.06116,0.969949,"O15305 Q92871 O14498 P05141 P12235"
1544,3,0.3882,1.165,10.17,0.06717,0.985452,"Q9H293 Q92820 O60701"
1545,4,0.3144,1.887,15.97,0.07295,0.969699,"O15305 Q92871 Q16670 Q5H9U9"
1546,4,0.3422,2.053,32.00,0.04882,0.992931,"P22607 Q9Y672 P98196 O00220"
1547,5,0.3775,3.775,12.48,0.1438,0.851865,"O15516 O00327 Q99743 P16499 Q9C0C6"
1548,4,0.3489,2.094,36.68,0.04476,0.992931,"Q8WVQ1 Q9Y6E2 Q8IUC8 Q10472"
1549,4,0.3490,2.094,35.36,0.04607,0.992931,"Q6NS38 Q2TAC6 P38935 Q12849"
1550,7,0.3013,6.326,100.7,0.05225,0.997531,"Q12999 O60636 Q3SXM5 P08962 O43567 Q8NCG7 Q96F25"
1551,5,0.3059,3.059,36.69,0.06149,0.969949,"Q9UI30 Q9NXG2 Q9BV44 Q9UQB3 Q9NRN9"
1552,4,0.3466,2.080,21.46,0.06595,0.969699,"Q6ZN30 Q8WYQ3 Q9Y2Y9 Q5T1J5"
1553,4,0.3225,1.935,36.43,0.04173,0.992931,"O15169 Q5JTC6 Q14C86 Q14644"
1554,4,0.3136,1.882,26.62,0.05154,0.984809,"O14931 Q8IU57 O75973 P79483"
1555,8,0.3230,9.045,64.83,0.1006,0.973985,"P16930 Q6P587 Q00796 P06744 P04040 P80404 P00505 P36871"
1556,4,0.3814,2.289,38.65,0.04677,0.992931,"Q9UJQ1 Q6ZWT7 Q8N697 O15244"
1557,3,0.3536,1.061,8.800,0.06688,0.808633,"Q8N111 Q6ZRI8 Q96JG8"
1558,4,0.3178,1.907,20.51,0.06270,0.969699,"Q9BSG5 P12109 Q9BWP8 P20783"
1559,4,0.3104,1.863,25.66,0.05243,0.992931,"Q6UX41 Q13308 P16473 Q9H8M5"
1560,10,0.3127,14.07,81.66,0.1216,0.973049,"O00534 P40424 P40425 O14770 P55347 O00470 O60663 Q13394 Q5U5X8 O15266"
1561,4,0.3551,2.131,29.45,0.05383,0.992931,"P21673 Q6UXT9 Q6ZNM6 P55210"
1562,12,0.3248,21.44,118.9,0.1305,0.999877,"Q3SY84 P04264 P19013 Q7RTS7 P04259 P13647 P02538 P13646 Q7Z3Y9 Q7Z3Z0 Q7Z3Y7 P13645"
1563,4,0.3369,2.021,29.16,0.05158,0.992931,"P54259 Q6ZT89 Q9NVF9 O95379"
1564,4,0.3097,1.858,23.02,0.05652,0.903035,"P13533 P52564 P05114 P46734"
1565,4,0.3076,1.846,26.19,0.05123,0.903035,"Q96LA8 Q86U42 Q13522 Q9UJU2"
1566,5,0.3001,3.001,60.12,0.04104,0.996692,"P53582 Q5VTE6 P20290 Q86UY6 Q6UXC1"
1567,4,0.3212,1.927,32.27,0.04567,0.992931,"Q9Y6R4 Q5HY92 P24522 O43813"
1568,6,0.3042,4.563,32.48,0.09304,0.953652,"Q6IPM2 P63316 O14950 A8K855 Q8NEV4 Q8WXR4"
1569,4,0.3174,1.905,11.40,0.08940,0.943824,"P78324 Q5TFQ8 O00241 O60936"
1570,4,0.3387,2.032,30.00,0.05076,0.969699,"P09913 Q8N6W0 Q5SZQ8 Q8WTX7"
1571,4,0.3236,1.942,32.08,0.04622,0.992931,"Q9NXJ5 Q969T4 Q969T9 P45378"
1572,7,0.3248,6.820,33.12,0.1264,0.979543,"P15923 Q96RJ6 Q9NQ33 A6NI15 Q6QHK4 P47928 Q8WVJ9"
1573,5,0.3260,3.260,47.35,0.05378,0.996692,"Q9BYM8 Q9HD34 Q96EP0 Q16568 Q9UIM3"
1574,17,0.2785,37.87,266.2,0.1120,0.996746,"P02008 P09012 Q86YV0 P98179 Q9UKA9 P61978 Q86VE0 P38159 Q15415 Q9Y272 P07101 Q9Y5E9 Q9UNE2 O75525 P0DJD3 Q6ZWB6 A6NEQ0"
1575,6,0.3006,4.508,55.43,0.06267,0.989880,"P0DI83 Q9BZG1 P07099 Q9NVM9 P31150 Q6IQ22"
1576,4,0.3367,2.020,15.35,0.07964,0.992931,"Q9NZU1 Q96AD5 Q16881 Q9NNW7"
1577,7,0.3075,6.458,123.7,0.04481,0.999299,"Q9UPT8 Q49MG5 Q56NI9 Q9UEU5 Q86XU0 Q9Y2R4 A2RRD8"
1578,5,0.3051,3.051,35.40,0.06297,0.851865,"Q06210 O94808 Q8N6T7 Q8N8A8 Q9Y2V3"
1579,4,0.3166,1.900,25.10,0.05427,0.992931,"P78332 O75030 Q9NUN7 P19532"
1580,5,0.3091,3.091,36.50,0.06234,0.993907,"Q9Y5H6 Q9NZ94 Q9Y5I2 Q9NV64 Q9UN72"
1581,5,0.3564,3.564,52.34,0.05407,0.989214,"O14513 Q92845 O14782 O15066 Q8IZX4"
1582,5,0.3211,3.211,33.96,0.06808,0.996692,"P55289 O60500 Q5T4D3 P26232 P55286"
1583,4,0.3119,1.871,31.99,0.04471,0.992931,"P17301 Q9UBM8 A0PJZ3 Q9UHG2"
1584,4,0.3479,2.088,40.04,0.04164,0.992931,"P08311 P07949 Q659A1 Q9HC84"
1585,4,0.3396,2.037,39.55,0.04109,0.992931,"Q16281 Q8IYV9 O60266 Q92604"
1586,5,0.3325,3.325,46.08,0.05597,0.969949,"P55211 Q53GT1 Q96P09 P00367 P49448"
1587,4,0.3324,1.994,34.58,0.04474,0.992931,"P55786 Q8IWT6 Q6P9F7 P14770"
1588,5,0.3190,3.190,28.25,0.07698,0.989214,"Q9BW91 O14732 O95336 P29218 Q9NRX4"
1589,4,0.3469,2.081,22.17,0.06455,0.984809,"Q9Y3Q0 Q7Z4R8 Q6XE38 Q04609"
1590,4,0.3447,2.068,49.80,0.03455,0.992931,"Q8TCZ2 Q9Y2M0 Q9UEW8 Q96QS3"
1591,4,0.3067,1.840,25.24,0.05246,0.943824,"P35523 Q9NX46 Q9NQX1 Q5T8I3"
1592,5,0.3022,3.022,60.28,0.04122,0.952654,"P11047 O15230 P55000 P15848 P54826"
1593,4,0.3644,2.186,18.04,0.07745,0.992931,"Q9HAU4 O75106 Q99717 Q9HCE7"
1594,5,0.3056,3.056,42.34,0.05517,0.996692,"Q5SZK8 Q7Z5A7 Q8WXG9 P23946 Q8TE56"
1595,6,0.3241,4.861,58.28,0.06469,0.998474,"Q9P1Z2 Q14088 Q676U5 Q9H082 Q9C075 Q7L099"
1596,4,0.3136,1.882,28.89,0.04854,0.992931,"P27918 Q9NQ79 Q9Y5X2 Q96SW2"
1597,5,0.3228,3.228,17.82,0.1040,0.952654,"P49427 P62837 Q712K3 Q96EP1 Q969M7"
1598,6,0.3220,4.830,63.84,0.05987,0.993467,"P09105 P01036 P01037 Q8WUN7 P47874 Q6P5S2"
1599,4,0.3215,1.929,52.06,0.03112,0.992931,"Q9Y295 Q15345 Q8IV45 Q9BV86"
1600,5,0.3507,3.507,26.41,0.08785,0.264810,"Q12798 Q15672 O43147 Q8NCU4 O76080"
1601,14,0.3048,27.73,221.6,0.1000,0.997959,"O43251 Q9H0Z9 Q9BRS2 Q96PU8 O14744 Q9NQ92 P54105 Q9H7X2 P62312 Q9Y4Z0 Q9BQA1 Q14011 Q96A00 P13232"
1602,4,0.3007,1.804,44.18,0.03342,0.992931,"Q9Y240 P54803 Q8N6M0 Q9ULC4"
1603,5,0.3208,3.208,51.35,0.04969,0.969949,"Q9Y4G6 Q9Y490 Q5T7N3 P16619 Q9H4X1"
1604,5,0.3592,3.592,52.74,0.05415,0.969949,"Q8N2W9 Q92889 Q8IY92 Q86U44 Q9HCE5"
1605,4,0.3291,1.975,35.11,0.04380,0.992931,"Q9H2D1 Q17RF5 P35555 Q15126"
1606,4,0.3175,1.905,23.30,0.05738,0.992931,"Q9C0D3 Q8WVF1 Q8N687 Q5K130"
1607,4,0.3103,1.862,19.65,0.06307,0.903035,"Q969S9 Q9NWD9 Q9HB09 Q7Z4Y8"
1608,4,0.3197,1.918,28.67,0.04971,0.992931,"Q8IV13 Q9Y2Z2 P02753 P53673"
1609,6,0.3164,4.746,48.58,0.07266,0.998474,"O95352 A0AVT1 Q9UHY7 P52788 Q9UBK8 P42331"
1610,3,0.3499,1.050,8.657,0.06682,0.331260,"P17181 P01574 P10721"
1611,4,0.3015,1.809,13.95,0.07613,0.984809,"P30047 O60575 Q9UGV2 O00168"
1612,5,0.3045,3.045,38.30,0.05931,0.981643,"Q9H3Z4 Q9HDD0 Q6UWP7 Q9BT30 P15328"
1613,5,0.3164,3.164,49.55,0.05046,0.952654,"Q8TDY2 O60641 Q9BV86 O43583 O14598"
1614,6,0.3315,4.972,69.05,0.05780,0.984681,"Q12860 P54578 Q6PEY0 Q9UN70 Q3KPI0 Q5TC63"
1615,4,0.3198,1.919,7.267,0.1117,0.903035,"Q8N8V4 P0C7W6 Q9Y6N9 Q9Y5F1"
1616,5,0.3306,3.306,44.79,0.05691,0.969949,"Q5XKK7 Q9BQC3 Q16555 P11844 Q01518"
1617,3,0.3340,1.002,9.126,0.06213,0.985452,"Q330K2 Q6EBC2 Q12841"
1618,5,0.3442,3.442,46.92,0.05703,0.996692,"Q9H1A3 Q11201 Q9H4A9 P06756 Q9GZP4"
1619,4,0.3719,2.232,26.73,0.06038,0.992931,"Q9H0Z9 Q9GZX3 Q96B42 Q9GZS9"
1620,4,0.3610,2.166,26.62,0.05889,0.992931,"Q8N1S5 Q11201 Q8N428 Q8NEW0"
1621,4,0.3083,1.850,24.60,0.05370,0.984809,"P42857 Q9UGH3 Q6UWW9 O43688"
1622,4,0.3315,1.989,23.85,0.05878,0.903035,"O14894 Q9H1C7 P24462 Q96LU5"
1623,5,0.3358,3.358,42.12,0.06053,0.993907,"O75603 Q8NF64 Q06710 Q8NDC0 O75177"
1624,5,0.3023,3.023,31.29,0.06822,0.996692,"Q14511 O75815 P56945 Q96QH2 Q5T9C2"
1625,4,0.3433,2.060,37.63,0.04319,0.992931,"Q92611 Q5H8A3 P43251 P24385"
1626,6,0.3396,5.094,51.65,0.07410,0.885117,"Q9UPT8 Q96QC0 Q6MZZ7 Q9H1X1 Q6ZNG2 Q8IY85"
1627,5,0.3002,3.002,82.81,0.03133,0.996692,"Q96MF2 Q9NXR5 Q86UK7 O75420 Q9H3L0"
1628,9,0.3036,10.93,59.89,0.1230,0.944019,"Q8IX21 Q96MG7 Q8IY18 Q96SB8 P86452 Q8NG27 Q9NXX6 Q96MF7 Q8WV22"
1629,5,0.3285,3.285,69.01,0.03992,0.996692,"Q9BRC7 Q9NW82 Q13428 Q99457 Q15283"
1630,4,0.3707,2.224,34.47,0.04976,0.943824,"P60842 O43432 P06730 O60516"
1631,4,0.3750,2.250,29.22,0.05700,0.984809,"Q86UG4 Q9NYY3 Q9H1E1 Q8NEG5"
1632,4,0.3184,1.911,21.23,0.06136,0.984809,"Q96BZ9 Q8N6D5 P50747 Q7Z402"
1633,4,0.3029,1.817,28.05,0.04798,0.992931,"P04899 Q5TF39 Q9BPW9 Q9NWR8"
1634,5,0.3105,3.105,35.94,0.06331,0.981643,"Q9H898 Q6UWE0 Q15633 Q9HA38 Q5H9S7"
1635,4,0.3339,2.003,21.94,0.06271,0.992931,"Q9NXA8 P17542 Q9H3S1 Q9H0J9"
1636,6,0.3685,5.527,43.69,0.09028,0.977336,"Q9NZI7 Q8TDR2 Q8N6D5 Q12800 Q9NZI6 Q9NX57"
1637,4,0.3134,1.880,13.17,0.08157,0.843839,"Q14542 P20292 P35212 Q8NEB5"
1638,5,0.3353,3.353,43.11,0.05939,0.969949,"P25686 P55265 Q99742 O75190 Q8NB14"
1639,4,0.3099,1.860,39.12,0.03797,0.992931,"P98196 Q9UBU6 Q96E52 O14773"
1640,4,0.3208,1.925,21.42,0.06142,0.969699,"Q14919 Q9NXN4 Q8N1G4 Q9NRF9"
1641,5,0.3040,3.040,79.47,0.03286,0.996692,"Q9H2Y7 Q9UMF0 P08571 Q8NI77 P34059"
1642,4,0.3190,1.914,26.30,0.05285,0.903035,"P01857 P01860 Q8N349 P01861"
1643,4,0.3231,1.939,25.14,0.05527,0.903035,"Q92478 O43306 O75907 Q16478"
1644,4,0.3385,2.031,45.58,0.03652,0.992931,"O75783 O95988 Q9UPZ3 Q5TCQ9"
1645,5,0.3369,3.369,49.81,0.05332,0.993907,"O60725 O95398 Q9Y530 Q8IUW5 O95747"
1646,5,0.3405,3.405,20.28,0.1011,0.851865,"Q9C0I9 O15455 Q9H9A6 Q4LDG9 Q6UX39"
1647,4,0.3259,1.955,25.91,0.05452,0.984809,"Q8IV13 Q8WW14 Q9H9V9 Q96QI5"
1648,7,0.3159,6.633,81.96,0.06465,0.920068,"P37235 P84074 Q16854 Q6F5E7 P61601 Q9NRR2 Q5TCX8"
1649,4,0.3512,2.107,34.76,0.04696,0.992931,"Q9H875 Q8N9M1 Q14114 P60484"
1650,5,0.3430,3.430,29.68,0.07955,0.981643,"Q9H816 Q15554 Q9NUX5 Q53GL7 P49703"
1651,4,0.3464,2.078,24.93,0.05937,0.969699,"Q9BTT6 Q8WXS5 P59047 Q96QI5"
1652,4,0.3177,1.906,28.73,0.04934,0.992931,"O15442 P55145 P10589 Q29980"
1653,6,0.3021,4.532,65.35,0.05534,0.977336,"Q9NWH2 Q96GM1 Q8NEW7 Q9BZV2 Q14542 Q8NA29"
1654,3,0.4620,1.386,12.25,0.07060,0.959572,"Q14393 Q12918 Q9BSG5"
1655,4,0.3004,1.802,24.65,0.05232,0.903035,"Q96KG9 Q8WWF6 Q9HAE3 P07203"
1656,6,0.4734,7.101,37.96,0.1245,0.851023,"Q96GY3 Q6MZP7 P10244 P10243 Q5TKA1 Q52LA3"
1657,5,0.3085,3.085,45.87,0.05233,0.996692,"O15315 Q5JPI9 Q6ZRI6 O14727 Q5DID0"
1658,4,0.3723,2.234,30.81,0.05442,0.992931,"Q9NQZ7 Q1HG44 Q96S16 O60609"
1659,4,0.3118,1.871,11.22,0.08868,0.903035,"Q01415 A6ND91 Q96C23 O95760"
1660,4,0.3562,2.137,44.98,0.03877,0.992931,"Q99856 Q8IVW6 A6NKF2 P08217"
1661,3,0.3436,1.031,9.647,0.06181,0.985452,"P13631 Q8NFT2 Q8TCW7"
1662,5,0.3135,3.135,42.77,0.05608,0.993907,"Q9C0K0 Q9NYL2 Q6ZN57 Q6AZW8 Q8WUU4"
1663,4,0.3086,1.851,20.77,0.06045,0.969699,"Q14147 P05089 Q6PIJ6 P78540"
1664,59,0.3000,513.3,2418,0.1684,0.999995,"Q9UPN4 Q4VCS5 Q9H6J7 O95684 Q49A88 O14640 O00116 Q66GS9 Q13561 P08727 O95835 Q9P0V9 Q15468 Q96GS4 O95613 Q8NHV4 O15084 O43303 Q8TDM6 O14777 Q5VT06 Q8TCU4 Q6XZF7 Q9HC77 Q8IW35 Q8TEP8 Q8N0Z3 Q2M1P5 Q9UPS8 Q5T5Y3 Q9NS87 Q96M89 O94986 Q99550 Q92540 Q8N137 Q9P209 Q15154 Q9C099 Q96SN8 P05783 Q6UVJ0 O75665 Q8N960 Q86YT6 Q9BR77 P13861 Q2KHM9 Q8N4C6 Q1MSJ5 Q9Y2D8 Q9C0D2 Q6EMB2 O15078 Q96DN5 Q5T9S5 Q96NB1 Q9Y6R9 A7MCY6"
1665,21,0.3061,64.28,152.2,0.2487,0.599316,"Q9UL33 P48553 Q8WVR3 Q9H169 Q5T7N3 Q9Y2L5 P0DI81 P0DI82 O43617 Q9Y296 Q8IUR0 Q7Z392 Q86SZ2 Q9Y5R8 A5PLN9 Q8WVT3 Q96DG6 Q9BZR8 Q9P2M4 Q9UQC2 P57058"
1666,4,0.3268,1.961,22.37,0.06065,0.984809,"Q9UMX2 O95372 P07741 Q15493"
1667,18,0.3003,45.95,358.5,0.1043,0.999701,"P62995 Q96MU7 P09012 Q86YV0 P98179 P61978 Q86VE0 Q5VWX1 P38159 Q15415 O43586 Q9Y272 Q9Y5E9 Q9UNE2 O75525 P17752 P0DJD3 A6NEQ0"
1668,8,0.3199,8.957,58.60,0.1072,0.998619,"P34897 O60759 Q15018 Q9NXR7 Q9NWV8 P46736 Q9H1X3 Q96MD7"
1669,3,0.3299,0.9897,4.201,0.08844,0.959572,"Q03426 Q8TDM5 P36269"
