Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
1661,7,0.3139,6.592,104.1,0.05286,0.989275,"Q5T619 Q9BUH8 Q9P2F9 Q6P1L6 Q8IYX7 Q9BRQ3 Q9BXL6"
1662,7,0.3042,6.387,66.75,0.07330,0.963181,"P35638 P53567 P18848 Q9Y2D1 P17544 Q8WYK2 P49715"
1663,4,0.3248,1.949,31.94,0.04653,0.992931,"O14734 P49796 P43155 Q8NBE8"
1664,9,0.3018,10.86,105.4,0.08091,0.999604,"P51178 Q8WVH0 Q9UMX2 Q8NI17 O95147 Q86SJ6 Q86SG7 Q6K0P9 Q6WQI6"
1665,4,0.3094,1.857,8.569,0.1008,0.843839,"Q14749 P31213 Q14331 Q6NT46"
1666,4,0.3375,2.025,19.99,0.06747,0.984809,"Q9H609 Q5T7W0 Q9Y6B7 Q9NUA8"
1667,7,0.3139,6.591,20.78,0.1593,0.874923,"Q8WYA1 O15516 O00327 Q99743 Q99814 P16499 Q9C0C6"
1668,5,0.3702,3.702,27.11,0.09070,0.952654,"Q15404 Q13418 Q9NVD7 Q9HBI1 P13598"
1669,4,0.3102,1.861,12.26,0.08414,0.992931,"P12829 Q7Z3V4 P08590 P05976"
1670,4,0.3111,1.866,43.50,0.03497,0.903035,"Q9BQ04 Q13351 Q9BWE0 Q8N427"
1671,5,0.3027,3.027,31.41,0.06812,0.989214,"Q9UI30 Q8WXI4 Q9BV44 Q9UQB3 Q9NRN9"
1672,5,0.3111,3.111,42.10,0.05634,0.996692,"Q86UY6 P98066 Q9BZH6 Q9HAS0 Q8NEL9"
1673,4,0.3448,2.069,16.33,0.07836,0.903035,"Q14507 Q9NPR2 Q7Z7K0 Q8N2Q7"
1674,8,0.3003,8.408,60.16,0.09942,0.973985,"P02747 Q8IYS5 P02458 P39060 P0C862 O75973 B2RNN3 P20849"
1675,4,0.3196,1.918,24.84,0.05517,0.969699,"Q8N687 Q9BSG5 P12109 Q9BWP8"
1676,4,0.3662,2.197,26.22,0.06034,0.903035,"Q8IVJ1 O14843 Q9H7V2 Q96RI9"
1677,4,0.3568,2.141,33.34,0.04925,0.969699,"Q8NB12 Q9BSH5 Q6J272 Q0VDG4"
1678,5,0.3244,3.244,38.56,0.06261,0.993907,"P54259 Q6ZT89 Q9NVF9 O95379 Q96S99"
1679,5,0.3582,3.582,54.49,0.05262,0.996692,"Q9UN86 Q13283 Q14694 P30566 Q9H2A2"
1680,4,0.3538,2.123,31.65,0.05082,0.984809,"Q9HD90 Q9NW75 O15481 Q96AZ1"
1681,4,0.3116,1.870,31.83,0.04484,0.984809,"Q9UBY9 Q9UJY1 Q9NZI6 Q9Y616"
1682,4,0.3285,1.971,34.07,0.04476,0.903035,"P38398 Q99728 P61221 O43598"
1683,4,0.3123,1.874,29.40,0.04772,0.984809,"Q63HK5 Q13394 Q6ZSZ6 Q9H9E1"
1684,5,0.3506,3.506,26.83,0.08692,0.952654,"Q9NQ87 P49354 Q9BSE5 Q6DCA0 P53609"
1685,11,0.3039,16.71,133.1,0.09728,0.997626,"Q9NQC1 Q9UNL4 Q9HAF1 O95696 Q9ULD4 Q92613 Q8WYH8 Q00994 O95251 Q6IE81 Q8WYB5"
1686,9,0.3181,11.45,163.1,0.05947,0.998216,"O95125 Q9UBW7 Q5VZL5 Q14202 P02489 Q9UKL0 Q9UHJ3 Q16822 P35558"
1687,6,0.3105,4.658,38.95,0.08376,0.995880,"Q96N16 Q96SD1 Q9BVC3 Q9UHA7 Q8WVB6 P0CG13"
1688,6,0.3254,4.881,25.71,0.1146,0.953652,"Q96S44 Q96K31 P56211 Q9BXV9 Q9Y3C4 Q32M45"
1689,4,0.3693,2.216,37.59,0.04636,0.992931,"Q3KNV8 Q969T4 Q969T9 Q96MC5"
1690,6,0.3285,4.927,82.31,0.04966,0.998474,"Q9UBG7 Q96LA8 Q6PGQ7 P58340 O15350 Q8N945"
1691,4,0.3579,2.147,17.28,0.07829,0.843839,"Q4G176 P51157 Q9BUB7 Q9BQ13"
1692,5,0.3613,3.613,82.50,0.03759,0.996692,"Q49MG5 Q56NI9 Q9UEU5 Q86XU0 Q9Y2R4"
1693,4,0.3432,2.059,21.32,0.06562,0.903035,"Q9BX74 Q9H6A9 Q9BX73 Q9BRN9"
1694,4,0.3493,2.096,27.58,0.05563,0.903035,"Q9Y6W6 Q9UQF2 P45983 Q13202"
1695,6,0.3139,4.708,37.53,0.08681,0.913257,"Q969N2 P18507 O43292 P04216 Q93070 Q92643"
1696,4,0.3303,1.982,22.23,0.06151,0.992931,"Q6PJ69 Q8N5C8 Q7Z442 P69849"
1697,6,0.3062,4.593,35.88,0.08752,0.997463,"O60266 Q9UIX4 Q9BRB3 Q9NP78 Q5T197 Q9NR96"
1698,4,0.4131,2.478,12.59,0.1074,0.843839,"P48547 Q03721 Q14003 Q9Y6U7"
1699,5,0.3316,3.316,36.08,0.06713,0.952654,"O75821 O60739 P55010 P41214 P41567"
1700,4,0.3685,2.211,20.60,0.07176,0.764757,"O15389 Q06124 Q8N1K5 Q8WZ82"
1701,5,0.3131,3.131,39.80,0.05915,0.993907,"Q16658 O14732 P52565 O95336 P29218"
1702,12,0.3069,20.25,198.4,0.08347,0.999922,"Q6UWQ5 Q7Z4W2 Q16635 Q9P2K2 Q9H4A9 Q02083 Q9Y2Y8 Q8NBL1 P06756 Q495W5 P34059 Q10588"
1703,6,0.3329,4.993,68.11,0.05867,0.998474,"Q6UXM1 O94898 P00533 Q96JA1 Q15165 Q96L15"
1704,4,0.3126,1.875,15.44,0.07408,0.764757,"Q6PCB8 P50749 Q8NCK7 Q6IMI4"
1705,7,0.3118,6.548,65.96,0.07569,0.999299,"Q6ZMR3 P30038 P36871 P30837 P40925 P05091 Q96G03"
1706,6,0.3300,4.950,68.58,0.05787,0.997463,"Q9H1C4 Q9C0I4 O60883 Q8NBI2 Q6UVW9 Q96P66"
1707,5,0.3116,3.116,30.94,0.07072,0.989214,"Q969S0 Q6UWT4 Q6P474 P21731 Q9Y5S8"
1708,5,0.3023,3.023,60.33,0.04122,0.996692,"Q5SZK8 Q7Z5A7 Q9Y5G3 P23946 Q6V0I7"
1709,4,0.3090,1.854,21.43,0.05926,0.969699,"O75054 P40197 Q58DX5 Q8N8Q8"
1710,4,0.3358,2.015,29.46,0.05104,0.984809,"P31751 O00329 Q96PM5 P47974"
1711,5,0.3237,3.237,45.33,0.05528,0.851865,"Q9UBT2 Q9UBE0 Q9Y252 Q9HCH3 O95073"
1712,9,0.3416,12.30,85.01,0.1066,0.998660,"O94817 Q674X7 Q14088 Q9H1Y0 Q9H0Y0 Q676U5 Q9NT62 Q9H082 Q8WXA3"
1713,5,0.3204,3.204,35.75,0.06544,0.969949,"Q9H0K4 Q03112 P06732 Q8WZ42 Q96A32"
1714,4,0.3160,1.896,14.04,0.07921,0.843839,"O75563 P47736 O15117 Q5VWT5"
1715,4,0.3603,2.162,27.20,0.05786,0.992931,"Q9H503 Q9BVJ7 Q8WXU2 Q8TBC4"
1716,4,0.3938,2.363,9.951,0.1163,0.843839,"Q8IUR6 Q14451 Q8IWV1 Q96BQ3"
1717,5,0.3167,3.167,28.59,0.07585,0.993907,"Q9Y376 Q7Z6I8 Q9H9S4 Q7RTN6 Q9C0K7"
1718,4,0.3329,1.997,32.71,0.04677,0.992931,"P27169 Q9BPX6 Q8IYU8 Q8WUA7"
1719,5,0.3492,3.492,27.10,0.08603,0.928164,"Q8WV92 Q7LBR1 Q9NP79 Q8TF40 Q96K21"
1720,4,0.3688,2.213,11.78,0.1006,0.843839,"Q9HBU6 Q9NVF9 P16233 Q969M2"
1721,6,0.3104,4.656,54.55,0.06539,0.993467,"P51668 Q8N9I9 P61077 Q9NR21 Q9Y508 Q9Y5P3"
1722,5,0.3247,3.247,19.99,0.09770,0.969949,"O15539 Q53S33 P47874 Q96GK7 Q6P2I3"
1723,4,0.3061,1.837,18.71,0.06433,0.969699,"Q2NL98 Q99954 Q96EM0 Q6P5R6"
1724,9,0.3035,10.92,120.6,0.07309,0.999457,"Q5SZK8 Q9UK85 Q8N6Y1 Q9Y5G3 Q9HCU4 Q969E3 P23946 Q6V0I7 Q9NYQ7"
1725,4,0.3519,2.111,40.30,0.04188,0.992931,"Q13207 P0C7T5 Q6UWI4 Q66K64"
1726,4,0.3204,1.922,40.85,0.03786,0.992931,"Q6AHZ1 Q9Y240 O43823 P54803"
1727,5,0.3382,3.382,69.81,0.04065,0.996692,"Q4LEZ3 Q9UKA9 Q9BZW7 Q86XR8 P43243"
1728,5,0.3215,3.215,39.75,0.06069,0.952654,"P23025 P07992 Q92889 Q8IY92 Q5SWW7"
1729,4,0.3480,2.088,42.48,0.03972,0.992931,"Q96FV2 Q9P287 Q6PIY7 P49006"
1730,5,0.3850,3.850,36.58,0.07635,0.981643,"Q9H5I1 Q9Y6B7 O00189 Q9UPM8 Q9Y587"
1731,5,0.3489,3.489,37.01,0.06909,0.969949,"P26441 Q96PG8 Q9BXH1 O14561 Q96I34"
1732,4,0.3850,2.310,15.37,0.08996,0.984809,"Q12857 Q14938 P08651 O00712"
1733,5,0.3057,3.057,32.75,0.06673,0.993907,"Q6PUV4 Q8N998 P43897 P09228 Q96J88"
1734,4,0.3208,1.925,17.20,0.07096,0.903035,"Q8N7C0 Q9NPD7 Q5TGS1 Q68CP4"
1735,4,0.3304,1.982,22.86,0.06036,0.969699,"Q969E2 Q8N682 P34910 Q6UWJ8"
1736,4,0.3011,1.807,30.39,0.04494,0.992931,"P22732 Q9BZF3 Q8N3S3 Q9BZF2"
1737,5,0.3225,3.225,38.27,0.06262,0.851865,"P02787 Q9Y2T3 O15232 Q8IZM9 O43854"
1738,8,0.3001,8.403,73.54,0.08579,0.998619,"Q9BXA7 Q9Y343 Q5T0L3 P48729 A6ND36 Q14C86 A2RUC4 Q8N752"
1739,4,0.3142,1.885,28.53,0.04907,0.992931,"P56748 O15091 Q8TC27 Q9HB09"
1740,6,0.3492,5.239,79.62,0.05409,0.998474,"Q9BXN2 Q8N912 P78383 Q9H7M9 Q8N6K0 P04233"
1741,9,0.3033,10.92,70.38,0.1100,0.973971,"Q9BV81 Q9NPA0 Q96T55 Q5J8M3 Q8N766 Q9Y3B6 Q9P0I2 Q5UCC4 O43868"
1742,6,0.3206,4.809,36.37,0.09044,0.984681,"Q13432 Q96QS6 Q7Z494 Q8NAP1 A6NIH7 Q717R9"
1743,7,0.3591,7.541,49.84,0.1056,0.997531,"P48735 O43837 P50213 Q99798 P21695 P51553 O75874"
1744,6,0.3441,5.162,62.19,0.06505,0.998474,"Q9UMY4 Q8TDQ7 Q9H2H8 Q13126 P46926 Q9NUQ9"
1745,5,0.3106,3.106,36.94,0.06206,0.996692,"A2RU37 P14324 Q96NN9 Q5T2R2 Q86YH6"
1746,4,0.3137,1.882,22.52,0.05808,0.992931,"Q08623 Q96KP4 P13796 Q8NG68"
1747,4,0.3207,1.924,23.96,0.05680,0.984809,"Q8NDX9 Q9Y215 Q5SRR4 Q9BXT5"
1748,5,0.3049,3.049,38.12,0.05958,0.952654,"P07992 Q92889 Q8IY92 Q96NY9 Q5SWW7"
1749,3,0.5623,1.687,14.26,0.07687,0.985452,"Q5VZF2 Q9NUK0 Q9NR56"
1750,3,0.4379,1.314,2.830,0.1295,0.500000,"P61587 Q9BT04 Q9BU20"
1751,7,0.3358,7.051,70.56,0.07697,0.999299,"P22234 O15067 P34896 P31939 Q06203 P22102 P30566"
1752,4,0.3168,1.901,22.16,0.05930,0.992931,"O95352 Q9H0Y0 Q9UIY3 Q99538"
1753,5,0.3391,3.391,33.50,0.07232,0.996692,"Q96FV2 Q9BY43 Q9UIW0 Q9Y651 P48431"
1754,6,0.3075,4.612,36.43,0.08696,0.977336,"Q14511 O75815 P56945 Q96QH2 Q5T9C2 Q8N5H7"
1755,5,0.3022,3.022,56.34,0.04357,0.996692,"Q96E11 Q8TCZ2 Q9HBH9 Q96QS3 Q9C0J9"
1756,4,0.3111,1.866,22.08,0.05843,0.557725,"A8MTQ0 P41238 Q9H2Z4 Q6ZN32"
1757,5,0.3342,3.342,22.20,0.09401,0.981643,"Q15208 Q70IA6 Q9NRM7 Q7L9L4 Q9Y2H1"
1758,4,0.3216,1.930,12.48,0.08613,0.992931,"Q9NQ69 Q9NX38 Q9UKY1 Q9Y6X8"
1759,4,0.3060,1.836,20.79,0.05996,0.984809,"Q8TC44 Q9BY76 Q96GL9 O94967"
1760,4,0.3076,1.846,28.34,0.04833,0.843839,"Q9UBX3 Q9GZZ8 A0PJE2 P51878"
1761,4,0.3717,2.230,33.33,0.05119,0.992931,"Q0VDD7 Q92733 Q9P1W9 Q9H0I9"
1762,7,0.3146,6.607,50.18,0.09334,0.920298,"Q9UN79 Q6P2H3 P35711 P17097 P35712 O00570 Q13233"
1763,6,0.3113,4.669,50.37,0.06965,0.913257,"O00506 Q86WR7 Q9Y6E0 Q9BUL8 Q8IY42 Q6ZS17"
1764,4,0.3271,1.962,36.98,0.04181,0.992931,"Q86UX7 Q8TD17 Q8N6D5 Q92556"
1765,7,0.3043,6.389,45.95,0.09631,0.994698,"Q8IVA1 P04899 P63096 P09471 P08754 O60262 Q9NPQ8"
1766,4,0.3127,1.876,24.14,0.05516,0.943824,"O14512 Q16653 Q702N8 Q8NFY9"
1767,5,0.3533,3.533,33.90,0.07448,0.996692,"Q9BT56 Q8TAA5 Q5T440 Q9NWV4 O43414"
1768,6,0.3121,4.681,70.16,0.05390,0.998474,"Q401N2 Q9H6U8 Q7Z388 Q8NA58 Q32M92 Q86WS5"
1769,4,0.3247,1.948,26.19,0.05390,0.992931,"O95154 O43488 O95810 Q9Y2M0"
1770,8,0.3094,8.662,55.05,0.1087,0.966959,"Q9NZI7 Q8TDR2 Q8N6D5 Q12800 Q9NZI6 Q9NX57 P13995 Q7L3B6"
1771,4,0.3112,1.867,26.27,0.05168,0.992931,"Q96FX2 Q5XKK7 Q9UGK8 Q9BQC3"
1772,4,0.3094,1.857,34.10,0.04224,0.992931,"Q9P2X0 Q8N128 Q7Z7G8 Q9NY37"
1773,6,0.3169,4.754,56.50,0.06489,0.977336,"Q6UXA7 O60220 P62072 Q9Y5L4 Q9Y5J9 Q9Y5J7"
1774,5,0.3184,3.184,41.55,0.05818,0.996692,"P51178 Q8NI17 Q9Y4K1 Q9ULW8 Q6K0P9"
1775,4,0.3747,2.248,37.17,0.04741,0.992931,"Q9P2N7 Q8IVD9 Q53GT1 Q9P2J3"
1776,7,0.3152,6.618,63.61,0.07858,0.998353,"P20226 P12830 Q8NDA8 Q13627 Q96FZ7 Q6SJ96 Q6ZVK8"
1777,4,0.3463,2.078,32.98,0.04825,0.992931,"Q03721 Q8N2A8 O43196 P40145"
1778,3,0.4816,1.445,8.698,0.08950,0.985452,"Q6ZMS7 Q9UDV6 Q75MW2"
1779,4,0.3091,1.854,41.55,0.03607,0.984809,"Q6UWQ5 Q9H1J5 P08842 Q9NUT2"
1780,6,0.3031,4.546,31.98,0.09368,0.953652,"Q9UKV0 P02768 P01009 Q86XE3 Q8N9F7 Q8N349"
1781,9,0.3135,11.29,66.34,0.1180,0.973971,"Q9Y3Q8 O75157 Q15714 Q99576 Q9UHY1 Q9H013 Q5VWW1 Q8NET5 Q0VDF9"
1782,4,0.3039,1.823,17.24,0.06736,0.992931,"P01848 Q86UD1 Q14957 Q6UW10"
1783,4,0.3569,2.141,35.75,0.04666,0.992931,"Q8NFZ4 P33908 P09238 Q50LG9"
1784,3,0.3547,1.064,16.55,0.04506,0.808633,"Q9UH92 Q9HAP2 Q9NP71"
1785,6,0.3304,4.955,61.14,0.06345,0.977336,"Q01826 Q96LI6 Q15274 Q9UPW6 Q96LD4 Q495C1"
1786,8,0.3626,10.15,50.62,0.1322,0.886427,"Q96GY3 Q6MZP7 Q02447 P10244 Q96LD1 P10243 Q5TKA1 Q52LA3"
1787,5,0.3208,3.208,37.23,0.06360,0.996692,"Q8N6F8 Q96SF7 Q6PKX4 P26998 Q99958"
1788,4,0.3698,2.219,20.61,0.07198,0.969699,"Q9Y337 Q9UQ49 Q9Y6N1 P11245"
1789,5,0.3032,3.032,54.61,0.04483,0.996692,"Q8N6T3 Q6KC79 Q9Y6X3 P08949 Q70IA8"
1790,3,0.5142,1.543,8.379,0.09689,0.959572,"Q9NXN4 Q6BDI9 P61952"
1791,5,0.3181,3.181,32.77,0.06921,0.993907,"Q9UKK9 Q14315 O00515 P47974 Q8N5W9"
1792,5,0.3000,3.000,124.4,0.02184,0.996692,"Q9P2R3 O15021 Q9P2D6 P11473 Q96S38"
1793,8,0.3511,9.830,60.48,0.1139,0.958439,"Q96GY3 Q6MZP7 P10244 O43586 P17752 P10243 Q5TKA1 Q52LA3"
1794,4,0.3487,2.092,32.73,0.04886,0.992931,"Q5VWQ8 O75679 Q7Z6G8 Q8WYP3"
1795,4,0.3109,1.866,54.31,0.02907,0.992931,"O60258 P16619 P62857 O95631"
1796,7,0.3141,6.596,109.0,0.05091,0.999299,"Q8N257 Q14207 Q9Y463 O60299 Q96RY5 Q3T8J9 Q99880"
1797,4,0.3020,1.812,30.04,0.04548,0.992931,"Q9H8W5 Q9BQP7 P54098 P00480"
1798,4,0.3396,2.038,31.54,0.04901,0.903035,"Q9Y3D0 P49005 Q96T76 Q9UKA1"
1799,4,0.3062,1.837,27.09,0.04975,0.992931,"O75326 Q9GZU3 P14770 P36639"
1800,4,0.3081,1.849,34.66,0.04153,0.992931,"Q86UG4 Q9Y5F3 Q86VI4 Q6ZXV5"
1801,6,0.3181,4.771,58.66,0.06326,0.810761,"Q9NQW7 Q01581 P18827 Q99426 P50461 Q9UI17"
1802,3,0.5017,1.505,8.272,0.09541,0.985452,"Q9HAH1 Q53H54 P36639"
1803,4,0.3053,1.832,30.12,0.04586,0.992931,"Q6DHY5 Q9P2R7 O95057 Q86WA8"
1804,4,0.3213,1.928,10.92,0.09245,0.969699,"Q53FE4 P16219 P29279 Q6ZMV9"
1805,10,0.3423,15.40,80.02,0.1334,0.999343,"O43747 P56377 O75843 Q96PC3 Q9Y6Q5 Q6ULP2 Q9P2D3 Q9UMZ2 Q63HQ0 Q6PD74"
1806,4,0.3871,2.323,16.55,0.08642,0.903035,"Q8NDH3 P08397 Q06203 Q53FA7"
1807,4,0.3762,2.257,37.46,0.04730,0.992931,"O15347 Q9H1E3 Q71DI3 Q9H814"
1808,4,0.3401,2.040,35.21,0.04509,0.992931,"P62166 O95868 Q03060 P04183"
1809,4,0.3023,1.814,27.48,0.04863,0.992931,"O43692 P51948 O94925 Q9P218"
1810,4,0.3027,1.816,26.57,0.04992,0.992931,"Q5TF39 Q9NX62 Q96DA2 Q13508"
1811,4,0.3129,1.877,36.11,0.04082,0.992931,"Q9H300 P26012 O43529 Q14953"
1812,4,0.3259,1.955,22.75,0.05980,0.557725,"P01137 O94772 Q5BLP8 P61812"
1813,5,0.3109,3.109,36.59,0.06255,0.989214,"Q9P0N8 P13236 Q9NYW4 P83110 Q9UPM9"
1814,4,0.3057,1.834,16.47,0.06974,0.903035,"Q15072 P08582 Q96I82 Q9H2U9"
1815,6,0.3018,4.528,72.50,0.05086,0.998474,"Q9NPE3 Q9NY12 Q6PI26 Q9NX24 Q70EK9 P08263"
1816,3,0.5279,1.584,2.791,0.1527,0.500000,"Q99578 Q92963 Q3MIN7"
1817,5,0.3093,3.093,77.78,0.03404,0.996692,"Q9NYG5 Q8TDS5 Q9H9P5 P53672 Q8NDZ0"
1818,4,0.3193,1.916,18.45,0.06753,0.992931,"Q5SW96 Q8NDX1 Q9UBP9 Q9Y5C1"
1819,6,0.3111,4.667,57.53,0.06289,0.984681,"Q9UHR5 Q9UK58 P21127 O15519 Q14790 Q9BUV0"
1820,6,0.3212,4.819,28.37,0.1066,0.989880,"P16118 Q16877 Q9BRG2 O60825 Q9HBI1 Q16875"
1821,4,0.3144,1.886,25.44,0.05341,0.992931,"O43521 A6NP61 P25101 Q86VQ1"
1822,4,0.3643,2.186,27.85,0.05746,0.971227,"Q9NU39 Q5DJT8 P0DMV2 P0DMV1"
1823,3,0.6058,1.817,2.926,0.1692,0.331260,"P09210 Q9NXP7 Q16772"
1824,4,0.3518,2.111,12.38,0.09384,0.764757,"Q5SXM8 Q86W34 Q53H76 Q16627"
1825,7,0.3086,6.481,85.18,0.06134,0.999299,"P18669 Q13303 P48147 P04075 P31939 P11172 Q04760"
1826,5,0.3167,3.167,26.69,0.07945,0.996692,"Q99487 P09668 Q9HCC6 P01040 P07711"
1827,4,0.3317,1.990,31.81,0.04761,0.992931,"Q66K14 Q6ZT07 O43813 Q96BM9"
1828,5,0.3045,3.045,44.59,0.05283,0.989214,"Q92636 Q13228 Q6MZM0 Q86YN1 Q07283"
1829,4,0.3133,1.880,34.50,0.04236,0.992931,"Q6ZSB9 O94887 Q96BT1 Q9BQI7"
1830,4,0.3117,1.870,32.24,0.04441,0.992931,"P08620 Q03167 Q9Y287 Q86XT9"
1831,4,0.3189,1.913,29.96,0.04798,0.992931,"Q01113 O95436 Q9NUE0 Q9NYG2"
1832,4,0.3052,1.831,38.49,0.03789,0.903035,"Q5SNT2 Q6P4E1 Q8N183 Q92806"
1833,3,0.5309,1.593,5.725,0.1196,0.808633,"Q9Y6A4 Q96NH3 Q96BN6"
1834,4,0.3471,2.082,37.91,0.04339,0.992931,"Q9UNN5 Q9Y508 Q7RTS1 Q9H0J9"
1835,6,0.3051,4.577,39.63,0.08142,0.885117,"Q16555 Q6P656 Q9BPU6 Q14117 Q14195 Q8N841"
1836,4,0.3020,1.812,29.19,0.04645,0.992931,"Q8TD33 Q9H2E6 Q9Y287 Q86XT9"
1837,4,0.3007,1.804,46.54,0.03202,0.992931,"Q5VU97 Q05823 Q92854 Q92187"
1838,4,0.3336,2.002,15.69,0.07790,0.764757,"P0C0L4 P13501 Q8TB22 A2RUT3"
1839,5,0.3096,3.096,38.93,0.05951,0.996692,"O60512 Q9BRP7 Q6ICH7 Q8NCL4 Q99965"
1840,4,0.3341,2.004,30.01,0.05010,0.992931,"O43768 O94903 Q9H477 Q9NRX4"
1841,4,0.3322,1.993,19.80,0.06690,0.992931,"Q86UF1 Q9Y3P8 Q96DD7 Q6ZPD9"
1842,4,0.3196,1.918,29.77,0.04832,0.992931,"Q96BY2 Q8IW40 Q9NZH6 P0CW24"
1843,3,0.4566,1.370,8.520,0.08620,0.331260,"Q9Y3R0 P47989 P41226"
1844,5,0.3220,3.220,36.58,0.06466,0.989214,"Q02446 P41970 Q8IV63 Q9Y466 Q9BWW7"
1845,4,0.3429,2.057,12.17,0.09258,0.903035,"Q6P499 Q9NQG1 O75352 Q7RTS6"
1846,4,0.3501,2.100,11.13,0.09891,0.903035,"Q9NV35 Q8WYN0 Q5T0J3 Q8TDM0"
1847,4,0.3371,2.023,6.418,0.1230,0.984809,"Q86YJ7 Q8TBP0 Q8TF20 Q7LFL8"
1848,6,0.3538,5.307,53.78,0.07466,0.993467,"P25067 P29400 Q8WZ55 O15342 Q00059 Q96EP9"
1849,5,0.3453,3.453,34.35,0.07222,0.952654,"Q86UE8 Q16236 P13805 Q9UKI8 Q16534"
1850,6,0.3043,4.565,45.92,0.07305,0.998474,"P42773 Q00534 P49918 Q9BQ83 P42771 P24385"
1851,7,0.3136,6.586,77.23,0.06732,0.999299,"Q96NG5 P02787 Q4ZHG4 P01024 O60741 P01009 Q8N9F7"
1852,5,0.3131,3.131,17.88,0.1010,0.851865,"P11216 P35913 Q5SY80 O15117 O95803"
1853,4,0.3557,2.134,35.51,0.04676,0.984809,"Q3KQU3 Q86WU2 Q9BSK1 Q8N884"
1854,12,0.3965,26.17,63.31,0.2306,0.727815,"Q9BWG4 Q9BWW4 Q9NQ69 Q86U70 P81877 Q96A47 Q9BXS1 P55083 P48742 O60663 P61371 O00512"
1855,4,0.3152,1.891,28.19,0.04966,0.969699,"Q8TC99 O15014 Q147U7 Q8IVN8"
1856,3,0.8428,2.529,6.064,0.1733,0.808633,"O60671 Q8NHY5 Q99638"
1857,5,0.3054,3.054,32.19,0.06749,0.989214,"Q8WUP2 Q9UKK9 Q14315 O00515 Q8N5W9"
1858,3,0.5002,1.501,2.306,0.1530,0.500000,"Q16613 Q8N5X7 Q5TEJ8"
1859,5,0.3167,3.167,27.45,0.07797,0.734565,"Q9NQ87 Q13094 O75791 Q9H5J4 P48551"
1860,4,0.3014,1.808,23.33,0.05457,0.992931,"Q96D98 Q9HCI5 P28069 P15289"
1861,5,0.3011,3.011,41.85,0.05488,0.996692,"Q96IJ6 Q96GG9 Q9Y5P6 Q9H4A6 Q9NWY4"
1862,3,0.4732,1.420,6.353,0.1031,0.668740,"Q9HD34 Q9Y697 Q49AH0"
1863,4,0.3489,2.094,26.36,0.05744,0.992931,"P51813 Q9BRP1 Q5VYV7 O75626"
1864,4,0.3502,2.101,16.91,0.07778,0.903035,"Q92953 Q9UIX4 Q9H3M0 Q8TDN1"
1865,8,0.3282,9.189,25.56,0.1811,0.980304,"P45877 Q6UXN7 P15814 Q9UH62 B3EWG3 B3EWG6 B3EWG5 Q8N2F6"
1866,3,0.3593,1.078,8.448,0.06942,0.985452,"Q9ULT6 Q9NZP6 Q7Z2D5"
1867,8,0.3068,8.592,78.12,0.08364,0.958439,"O60934 Q86YS6 Q92878 P08218 Q6P656 Q96DD0 P49959 Q8TF30"
1868,4,0.3310,1.986,25.74,0.05558,0.984809,"Q5TAQ9 Q5VXJ0 Q92820 Q9UNK4"
1869,7,0.3112,6.535,27.76,0.1353,0.846657,"P08887 Q8TEA7 Q6ZMI0 O95825 Q9NQ89 Q13203 Q9HCM2"
1870,4,0.3470,2.082,23.42,0.06214,0.992931,"Q96IV0 P07098 O14545 Q9UK23"
1871,4,0.3288,1.973,19.76,0.06634,0.903035,"O00592 Q96FE7 O00602 Q15485"
1872,6,0.3289,4.934,73.88,0.05432,0.998474,"Q9H649 Q6JQN1 Q13241 Q13445 P26717 Q9HCI6"
1873,4,0.3428,2.057,26.74,0.05589,0.992931,"Q969E8 Q5TCY1 A0PJW8 O95166"
1874,4,0.3775,2.265,28.01,0.05919,0.992931,"Q9BY42 P42575 O75936 Q9C0J9"
1875,4,0.3035,1.821,15.70,0.07136,0.903035,"P84074 Q6F5E7 Q8IVH2 Q86SQ9"
1876,7,0.3023,6.348,93.11,0.05595,0.998917,"Q9NYF3 Q5T7B8 O43303 O60308 Q8IW35 Q86VV4 Q9Y463"
1877,4,0.3405,2.043,31.31,0.04940,0.992931,"Q5MJ09 Q8IVA1 Q86W67 P61296"
1878,5,0.3422,3.422,33.37,0.07313,0.993907,"Q9H4K7 Q8IWL1 Q8N122 P53671 O14773"
1879,4,0.3116,1.869,19.54,0.06357,0.557725,"P84090 Q96LX8 A6NMD0 A2AJT9"
1880,4,0.3144,1.886,30.73,0.04644,0.992931,"P12882 Q9UMF0 P16152 Q8IWE5"
1881,6,0.3089,4.633,61.32,0.05943,0.993467,"Q9Y4P8 Q14773 Q8IYB7 Q9BZG8 Q9BQC3 Q9UHF5"
1882,5,0.3885,3.885,16.49,0.1279,0.734565,"Q07817 P10415 Q16611 Q07812 Q16548"
1883,9,0.3139,11.30,52.32,0.1385,0.989158,"Q969H4 O60759 O43739 Q15438 Q3KP66 Q8WWN9 Q9P2Q2 Q99418 O14907"
1884,5,0.3480,3.480,40.39,0.06460,0.952654,"P23497 P09429 P26583 Q8TF65 B2RPK0"
1885,5,0.3518,3.518,38.85,0.06718,0.993907,"Q99592 P52739 Q8NBF2 Q9H5J0 A1YPR0"
1886,5,0.3210,3.210,32.80,0.06977,0.894962,"Q9ULL5 Q8IWW6 Q9UPX8 O43150 Q9BYB0"
1887,4,0.3917,2.350,40.38,0.04633,0.992931,"Q12951 Q9NXR5 P0C870 Q8N1L9"
