Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
1478,4,0.4421,2.653,16.59,0.09737,0.969699,"A6H8Z2 O75385 O75143 Q9BSB4"
1479,12,0.3003,19.82,86.22,0.1524,0.994903,"Q96KJ9 P07919 P15954 Q9H7Z7 P14927 P12074 P09669 P31930 Q19AV6 O14548 P00156 Q9UDW1"
1480,9,0.3106,11.18,66.35,0.1170,0.997641,"Q8N1N4 P48668 Q14CN4 Q5XKE5 Q16352 P02533 Q7Z3Z0 Q3MIT2 Q14532"
1481,4,0.3473,2.084,35.13,0.04609,0.992931,"Q9NYY3 Q8N8A2 P49961 Q9NZC9"
1482,3,0.4349,1.305,15.99,0.05600,0.959572,"Q9H0R6 Q96EG1 A8MPS7"
1483,5,0.3348,3.348,56.98,0.04760,0.981643,"Q9HCM9 Q9NZV7 Q96HQ0 Q8NA42 A6NNF4"
1484,4,0.3089,1.854,22.44,0.05739,0.903035,"P17707 Q9NZD2 P18509 Q96A98"
1485,10,0.3070,13.81,154.5,0.07336,0.998586,"Q9NV12 A2RU14 P56748 Q96HJ5 Q9BZL3 Q6ZS10 O95859 O00501 Q6ZP80 P27701"
1486,4,0.3046,1.828,26.87,0.04981,0.992931,"Q96BV0 Q9UF02 P52746 Q14586"
1487,4,0.3138,1.883,32.78,0.04414,0.992931,"Q9NX01 Q6KC79 Q9Y6X3 P08949"
1488,7,0.3010,6.321,40.80,0.1034,0.874923,"Q8IW36 Q9H4B6 Q13188 Q86TJ5 Q13043 P50749 Q6ZTQ3"
1489,4,0.3048,1.829,31.55,0.04419,0.984809,"Q8TAY7 Q9Y575 Q8IVH2 Q59H18"
1490,4,0.3592,2.155,33.04,0.04989,0.992931,"Q8NBR6 Q03692 O15228 Q96NG3"
1491,12,0.3012,19.88,357.5,0.04953,0.999761,"P13667 P46977 P27797 Q8NBS9 O94905 O43852 Q9P035 Q96L12 Q14165 Q9Y2B0 Q9NYU1 Q02818"
1492,4,0.3105,1.863,46.78,0.03289,0.943824,"O43347 A4D1E9 P58215 Q7Z4Y8"
1493,7,0.3084,6.476,54.15,0.08678,0.979543,"Q93034 Q15369 Q15370 Q96DX5 Q12829 Q96S21 A6NHZ5"
1494,5,0.3200,3.200,8.737,0.1459,0.582982,"Q9BWV1 Q9BS40 Q5DX21 Q5BJH7 Q4G0Z9"
1495,4,0.4378,2.627,14.54,0.1044,0.903035,"Q2PPJ7 Q9NXC2 Q9NYR9 Q3B7J2"
1496,8,0.3262,9.133,102.7,0.07145,0.999530,"P00558 P54819 P42765 P24752 P60174 Q6PCE3 P50238 P30566"
1497,4,0.3125,1.875,30.53,0.04639,0.992931,"Q5XKK7 Q9BQC3 P13639 P42574"
1498,5,0.3237,3.237,54.01,0.04813,0.996692,"Q8IUS5 Q02108 Q8N8J0 Q6UWP8 O75635"
1499,4,0.3316,1.990,10.39,0.09766,0.992931,"P11169 Q8TDB8 Q6P4I2 O75678"
1500,4,0.3012,1.807,28.16,0.04760,0.992931,"Q9Y6Y0 Q9BPW8 Q14697 P08493"
1501,5,0.3140,3.140,16.53,0.1058,0.734565,"Q9UH77 Q9P2G3 Q9UF56 Q6TDP4 Q9NXS3"
1502,3,0.3462,1.038,6.026,0.07949,0.985452,"Q99536 O60234 Q6RVD6"
1503,4,0.3341,2.004,78.46,0.02266,0.992931,"Q969X2 Q96TA1 P0C0L4 Q01344"
1504,4,0.3436,2.061,19.69,0.06930,0.442617,"Q9UHY8 O75688 Q86TM3 Q38SD2"
1505,5,0.3033,3.033,18.05,0.09756,0.993907,"Q8WUJ1 O95502 P47972 Q6UW32 Q8N1N0"
1506,4,0.3640,2.184,12.30,0.09715,0.943824,"P25686 Q8NHS0 Q9NVW2 Q9H0W7"
1507,4,0.3398,2.039,27.01,0.05504,0.992931,"Q9H0V9 P56199 Q9BX97 Q7L985"
1508,7,0.3153,6.621,68.85,0.07401,0.972358,"P54619 Q9Y478 Q9Y2Y1 O60888 Q8TAC1 Q13131 Q96SD1"
1509,4,0.3378,2.027,38.10,0.04211,0.992931,"Q9BX10 Q7Z6J8 Q6PGQ7 P08833"
1510,4,0.3080,1.848,35.81,0.04048,0.992931,"Q13867 Q92698 O60938 O15040"
1511,3,0.3266,0.9799,2.629,0.1020,0.500000,"P55039 Q9H446 O15264"
1512,4,0.3010,1.806,21.38,0.05791,0.984809,"O75822 Q66PJ3 Q5M9Q1 Q9NPI7"
1513,4,0.3434,2.061,30.50,0.05081,0.992931,"Q5SVS4 O14773 Q16651 Q8NCC5"
1514,4,0.3275,1.965,36.99,0.04185,0.992931,"Q401N2 Q96GZ6 Q8TDW0 O75387"
1515,4,0.3095,1.857,30.44,0.04609,0.903035,"Q12830 P35659 Q96BT1 P01583"
1516,5,0.3251,3.251,26.20,0.08240,0.952654,"Q0VDD7 Q92733 Q9P1W9 Q9H0I9 P03951"
1517,4,0.3429,2.058,15.74,0.07976,0.903035,"P11169 Q9Y6I3 Q8TDB8 Q9UPI3"
1518,4,0.3178,1.907,17.62,0.06928,0.557725,"Q8IYF3 Q8IXS0 Q1X8D7 Q8NEK5"
1519,5,0.3206,3.206,57.60,0.04528,0.952654,"Q5JRM2 P0DPA2 Q9Y4K1 Q14515 Q30KQ6"
1520,9,0.3145,11.32,86.71,0.09758,0.989158,"P12956 Q9H816 Q9BSI4 P54274 P78527 Q15554 P49917 Q9NUX5 Q17R31"
1521,5,0.3728,3.728,17.70,0.1186,0.851865,"Q96S44 P56211 Q9BXV9 Q9Y3C4 Q32M45"
1522,3,0.3040,0.9120,10.06,0.05374,0.985452,"P02814 Q8WUN7 Q6PF15"
1523,4,0.3551,2.130,24.35,0.06179,0.969699,"Q9UPM6 P57682 Q99829 Q13888"
1524,4,0.3671,2.202,33.16,0.05079,0.969699,"Q8N3J9 Q9UPV9 O60296 Q8IXI2"
1525,5,0.3113,3.113,36.00,0.06340,0.981643,"Q96FT9 P51784 Q15170 Q99504 Q9BWX1"
1526,4,0.3289,1.973,31.90,0.04712,0.992931,"Q9GZX3 Q9H497 Q9GZS9 Q9UI38"
1527,5,0.3003,3.003,24.64,0.07978,0.989214,"Q5VY80 P32971 Q9BZM5 Q8N8Z6 Q9BZM6"
1528,5,0.3040,3.040,60.86,0.04114,0.996692,"Q9H845 Q8TCS8 Q9BVS5 Q5T2R2 P30838"
1529,5,0.3115,3.115,50.53,0.04894,0.996692,"Q86XX4 Q96T91 Q8WWQ2 Q8WXG9 Q8TE56"
1530,4,0.3196,1.917,18.60,0.06723,0.992931,"Q9NRP7 Q96S16 O60609 O00744"
1531,5,0.3007,3.007,32.90,0.06551,0.928164,"Q92685 P43353 P48448 Q13231 Q92581"
1532,3,0.8370,2.511,24.22,0.07672,0.985452,"Q3B8N2 P51790 P51795"
1533,5,0.3024,3.024,30.01,0.07028,0.928164,"P20851 Q13291 P06870 Q9Y619 Q9UBI4"
1534,5,0.4461,4.461,21.24,0.1249,0.969949,"Q8TBF8 P05166 P05165 Q8NGR4 Q96RD2"
1535,3,0.5596,1.679,14.37,0.07614,0.985452,"P20851 P06870 Q9Y619"
1536,4,0.3079,1.847,38.45,0.03825,0.992931,"O75063 P26842 Q99571 Q96D53"
1537,4,0.3145,1.887,27.18,0.05091,0.984809,"Q2Y0W8 Q7Z695 Q9GZQ4 Q3MIP1"
1538,17,0.3022,41.10,322.2,0.1035,0.999583,"P48426 Q15059 Q8N3E9 Q96JC9 P42568 Q9UHB7 O60563 O60885 P50750 P55199 Q03111 Q495Y7 O00472 Q9HB65 P51825 Q8NCB2 Q8TEA8"
1539,4,0.3390,2.034,16.13,0.07774,0.984809,"Q9BY71 Q9GZX3 Q7RTX0 Q99965"
1540,5,0.3035,3.035,78.10,0.03331,0.996692,"Q8WYQ4 P53667 Q6P2D0 Q86Z20 Q14207"
1541,6,0.3123,4.685,41.34,0.08074,0.851023,"Q15642 Q68EM7 Q9Y3L3 Q5T230 Q17R89 Q8IV35"
1542,4,0.3512,2.107,44.51,0.03858,0.992931,"Q08J23 Q86U44 Q9NRX1 Q8N1G4"
1543,6,0.3239,4.859,38.64,0.08754,0.977336,"P35249 O60921 P40938 O60671 O75943 Q99638"
1544,3,0.4258,1.277,10.49,0.07188,0.985452,"Q8NDX9 Q5SRR4 Q9BXT5"
1545,4,0.3214,1.928,19.05,0.06654,0.992931,"Q8NB12 Q6J272 Q0VDG4 Q7Z2X4"
1546,4,0.3450,2.070,16.87,0.07683,0.903035,"Q96PU5 Q6UXU6 Q9BZD7 Q96PG2"
1547,5,0.3581,3.581,39.35,0.06766,0.993907,"P43353 Q09019 Q6P4I2 O75678 Q5VXU3"
1548,4,0.3220,1.932,25.63,0.05433,0.992931,"P57764 Q13163 Q9BUY5 Q8N6N6"
1549,27,0.3006,105.5,648.1,0.1306,0.999963,"Q9Y5B9 Q08945 Q9Y232 Q96P70 Q01831 P49916 Q9UEE9 P0C0S5 Q8N108 P0C0S8 Q96A08 Q7Z3K6 Q8N257 P04908 Q6FI13 Q16777 Q6PH81 P16104 O94880 Q6ZRQ5 Q96RY5 Q3T8J9 Q14865 Q8IUE6 Q8IW19 Q96HA7 Q9UGN5"
1550,3,0.4234,1.270,6.783,0.09039,0.668740,"Q9UL15 O15547 Q6NUI2"
1551,5,0.3496,3.496,36.71,0.06964,0.996692,"Q9UBL6 Q96A23 Q9P281 Q9H4W6 Q5XKR4"
1552,5,0.3288,3.288,38.66,0.06329,0.952654,"Q13542 O60573 Q9NRA8 P06730 O60516"
1553,4,0.3125,1.875,22.89,0.05723,0.943824,"Q14790 P25445 Q96LT6 Q9BZE7"
1554,5,0.3137,3.137,52.38,0.04789,0.996692,"Q9H898 Q86SJ6 Q86SG7 Q96T68 Q6WQI6"
1555,4,0.3041,1.824,27.65,0.04868,0.992931,"P20585 Q16670 Q9HB58 P13686"
1556,6,0.3092,4.638,52.23,0.06734,0.998474,"Q13432 Q96QS6 Q9ULE6 P24522 A6NIH7 Q717R9"
1557,4,0.3020,1.812,42.63,0.03455,0.992931,"Q96K12 Q92478 Q8NAN2 O75907"
1558,4,0.3077,1.846,22.06,0.05786,0.969699,"Q9BWE0 H3BUK9 Q8N427 Q96GW7"
1559,5,0.4515,4.515,9.655,0.1868,0.582734,"Q92874 Q9NTI7 Q9UMR3 Q86YI8 Q9BQT8"
1560,7,0.3034,6.371,62.48,0.07690,0.997531,"Q9Y343 O15169 Q5T0L3 P48729 A6ND36 Q14C86 Q8N752"
1561,7,0.3245,6.815,53.13,0.09217,0.994698,"P49419 Q6ZMR3 Q00796 Q96GK7 P04040 O15382 Q6P2I3"
1562,4,0.3095,1.857,25.20,0.05297,0.984809,"Q9UM44 Q6UX41 Q9NUM4 Q9H8M5"
1563,4,0.3288,1.973,43.36,0.03699,0.992931,"P48645 Q9BYS1 Q9UHG0 P06850"
1564,5,0.3609,3.609,29.03,0.08463,0.981643,"Q6ICB0 Q8IXI1 P0CG48 Q9H305 P60604"
1565,8,0.3108,8.703,59.44,0.1034,0.999530,"Q14533 Q3SY84 P04264 P48668 P02538 Q7Z3Y9 Q7Z3Z0 Q7Z3Y7"
1566,4,0.3908,2.345,8.392,0.1252,0.969699,"Q86YJ7 Q8TBP0 Q8TF20 Q7LFL8"
1567,4,0.3070,1.842,26.17,0.05116,0.984809,"O14843 Q9Y548 O15243 A6NH52"
1568,9,0.3039,10.94,67.26,0.1137,0.933340,"Q9Y586 P40424 Q63HK5 P40425 O00470 O60663 Q13394 Q5U5X8 Q9H9E1"
1569,4,0.3236,1.942,24.57,0.05626,0.903035,"Q96LA8 Q9Y657 Q86U42 Q56A73"
1570,5,0.3062,3.062,37.18,0.06094,0.993907,"Q9Y605 Q9NXH9 Q2TAY7 Q9H972 Q86YD1"
1571,4,0.3387,2.032,32.96,0.04727,0.984809,"Q92598 O00507 Q2VIR3 A8MWD9"
1572,4,0.3026,1.816,28.08,0.04791,0.992931,"Q9Y6R4 Q06187 O75293 Q9UHA7"
1573,4,0.3033,1.820,33.29,0.04221,0.943824,"Q9H1M0 Q9BW11 Q5T1M5 Q99583"
1574,5,0.3901,3.901,39.79,0.07266,0.996692,"P15173 Q8WYQ9 P15172 Q6QHK4 P47928"
1575,4,0.3405,2.043,28.37,0.05318,0.992931,"Q8WYQ4 P53667 P53671 Q96C90"
1576,4,0.3728,2.237,13.31,0.09500,0.992931,"P41222 Q14442 P02763 P19652"
1577,13,0.3102,24.19,271.5,0.07521,0.999940,"P23246 P14866 P35637 P31943 Q92841 P52272 P31327 P22626 P51991 P26599 Q6UWL6 Q07666 Q15233"
1578,3,0.4290,1.287,19.27,0.04847,0.985452,"Q9Y6K0 P78332 Q9NUN7"
1579,5,0.3140,3.140,29.07,0.07438,0.952654,"Q96PU5 Q6UXU6 Q96J02 Q9BZD7 O14668"
1580,4,0.3704,2.223,11.01,0.1047,0.903035,"Q9NZ94 Q9NPR2 Q8N2Q7 Q8N0W4"
1581,5,0.3407,3.407,40.07,0.06372,0.996692,"O75459 A1XBS5 Q9ULC4 Q5VZE5 Q14703"
1582,7,0.3110,6.530,37.21,0.1131,0.989275,"O75140 Q9H013 Q5T011 Q9Y664 Q969R8 Q96MD2 Q1RMZ1"
1583,5,0.3545,3.545,58.29,0.04935,0.996692,"Q08648 Q9BPY3 Q9UBV2 Q6PDA7 O00462"
1584,4,0.3268,1.961,20.98,0.06338,0.969699,"Q6QAJ8 Q96PB8 Q06124 Q8N1K5"
1585,4,0.3151,1.891,14.62,0.07712,0.903035,"Q9NR82 P08397 P78334 Q53FA7"
1586,4,0.3463,2.078,26.02,0.05756,0.969699,"Q52LJ0 Q14258 Q16881 Q9H4A4"
1587,4,0.3331,1.999,16.65,0.07499,0.992931,"P04066 Q9BSY4 Q15139 O94806"
1588,5,0.3371,3.371,44.37,0.05838,0.996692,"O94788 P36871 P30837 P05091 P09960"
1589,6,0.3567,5.350,57.31,0.07166,0.532019,"O00311 Q9H7E9 Q6GPH4 Q01534 P0CV98 P0CW01"
1590,7,0.3132,6.577,92.48,0.05817,0.994698,"Q9UBT2 Q9UBE0 Q8TB03 Q13952 Q02548 Q06710 Q9HCH3"
1591,4,0.3124,1.875,26.75,0.05118,0.903035,"Q9Y6A1 P34903 Q9BZW8 P31644"
1592,6,0.4190,6.285,7.223,0.2464,0.00990256,"P50225 Q9BR01 O00338 P0DMM9 P0DMN0 Q6IMI6"
1593,3,0.3785,1.136,2.691,0.1156,0.500000,"Q9HA47 Q9BZX2 Q2TAA2"
1594,4,0.3397,2.038,35.31,0.04495,0.992931,"Q05925 Q9NT62 Q99457 Q7Z2G1"
1595,5,0.3170,3.170,59.84,0.04342,0.996692,"Q9BPX6 Q53GT1 Q8IYU8 Q8WUA7 Q86XE3"
1596,4,0.3326,1.996,22.08,0.06223,0.969699,"Q9UJX0 P48507 P27815 Q9UK32"
1597,8,0.3410,9.547,40.76,0.1440,0.958439,"Q00535 P46527 P24864 O94921 P49918 Q5MJ70 P24385 P30279"
1598,4,0.3206,1.924,44.70,0.03522,0.992931,"O43251 Q9H0Z9 Q96PU8 Q96B42"
1599,4,0.3362,2.017,32.61,0.04733,0.992931,"Q9Y490 Q9BQL6 Q6PGP7 Q9H4X1"
1600,5,0.3226,3.226,56.10,0.04653,0.894962,"Q9UHX1 Q9UKA9 P43243 P57721 Q9NWS1"
1601,4,0.3093,1.856,19.58,0.06304,0.992931,"Q96BR5 P24387 Q8NFL0 P29279"
1602,5,0.3104,3.104,24.64,0.08224,0.993907,"P43365 Q9UGP5 O94806 Q92874 Q9NTI7"
1603,4,0.3145,1.887,22.47,0.05833,0.992931,"Q9NW38 P08887 Q8NGU9 Q8NB91"
1604,4,0.3335,2.001,43.80,0.03719,0.992931,"Q8IXU6 P26717 Q9HCI6 Q96K49"
1605,4,0.3410,2.046,36.31,0.04414,0.992931,"P22732 Q8N5I2 Q9BZF3 A6NFN3"
1606,16,0.3094,37.13,87.03,0.2378,0.611284,"P63215 P29992 P63096 P09471 P63211 P50150 P50151 P63092 Q9NPQ8 P50148 Q14344 Q9HAV0 P84996 P59768 P63218 Q03113"
1607,3,0.3225,0.9674,8.161,0.06395,0.808633,"Q9NRR5 A0PJK1 Q5BKX6"
1608,5,0.3002,3.002,64.35,0.03881,0.996692,"Q9NWW5 P16150 O60271 Q8IUN9 O14863"
1609,4,0.3465,2.079,6.265,0.1272,0.442617,"Q5T2N8 Q9NZC3 Q96LI9 Q08462"
1610,7,0.3056,6.417,60.00,0.07979,0.994698,"Q92747 Q9NTJ3 Q15003 Q9BPX3 O95347 Q15021 Q9C000"
1611,5,0.3010,3.010,29.87,0.07020,0.989214,"P0DTW1 P21980 Q9UJA3 Q66K64 P05997"
1612,4,0.3298,1.979,39.37,0.04010,0.992931,"Q5VY80 Q8TEQ8 Q9H6A9 P36544"
1613,4,0.3021,1.812,21.37,0.05813,0.903035,"P15056 Q9BQI3 O76095 Q14154"
1614,4,0.3206,1.923,36.96,0.04103,0.992931,"Q03519 Q12918 Q12879 Q9Y6C5"
1615,4,0.3459,2.075,24.67,0.05973,0.984809,"P42857 Q99795 Q9UGH3 O43688"
1616,5,0.3726,3.726,41.98,0.06687,0.996692,"Q8IXK2 Q8IYJ0 Q86SF2 Q11203 Q8N4A0"
1617,3,0.3686,1.106,6.518,0.08117,0.959572,"Q9Y3E1 Q8N123 Q9HC29"
1618,4,0.3537,2.122,18.08,0.07524,0.903035,"P43353 P48448 Q13231 Q6P4I2"
1619,4,0.3189,1.913,33.07,0.04451,0.992931,"A0A1B0GTZ2 Q9UBX0 Q9BZL1 Q7Z7H3"
1620,4,0.3067,1.840,21.53,0.05866,0.992931,"Q96FV2 Q9BY43 Q9UIW0 P48431"
1621,6,0.3468,5.202,30.39,0.1093,0.953652,"Q14511 O75815 P56945 Q96QH2 Q5T9C2 Q8N5H7"
1622,6,0.3000,4.501,65.21,0.05508,0.984681,"Q16633 A8MTQ0 O60548 O14770 Q3MIV0 P09683"
1623,4,0.3010,1.806,22.88,0.05525,0.764757,"Q9NQY0 Q9BRT9 A1IGU5 P57059"
1624,10,0.3153,14.19,82.49,0.1216,0.893853,"O00506 Q9Y376 Q86WR7 Q9Y6E0 Q9BUL8 Q9P289 Q5SXH7 Q8IY42 Q9H9S4 Q6ZS17"
1625,4,0.3289,1.974,17.41,0.07208,0.557383,"Q9UGQ3 Q9GZZ8 P49662 P51878"
1626,5,0.3167,3.167,47.98,0.05179,0.996692,"Q9BY42 Q9HBH9 Q86X55 Q9C0J9 Q8IUC6"
1627,7,0.3079,6.466,50.15,0.09157,0.979543,"Q8IVA1 P04899 P63096 P08754 Q9H6F2 P50150 Q9HAV0"
1628,4,0.3011,1.807,26.75,0.04942,0.992931,"Q3LI59 Q7L0R7 Q96MA1 P23769"
1629,5,0.3052,3.052,25.16,0.07988,0.993907,"Q9BUH6 Q99797 P0DTW1 Q9UJA3 O43638"
1630,5,0.3104,3.104,18.85,0.09714,0.894962,"Q53QW1 O95563 O60830 Q5TGZ0 Q92523"
1631,4,0.3183,1.910,13.61,0.08120,0.992931,"Q9UNH6 O95219 Q5VWJ9 Q9BV79"
1632,5,0.3126,3.126,66.27,0.03937,0.996692,"Q08050 Q9H2Y7 Q9UQ13 Q9UMF0 Q8NI77"
1633,4,0.3105,1.863,21.20,0.05996,0.992931,"Q9NXU5 Q9Y227 Q6NUM6 Q9H8M5"
1634,10,0.3300,14.85,81.77,0.1273,0.846255,"Q96EY8 Q14194 O14531 Q16555 Q9BPU6 Q14117 Q14195 O75626 Q8N841 Q12851"
1635,4,0.3573,2.144,31.90,0.05100,0.984809,"P25311 P01857 Q86XE3 P01861"
1636,3,0.6359,1.908,6.016,0.1370,0.808633,"Q96EF0 Q9Y216 Q96QG7"
1637,3,0.3075,0.9226,9.810,0.05514,0.985452,"Q9P2X3 P15036 Q6P1L8"
1638,5,0.3093,3.093,36.63,0.06221,0.996692,"Q4VC31 P38117 P48739 Q16836 Q00169"
1639,4,0.3434,2.060,20.96,0.06642,0.843839,"Q9BTT6 P59047 Q9UBN1 Q96A99"
1640,4,0.3255,1.953,27.83,0.05169,0.969699,"O15442 P10589 Q29980 Q8N8R3"
1641,4,0.3210,1.926,25.16,0.05489,0.984809,"Q10469 P33908 Q50LG9 P01588"
1642,6,0.3548,5.322,23.97,0.1289,0.712413,"Q96GY3 P10244 O14921 P10243 Q5TKA1 Q52LA3"
1643,8,0.3056,8.557,59.61,0.1017,0.999026,"Q8WUD1 P26374 P20336 Q9ULW5 P24386 O14966 Q92696 Q13636"
1644,5,0.3685,3.685,54.53,0.05402,0.996692,"O95980 Q5T6C5 Q12815 Q8WTU2 O43310"
1645,5,0.3032,3.032,44.15,0.05303,0.996692,"P32297 Q8N2A8 O43196 P40145 Q9H1C3"
1646,5,0.3592,3.592,41.11,0.06567,0.996692,"P61088 Q13404 Q9UNW1 Q15819 Q96DD7"
1647,4,0.3241,1.945,34.50,0.04375,0.992931,"Q99856 Q8IVW6 A6NKF2 P08217"
1648,4,0.3240,1.944,46.42,0.03449,0.992931,"Q9UN79 O15482 Q9NVF7 P17097"
1649,5,0.3123,3.123,22.81,0.08692,0.993907,"Q9H2S6 Q9NPE6 P20138 Q6P531 Q969X1"
1650,5,0.3013,3.013,207.6,0.01366,0.996692,"O95661 Q8IVF2 Q9P2D6 Q7Z6Z7 Q6H8Q1"
1651,4,0.3034,1.820,7.665,0.1041,0.442275,"Q9H1Y0 Q9H0Y0 Q7Z6L1 Q8NAA4"
1652,5,0.3341,3.341,49.43,0.05322,0.952654,"O60711 O43586 P17752 Q9H939 Q05209"
1653,5,0.3001,3.001,45.83,0.05101,0.996692,"P43365 Q8NEX9 P01160 Q7L5L3 O43918"
1654,6,0.3250,4.875,54.15,0.06863,0.967224,"Q8WTS1 Q9Y371 Q8NI60 O43399 Q8N4M1 Q9UBP6"
1655,3,0.5291,1.587,8.962,0.09591,0.808633,"Q53QW1 O60830 Q92523"
1656,4,0.3769,2.261,24.22,0.06557,0.992931,"Q9H1K4 Q96JJ7 Q9UNK9 Q9H936"
1657,4,0.3324,1.995,28.03,0.05246,0.943824,"P21589 P36404 Q70Z35 P84095"
1658,4,0.3499,2.099,38.93,0.04282,0.992931,"O76071 Q96G27 Q96T76 P51530"
1659,4,0.3441,2.065,13.64,0.08708,0.984809,"Q3MJ40 Q86YC3 Q86UN3 Q9NYY1"
1660,4,0.3295,1.977,32.00,0.04709,0.992931,"Q9UKG1 Q9P2P5 Q9BSU1 Q96PG2"
1661,8,0.3109,8.706,55.60,0.1084,0.998619,"P56377 O75843 Q96PC3 Q9Y6Q5 Q6ULP2 Q9P2D3 Q9UMZ2 Q63HQ0"
1662,3,0.4069,1.221,9.305,0.07387,0.985452,"P02753 Q05BV3 P53673"
1663,3,0.3723,1.117,8.836,0.07002,0.904785,"O75845 Q8TDU9 P47900"
1664,4,0.3194,1.916,31.80,0.04594,0.992931,"P57060 P30085 P35749 Q13873"
1665,4,0.4257,2.554,18.63,0.08754,0.903035,"Q14558 P60891 O60256 P21108"
1666,4,0.3172,1.903,26.03,0.05297,0.992931,"Q9H300 P26012 O43529 Q9H9P8"
1667,4,0.3003,1.802,9.529,0.09321,0.332503,"Q765P7 Q86UU0 O43312 Q9BRQ0"
1668,6,0.3200,4.800,38.47,0.08684,0.885117,"O60784 Q14194 Q14195 O75626 Q8N841 P22309"
1669,5,0.3529,3.529,34.87,0.07290,0.952654,"Q8TDQ7 Q9Y303 P01880 P46926 P11172"
1670,4,0.3317,1.990,22.68,0.06092,0.992931,"Q9C037 Q96DA2 Q13508 Q2KHT3"
1671,3,0.6530,1.959,5.493,0.1456,0.668740,"P17693 P04439 P01893"
1672,5,0.3029,3.029,50.05,0.04803,0.993907,"Q9P0N8 Q08345 O14763 P17181 P27037"
1673,7,0.3173,6.664,31.51,0.1277,0.899332,"Q96CM8 Q53QW1 P02654 Q99525 Q5XKP0 Q92523 Q8WWC4"
1674,4,0.3018,1.811,24.92,0.05213,0.984809,"Q9P2W3 Q9NRY7 Q5H9J7 P31260"
1675,6,0.3099,4.648,70.75,0.05318,0.998474,"Q9NPE3 Q9NY12 Q6PI26 Q9NX24 Q2TB18 P08263"
1676,4,0.3173,1.904,27.06,0.05151,0.992931,"P04217 Q99435 Q9NUA8 P50502"
1677,5,0.3092,3.092,32.10,0.06842,0.996692,"O00167 Q15475 Q9NPC8 Q99502 O95677"
1678,4,0.3656,2.194,29.43,0.05536,0.992931,"Q8N9R8 Q5TGY3 P27987 Q96S65"
1679,4,0.3292,1.975,32.77,0.04621,0.903035,"Q6S9Z5 Q9NP86 P59817 Q9UJW7"
1680,4,0.3084,1.851,31.72,0.04452,0.984809,"O95436 Q5VWZ2 Q9NYG2 Q8IWU2"
1681,4,0.3675,2.205,7.149,0.1271,0.945968,"Q5DJT8 P0DMV2 P0DMV1 O95445"
1682,5,0.3089,3.089,56.33,0.04450,0.996692,"Q712K3 Q8NCR6 Q8N865 P41182 O95833"
1683,5,0.3096,3.096,29.80,0.07216,0.993907,"Q14330 P20930 P30838 P15169 P55851"
1684,4,0.3378,2.027,29.34,0.05149,0.992931,"Q12816 Q6NXT1 P50607 Q9UKR0"
1685,5,0.3472,3.472,49.47,0.05517,0.993907,"Q9NPG4 Q9HCU4 Q9UN70 O75309 Q8NBA8"
1686,5,0.3565,3.565,47.57,0.05832,0.996692,"Q8IWL8 Q9UBV8 Q5JUK2 Q9NQ33 Q9Y5R4"
1687,6,0.3449,5.174,34.46,0.1002,0.997463,"P20226 Q15653 Q8IYW5 Q96FZ7 Q6SJ96 Q92994"
1688,4,0.3464,2.078,37.01,0.04413,0.992931,"P01011 Q9UKG1 Q9BSU1 Q96PG2"
1689,4,0.3423,2.054,41.54,0.03981,0.992931,"O75084 Q96MX0 A8MZ59 Q9NQ34"
1690,4,0.3250,1.950,47.52,0.03393,0.992931,"Q96T37 Q07666 O43823 Q8N307"
1691,6,0.3039,4.559,78.93,0.04774,0.998474,"Q96EP5 P50454 Q9NRN7 P68036 P40926 Q15843"
1692,7,0.3094,6.497,104.0,0.05217,0.994698,"P36542 P00403 P39656 P51571 Q969V3 Q9H0U3 Q5JPE7"
1693,4,0.3694,2.217,11.04,0.1043,0.764757,"Q8NA92 Q9BUW7 Q96M96 Q5JSP0"
1694,4,0.3835,2.301,36.20,0.04947,0.992931,"Q9NUI1 Q5T2W1 Q8N5D0 Q9Y6I4"
1695,3,0.3144,0.9432,5.444,0.07615,0.959572,"P03951 Q6UXH1 O95389"
1696,14,0.3007,27.36,147.6,0.1348,0.994615,"Q8WVH0 Q8NI17 Q9UKA2 P0DPA2 Q8TF66 Q86SJ6 Q6MZM0 Q86SG7 Q86YN1 Q8IV20 Q5JW98 Q6K0P9 Q9H255 Q6WQI6"
1697,3,0.4360,1.308,6.899,0.09208,0.985452,"Q9UKJ1 Q96KN1 P06132"
1698,5,0.3521,3.521,42.61,0.06272,0.996692,"P23763 P57105 Q96IK0 Q15714 A1L3X0"
1699,5,0.3112,3.112,40.80,0.05773,0.981643,"P30531 P01859 P01857 P01860 P01861"
1700,4,0.3127,1.876,62.75,0.02583,0.969699,"Q66K89 P26378 Q9UC06 Q8TE60"
1701,4,0.3116,1.870,24.18,0.05492,0.984809,"Q8N307 O95258 Q9H3S3 Q9Y661"
1702,4,0.3065,1.839,35.61,0.04046,0.992931,"Q5SNT2 Q6P4E1 Q8N183 Q9UPX6"
1703,8,0.3207,8.979,124.9,0.05990,0.997308,"Q96DT6 P48426 P78356 Q8TBX8 Q96B54 Q66PJ3 Q7Z5H3 P51826"
1704,4,0.3183,1.910,24.71,0.05516,0.984809,"Q6PL18 Q9NXN4 Q9NRF9 Q9NRG0"
