Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
1452,6,0.3333,5.000,75.00,0.05435,0.996973,"P06241 P54278 Q9BRA2 Q9UJM3 Q9Y3B8 P21399"
1453,6,0.3333,5.000,63.00,0.06250,0.959369,"Q96Q77 Q9NU63 P60323 Q9UJW8 Q9C040 Q5JT82"
1454,6,0.3333,5.000,50.00,0.07463,0.689493,"Q5VUA4 Q86UA1 Q16773 Q9NX07 Q9UI46 Q86V87"
1455,3,0.6667,2.000,11.00,0.1053,0.697212,"Q8NBL3 Q8NEC7 A4QPH2"
1456,6,0.3333,5.000,73.00,0.05556,0.998623,"Q494U1 Q86VQ3 Q2TBC4 Q5JR12 Q9ULR3 Q6UB28"
1457,3,0.6667,2.000,14.00,0.09091,0.978443,"Q9H2P9 Q569H4 P48506"
1458,7,0.3333,7.000,50.00,0.09859,0.966496,"Q9Y2T3 O15232 Q8IZM9 Q8N412 O43854 P23443 Q96NU7"
1459,6,0.3333,5.000,69.00,0.05814,0.992070,"O15344 O75113 Q9HBF4 P15559 A0PJX2 Q02763"
1460,6,0.6000,9.000,34.00,0.1636,0.892630,"Q16236 O15525 O60675 Q9ULX9 Q14494 Q9Y4A8"
1461,6,0.3333,5.000,70.00,0.05747,0.974142,"O94900 O43148 Q9BTL3 Q96MA1 Q13588 Q9NYC9"
1462,6,0.3333,5.000,84.00,0.04950,0.998740,"Q9Y3B2 Q9ULW5 Q99447 Q7Z6K3 Q13057 Q16760"
1463,6,0.3333,5.000,36.00,0.09434,0.997292,"Q14524 O95843 Q86TN4 Q9Y3B6 Q496F6 Q9UK55"
1464,7,0.3333,7.000,75.00,0.07292,0.998761,"Q8N9Z2 Q9HCF6 O95715 O43508 Q02577 Q6Y2X3 P13725"
1465,6,0.3333,5.000,77.00,0.05319,0.998467,"P53999 Q8NE71 P10155 Q13765 P47813 O14602"
1466,6,0.3333,5.000,72.00,0.05618,0.987504,"Q9UKN8 Q9UDT6 Q58A45 Q9H361 Q8IZX4 Q96AK3"
1467,5,0.6000,6.000,28.00,0.1364,0.955157,"Q9H8S9 Q9NRM7 Q7L9L4 Q9Y2H1 Q99518"
1468,6,0.3333,5.000,68.00,0.05882,0.975602,"A0JNW5 Q8N1A6 Q9Y3D2 Q9NS18 Q9UKW6 Q7Z4W1"
1469,7,0.3333,7.000,66.00,0.08046,0.978355,"Q9NU23 Q8NG50 P26441 O14561 Q9BQA5 A6NFY7 Q9NWU1"
1470,6,0.3333,5.000,84.00,0.04950,0.996317,"Q969H0 Q9C026 Q9UKT8 Q9GZN2 P31629 Q9H6K5"
1471,30,0.3195,139.0,334.0,0.2608,0.485228,"Q8IVA1 P63215 P04899 P29992 P62879 P63096 P09471 P62873 P16520 P08754 P63211 P50150 P50151 Q5JWF2 P63092 O60262 Q9NPQ8 P50148 Q14344 Q9HAV0 O95467 P84996 P59768 O43566 P63218 Q9NVN3 Q03113 A8MTJ3 Q495N2 P38405"
1472,7,0.3333,7.000,92.00,0.06195,0.999404,"Q96CD2 Q9NSB8 Q8WX93 Q86TC9 Q93015 P35968 P35080"
1473,6,0.3333,5.000,55.00,0.06944,0.927678,"Q96AT9 P35237 P42680 O75191 Q12882 Q8TEA1"
1474,6,0.3333,5.000,67.00,0.05952,0.972821,"Q7Z698 Q9UK32 P57058 Q6P6B7 P15391 Q9Y2A9"
1475,7,0.3333,7.000,113.0,0.05224,0.999427,"Q7Z4W2 Q6PKC3 P20851 O43827 Q9BZQ6 P07225 O75356"
1476,10,0.3111,14.00,124.0,0.08861,0.931264,"P17655 P07384 P20810 Q96L46 P04632 Q5TAX3 P33241 Q8IVB5 Q8TB92 A6NHC0"
1477,6,0.4000,6.000,62.00,0.07500,0.997688,"Q8IYL3 Q8N165 Q8TDR2 Q5VTU8 Q05D32 Q7L3B6"
1478,6,0.3333,5.000,73.00,0.05556,0.997697,"Q6DT37 Q96KS9 Q8TE76 Q9P2P1 Q7Z7A1 Q5T0U0"
1479,21,0.3143,66.00,488.0,0.1107,0.999224,"O43156 P54793 P25942 Q9NZQ7 Q96IQ7 Q9ULX7 Q14746 P83436 Q9H9E3 Q96JB2 Q8WTW3 Q96M95 Q9UHY8 Q9UP83 Q9NX08 Q96MW5 Q6P5S2 Q15814 Q96H72 Q96C23 O95760"
1480,7,0.3333,7.000,106.0,0.05512,0.992307,"O95436 Q9P2E7 Q5M7Z0 Q8IVW1 Q9NYG2 Q8NEW0 O95180"
1481,6,0.3333,5.000,55.00,0.06944,0.998786,"Q9UMX5 Q6XQN6 P52888 Q16881 Q16878 P09960"
1482,6,0.3333,5.000,104.0,0.04132,0.995447,"Q86UE4 Q8IXJ6 Q8NH56 P52961 P0CG30 O75324"
1483,7,0.3333,7.000,49.00,0.1000,0.993380,"Q96S44 Q96K31 P56211 Q9BXV9 Q9Y3C4 Q7L5Y1 Q32M45"
1484,7,0.3333,7.000,78.00,0.07071,0.824635,"Q9NRH1 Q3B7T1 Q13394 Q8WV07 Q5SZJ8 Q8NGZ3 Q8N436"
1485,20,0.3105,59.00,343.0,0.1335,0.991947,"Q99590 Q3ZCW2 O95881 Q96CW5 Q9BSJ2 Q9H799 Q08AG7 Q8WWM9 Q6NZ67 Q9UGJ1 Q9UIK4 Q96RT8 Q96KN4 Q6P582 Q96RT7 P20742 Q9BQ13 Q9NRH3 Q9NP99 Q9BY12"
1486,7,0.6667,14.00,78.00,0.1321,0.997806,"Q969H4 O60759 O43739 Q15438 Q3KP66 Q8WWN9 Q99418"
1487,6,0.3333,5.000,74.00,0.05495,0.987640,"Q8TDX6 Q9Y6D6 Q6DKI7 Q8IZP9 A5D8W1 Q9UQ05"
1488,6,0.3333,5.000,68.00,0.05882,0.904291,"P04732 Q8N339 Q13395 P12036 Q9H6Q3 P13640"
1489,6,0.3333,5.000,56.00,0.06849,0.987776,"P31146 A2IDD5 Q8N387 P55318 A6NM11 Q8NEQ5"
1490,6,0.3333,5.000,84.00,0.04950,0.998623,"Q01638 P48509 Q15077 Q96SJ8 Q8N6Q1 Q8NI22"
1491,8,0.3214,9.000,100.0,0.07200,0.997157,"O15467 Q9P0V8 Q8N335 Q99798 P13501 Q96EK6 P21695 Q16831"
1492,7,0.3810,8.000,26.00,0.1667,0.848802,"O95886 Q9P1A6 Q86UL8 O14490 Q15700 P28039 P10153"
1493,6,0.3333,5.000,81.00,0.05102,0.959941,"P43005 Q8N3T1 Q6L9T8 Q8TBG9 Q7Z5G4 Q6DN72"
1494,5,0.4000,4.000,23.00,0.1081,0.955157,"Q8TC17 O00585 Q5XKR4 Q68CL5 O95936"
1495,6,0.3333,5.000,83.00,0.05000,0.989000,"Q9H1M4 Q8N912 Q6UWW9 Q8WWH4 O00219 P55822"
1496,9,0.3333,12.00,141.0,0.07018,0.998767,"Q9Y3D6 Q8TC07 Q6ZUS5 Q8NBM4 Q14353 Q9HAW0 Q9HA65 Q969Q5 Q717R9"
1497,3,0.6667,2.000,16.00,0.08333,0.986587,"Q99963 P20160 Q99962"
1498,6,0.3333,5.000,63.00,0.06250,0.979017,"P0DN84 Q6UXB8 Q6UXK2 Q16653 Q96CT2 Q8NFY9"
1499,3,0.6667,2.000,24.00,0.06250,0.986587,"P78369 P05230 Q63HQ2"
1500,6,0.3333,5.000,75.00,0.05435,0.998210,"O75344 P16118 O15254 Q86TG1 P27815 Q7L3B6"
1501,4,0.5000,3.000,34.00,0.06667,0.993495,"P24844 Q9H3H9 Q96EI5 O00458"
1502,6,0.3333,5.000,63.00,0.06250,0.989742,"O14526 Q3LI77 Q53GA4 Q9UJT9 Q7Z3Z4 Q96RU3"
1503,9,0.3056,11.00,131.0,0.06875,0.985679,"Q9H0U9 Q9ULW6 Q86VQ0 Q9UJ04 Q99457 Q96NT1 O00273 O60239 P35318"
1504,6,0.3333,5.000,51.00,0.07353,0.635071,"Q53G59 Q6IQ55 Q9H4M7 Q8IV04 Q3MIN7 O95050"
1505,6,0.3333,5.000,65.00,0.06098,0.998763,"P08034 Q6QAJ8 Q96PB8 P11049 P15692 P17948"
1506,6,0.3333,5.000,90.00,0.04673,0.998623,"Q68G75 Q9HCG8 Q96PL5 O60669 Q6PEV8 Q8N0W7"
1507,12,0.3030,20.00,222.0,0.07519,0.998666,"Q96AG3 Q4U2R8 Q8TCC7 Q9NRM0 Q5HYI7 P49888 P32189 Q8N695 Q14409 Q86VW1 Q8NCC5 Q14410"
1508,6,0.3333,5.000,86.00,0.04854,0.998623,"Q14656 Q8WWT9 O75355 A8MZ59 Q99795 Q9NYW4"
1509,6,0.3333,5.000,37.00,0.09259,0.998240,"Q9ULI4 P60983 Q6P9B6 O60234 Q86TU7 Q6RVD6"
1510,9,0.3333,12.00,67.00,0.1237,0.657164,"Q6UX71 P10082 Q9Y546 P42330 P52895 Q04828 P51857 P17516 Q9H0M4"
1511,8,0.3214,9.000,81.00,0.08491,0.990264,"O15151 P04637 P98182 Q00987 Q03181 Q96PZ2 Q7RTT6 P41235"
1512,9,0.3056,11.00,91.00,0.09167,0.999501,"P20226 Q8N7P3 Q8WTT0 Q8IYW5 Q96FZ7 Q6SJ96 O15205 Q9Y5A7 Q92994"
1513,21,0.5619,118.0,477.0,0.1852,0.989793,"Q9NQT4 Q15024 Q9Y3B2 Q01780 Q96B26 Q9NPD3 Q6NZY4 Q99547 Q9Y580 Q9Y2L1 Q9H2I8 Q9Y450 Q8TF46 Q13901 Q06265 Q13868 Q8IWA0 Q9NQT5 Q5RKV6 Q92988 P08567"
1514,7,0.3333,7.000,116.0,0.05109,0.989701,"Q15059 O60885 Q9H3H9 Q495Y7 Q9UP52 Q32MZ4 A6NKU9"
1515,6,0.3333,5.000,62.00,0.06329,0.995313,"Q14596 Q9H2B2 P17936 O75473 Q8N1Q8 A1A4F0"
1516,12,0.3030,20.00,196.0,0.08333,0.992597,"Q6NTF9 Q96CM8 Q53QW1 P02654 Q9NP61 O95563 O60830 Q16563 Q8WXG1 Q5XKP0 Q92523 Q9BW30"
1517,6,0.3333,5.000,75.00,0.05435,0.994537,"Q9UPU5 P51813 Q9H4E5 Q86Y38 Q9BYG4 O75914"
1518,6,0.3333,5.000,85.00,0.04902,0.998763,"Q4VC31 P63244 Q5MNZ9 Q96QE2 Q9HA38 O14730"
1519,11,0.3091,17.00,130.0,0.1006,0.936097,"P50895 Q0VDD7 Q92733 Q6PJG9 O00327 Q99814 Q9ULH4 Q9H0I9 P03951 Q8NEG5 Q70Z44"
1520,6,0.3333,5.000,62.00,0.06329,0.969805,"P04004 Q7Z6M2 Q53H82 Q9UBS8 O43826 Q96CN7"
1521,6,0.3333,5.000,75.00,0.05435,0.998763,"Q8TCQ1 Q14129 Q9ULT6 P29320 Q9NZP6 Q7Z2D5"
1522,6,0.3333,5.000,60.00,0.06494,0.991466,"Q96FV2 P50542 P07602 Q9H8U3 P35237 O75191"
1523,6,0.3333,5.000,67.00,0.05952,0.990185,"Q2TBC4 Q9BZB8 P15170 Q8IYG6 Q6UB28 Q8IWL3"
1524,9,0.3056,11.00,132.0,0.06832,0.997374,"Q8NEM7 Q13464 O15265 Q14CW9 Q9NPA8 Q15814 Q70EK9 Q8NFZ0 Q8TAT5"
1525,6,0.3333,5.000,62.00,0.06329,0.987454,"Q9H930 Q92544 P13726 A1L157 Q71UI9 P58499"
1526,6,0.3333,5.000,91.00,0.04630,0.974770,"Q8IY17 O95822 Q8TB05 Q9Y5F6 Q9NX62 Q6ZV29"
1527,18,0.3137,48.00,290.0,0.1283,0.999404,"Q5SZK8 Q99731 Q7Z5A7 Q8TF63 Q8N6Y1 Q14517 Q9HCU4 Q9UQ74 Q8WXG9 Q969E3 P23946 A4D1T9 P18627 Q9Y2E6 O95156 Q6V0I7 Q86WN2 Q96LS8"
1528,6,0.3333,5.000,56.00,0.06849,0.904612,"A8K2U0 Q8IYN6 Q9NYK1 P32298 Q86XD8 Q8TDV2"
1529,6,0.3333,5.000,67.00,0.05952,0.995447,"O95450 Q9UKF2 O14793 Q2VWP7 O15146 Q99965"
1530,6,0.3333,5.000,65.00,0.06098,0.984870,"Q8TDX6 O14944 Q9H1E5 Q9Y3Q7 A2RRH5 P28845"
1531,3,0.6667,2.000,19.00,0.07407,0.986587,"Q9Y3Q0 Q58DX5 Q04609"
1532,6,0.3333,5.000,36.00,0.09434,0.997458,"Q9BWF2 Q8IY47 Q8NFM4 P10276 P37231 O15296"
1533,13,0.3077,24.00,177.0,0.1057,0.998333,"Q00535 P47901 Q5JR98 Q86YS7 O43427 Q8TDN4 P80370 Q12767 Q9UKM7 O00548 Q9BTV7 P35225 Q8NFP4"
1534,7,0.4762,10.00,70.00,0.1064,0.744224,"Q8IXS8 Q8N4E4 Q86TV6 Q96LR7 P42356 Q9BYI3 A4QPH2"
1535,7,0.3333,7.000,100.0,0.05785,0.989701,"Q96JM4 Q15375 O43516 P29320 Q9Y698 Q13873 Q5JZY3"
1536,6,0.3333,5.000,55.00,0.06944,0.971435,"O15519 Q00G26 Q8WXA8 O14682 Q8N6Q8 Q8NE00"
1537,6,0.3333,5.000,83.00,0.05000,0.988878,"Q9HBU6 Q6JQN1 O00469 P16233 Q9Y6Z7 Q969M2"
1538,6,0.3333,5.000,65.00,0.06098,0.998740,"Q8N4U5 Q9NY65 Q8IUY3 P38935 Q12849 Q9UKR0"
1539,6,0.3333,5.000,70.00,0.05747,0.998240,"Q8WXI3 Q8N8K9 O14543 O43422 Q92546 Q1XH10"
1540,6,0.3333,5.000,62.00,0.06329,0.995756,"Q63HM9 Q6YHK3 Q99542 Q8NF86 Q9UFP1 Q86WN2"
1541,6,0.3333,5.000,70.00,0.05747,0.998384,"Q15628 O95861 Q8NE62 Q9NRG7 Q8TBP6 P50336"
1542,7,0.3333,7.000,98.00,0.05882,0.998470,"Q2TAP0 Q9C0B5 P25024 Q9NPG8 Q9NY35 Q9UBC9 Q8IYR6"
1543,6,0.3333,5.000,64.00,0.06173,0.995510,"Q6PUV4 P62834 O14810 Q86Y37 Q8IZF5 Q8NGZ9"
1544,6,0.3333,5.000,55.00,0.06944,0.951896,"Q6UX06 Q9HBJ8 O14944 Q9NXS2 O14788 Q14626"
1545,4,0.5000,3.000,28.00,0.07692,0.993769,"Q9NRS4 Q86YW7 P60508 Q8TDF6"
1546,6,0.3333,5.000,65.00,0.06098,0.995572,"Q6NVY1 A6NJB7 Q99584 Q9NZA1 P42126 Q9NQ03"
1547,6,0.3333,5.000,69.00,0.05814,0.994610,"P54852 Q99795 Q9P0V8 A1L3X0 Q8WVN6 Q9NWR8"
1548,3,0.6667,2.000,18.00,0.07692,0.917920,"Q53QW1 O60830 Q92523"
1549,6,0.3333,5.000,58.00,0.06667,0.840887,"Q9P0B6 Q16572 Q8WWX9 Q96DS6 P49238 Q7RTP0"
1550,9,0.3056,11.00,86.00,0.09565,0.998754,"P20226 Q8IYW5 Q96FZ7 Q6SJ96 O15205 Q9Y5A7 Q6NSW5 Q92994 Q6JVE9"
1551,6,0.3333,5.000,59.00,0.06579,0.994464,"Q86VF2 Q9NQ69 Q6ZRT6 P15172 O43680 P31249"
1552,4,0.5000,3.000,17.00,0.1071,0.849739,"Q9BSY9 Q99541 Q9NS98 P0DPF5"
1553,6,0.3333,5.000,65.00,0.06098,0.996526,"Q9UBX0 Q9BZL1 Q96KR7 Q8IV36 Q7Z7H3 Q5SZQ8"
1554,6,0.3333,5.000,66.00,0.06024,0.998240,"Q9NQ69 Q96CK0 Q9NX38 Q9UKY1 Q6ZN06 Q9Y6X8"
1555,5,0.4000,4.000,33.00,0.08511,0.973413,"P09093 P25106 P08861 Q8N806 Q5U5R9"
1556,5,0.4000,4.000,56.00,0.05714,0.977546,"Q9H3F6 Q3SX64 Q96G28 Q9NPF8 Q5SQ64"
1557,3,0.6667,2.000,18.00,0.07692,0.917920,"Q9UMX5 Q9UJ72 P30043"
1558,6,0.3333,5.000,50.00,0.07463,0.970470,"Q05086 Q96N28 P17735 Q8NGP6 Q6E213 Q9H4I8"
1559,6,0.3333,5.000,79.00,0.05208,0.998647,"P43119 Q9Y692 Q75V66 Q7L8W6 Q86VD1 Q9H6D3"
1560,7,0.3333,7.000,93.00,0.06140,0.998567,"Q9H5X1 Q9H400 Q9BZ67 Q5EB52 Q9BRL7 Q99944 Q12809"
1561,6,0.3333,5.000,86.00,0.04854,0.998740,"Q8N4C8 Q2TAK8 Q9BZQ4 O94966 Q13905 O75807"
1562,17,0.3162,43.00,335.0,0.1044,0.992079,"O14893 Q9UHI6 P57678 Q8TEQ6 P83369 P28358 Q8WXD5 Q9NWZ8 Q9Y3F4 Q9H840 Q92915 Q14693 O95977 Q9NXK8 P81274 Q7Z422 Q9BRS8"
1563,9,0.3056,11.00,58.00,0.1264,0.992661,"Q6UWW0 Q9NV35 Q8WYN0 Q5T0J3 O14558 Q8TDM0 A2RUU4 P46821 Q8NFA2"
1564,6,0.3333,5.000,81.00,0.05102,0.998240,"P04440 Q330K2 Q6P1K2 Q12841 P29459 Q8WV22"
1565,5,0.4000,4.000,64.00,0.05128,0.995995,"Q15772 Q99873 Q96P11 Q5H9R7 Q3KNT7"
1566,6,0.3333,5.000,65.00,0.06098,0.993584,"Q8N3J3 O95239 O75312 P04183 Q5S007 Q2VIQ3"
1567,6,0.3333,5.000,60.00,0.06494,0.993790,"P13196 Q96PM5 Q96CD0 P63313 Q9Y473 Q8WTR2"
1568,6,0.3333,5.000,107.0,0.04032,0.998623,"Q9NXR5 Q9ULA0 O75420 Q9UHV8 Q9NWW9 Q9UPN6"
1569,9,0.3333,12.00,116.0,0.08219,0.997551,"Q9NVR2 Q9H0H0 Q96SY0 Q9NVM9 Q96M02 Q5JSJ4 Q8NGU9 Q96N11 Q12852"
1570,6,0.3333,5.000,81.00,0.05102,0.997249,"Q9Y4A9 Q9UF11 Q9UNK9 P12271 Q07699 Q9UKV5"
1571,8,0.4286,12.00,107.0,0.08889,0.999134,"Q9C0I3 E9PAV3 Q9NRG4 Q96K17 P20290 O15069 Q9H009 Q13765"
1572,6,0.3333,5.000,60.00,0.06494,0.895217,"P61165 Q16880 Q9NRA2 P28845 Q5TID7 Q06828"
1573,6,0.3333,5.000,52.00,0.07246,0.840887,"P08962 O95772 Q2M3M2 Q16696 P98088 P13866"
1574,12,0.3030,20.00,172.0,0.09259,0.999692,"P29803 Q04206 P48745 P19838 Q00653 Q8WXA2 P25963 Q15653 Q01201 O00221 P0DPF5 Q01459"
1575,6,0.3333,5.000,62.00,0.06329,0.969338,"Q06418 Q8NC56 O75473 P31513 Q96HU1 Q05901"
1576,12,0.3333,22.00,119.0,0.1333,0.808637,"Q9Y5G4 Q9Y5G8 Q9Y5G6 Q9Y5G9 Q9Y5G7 P02795 Q9Y5H0 Q9Y5H3 Q9Y5G5 Q9Y5F8 O60330 Q96JQ0"
1577,6,0.3333,5.000,62.00,0.06329,0.987640,"Q9H930 P43355 Q8TD46 Q96EW2 Q8N7X4 O15480"
1578,4,0.5000,3.000,26.00,0.08108,0.994557,"Q9UJJ9 P54756 Q6IC83 Q5SY80"
1579,6,0.3333,5.000,77.00,0.05319,0.998384,"Q96BY9 Q9UIX4 Q8NGN2 Q8NGT2 Q8NDX2 Q5T197"
1580,9,0.3056,11.00,169.0,0.05556,0.999704,"Q8NBR6 Q5SWX8 Q01113 Q8WTR4 Q9Y5I4 Q6NUM9 Q14654 Q9NUE0 Q9HBB8"
1581,7,0.3333,7.000,77.00,0.07143,0.924709,"Q76L83 P55196 Q96SR6 Q6H8Q1 Q8NB78 Q9NP31 Q9Y2L6"
1582,6,0.3333,5.000,73.00,0.05556,0.996526,"P21917 P35452 Q8WY07 Q12918 Q9Y2B1 Q9BXC0"
1583,7,0.3333,7.000,95.00,0.06034,0.993221,"Q02127 Q9Y6M0 Q13683 Q3KNT9 A1L157 Q9UGF5 Q10588"
1584,6,0.3333,5.000,73.00,0.05556,0.998724,"Q96PB7 Q9HC23 Q9BU40 Q9NZR2 Q8TA94 Q9NZL3"
1585,9,0.3333,12.00,64.00,0.1277,0.672507,"O95886 Q9P1A6 Q86UL8 O14490 Q15700 Q92796 Q6UWP2 P28039 P10153"
1586,6,0.3333,5.000,72.00,0.05618,0.998210,"P23760 Q96QH2 Q9HAC7 Q9Y657 Q86WV1 Q56A73"
1587,6,0.3333,5.000,77.00,0.05319,0.996577,"Q86WR0 Q6ZNW5 O43175 Q14914 P78330 P11766"
1588,6,0.3333,5.000,28.00,0.1111,0.989121,"Q9BRA2 Q16384 Q8WUR7 O15247 Q9NZA1 P21399"
1589,6,0.3333,5.000,91.00,0.04630,0.998623,"Q9NXG0 Q8IYD9 Q13361 Q5TCZ1 P56730 P35869"
1590,6,0.3333,5.000,78.00,0.05263,0.978274,"Q9H2C2 P01730 Q6P474 Q9H741 Q04771 P37023"
1591,6,0.3333,5.000,73.00,0.05556,0.998004,"Q9BXJ8 P48509 O15243 Q96SJ8 Q8N6Q1 P07451"
1592,6,0.3333,5.000,96.00,0.04425,0.991970,"Q9NRZ7 O15432 O75674 Q9Y2T5 O43731 O43861"
1593,6,0.3333,5.000,70.00,0.05747,0.972821,"Q70SY1 Q6BDS2 O43889 Q8TE77 Q9NRA1 Q9Y5R2"
1594,6,0.3333,5.000,88.00,0.04762,0.998740,"Q9HAV4 Q5JUW0 P11234 Q96N46 Q01432 Q8N1B3"
1595,36,0.3429,216.0,649.0,0.2305,0.848964,"O95602 Q9BT43 Q8N7C3 P19388 Q9BUI4 P61218 Q9HCN4 P36954 Q9UHW5 P62875 O75575 P53803 P52434 Q9Y2Y1 P0DPB6 P0DPB5 Q9Y535 Q9H9Y6 O14802 Q9NVU0 Q9NW08 P05423 Q9NYV6 O15318 Q9H1D9 Q9P1U0 Q3B726 A6NE82 P21980 Q9H063 Q8NG08 Q86UQ0 P06401 P05997 P05181 Q13261"
1596,3,0.6667,2.000,14.00,0.09091,0.978443,"Q8IZS8 Q5JRK9 P83881"
1597,6,0.3333,5.000,64.00,0.06173,0.969572,"Q9H269 Q9BXI9 Q6P161 Q9H6T0 P08603 Q02985"
1598,6,0.3333,5.000,56.00,0.06849,0.960513,"Q13574 Q9C0F3 Q17RG1 Q12887 Q008S8 Q0VAA2"
1599,6,0.3333,5.000,70.00,0.05747,0.998210,"Q9HD90 Q9Y4B4 P51817 Q9H320 Q9NX46 P09132"
1600,10,0.6889,31.00,102.0,0.2026,0.820196,"P28715 P19447 Q6P1K8 P51948 Q6ZYL4 P32780 Q92759 Q13889 Q13888 O00482"
1601,7,0.3333,7.000,98.00,0.05882,0.990190,"P49590 Q9NP81 Q147X3 Q8N1Q8 Q5T1C6 Q8TD30 Q12851"
1602,6,0.3333,5.000,67.00,0.05952,0.979571,"Q9H5Z6 O95544 Q8TDD2 Q8IUR6 Q14451 Q8IWV1"
1603,6,0.3333,5.000,55.00,0.06944,0.957081,"O14975 Q9UIR0 Q7RTW8 Q9BV87 Q10472 Q9NST1"
1604,4,0.5000,3.000,7.000,0.1667,0.144070,"Q8WWU5 Q9GZQ6 Q9NUN5 Q9NPI8"
1605,7,0.3333,7.000,81.00,0.06863,0.985882,"Q16799 P31152 Q16659 Q8IW41 Q9BSK1 Q92630 Q99720"
1606,7,0.3333,7.000,100.0,0.05785,0.997238,"Q86UF1 Q6UWQ7 Q6IQ23 A6NEL2 O60879 Q96DD7 Q5EBL8"
1607,6,0.3333,5.000,66.00,0.06024,0.987504,"O94972 Q86TJ5 Q8IYY4 Q5JVG2 Q8N9Z0 Q8N4W9"
1608,4,0.5000,3.000,20.00,0.09677,0.986741,"O95843 Q86TN4 Q496F6 Q9UK55"
1609,6,0.3333,5.000,52.00,0.07246,0.814540,"Q9HCJ1 Q13228 Q32P41 Q8IZS5 P28827 Q5TC84"
1610,6,0.3333,5.000,44.00,0.08197,0.400925,"O75844 Q5HYL7 P13232 O15263 Q9UHD0 Q9H2C8"
1611,6,0.3333,5.000,75.00,0.05435,0.995384,"O43309 Q6E0U4 Q9H320 P98155 O95803 P52849"
1612,6,0.3333,5.000,58.00,0.06667,0.998356,"Q15771 Q6PKH6 Q8N465 Q96DE0 Q99426 P23610"
1613,6,0.3333,5.000,77.00,0.05319,0.998740,"Q9BST9 Q8IY21 Q9BQS8 Q6ZMT1 Q96SZ5 Q96GX8"
1614,4,0.6667,4.000,41.00,0.07547,0.996405,"Q8N4T4 Q2T9J0 Q86XT2 Q9UDR5"
1615,6,0.3333,5.000,60.00,0.06494,0.995384,"O15519 Q00G26 Q8IVD9 Q9NR64 O14682 Q96CT2"
1616,12,0.3030,20.00,203.0,0.08097,0.999798,"O00339 Q8TC05 Q8IV77 Q8TC44 Q8NBT0 Q9NUP1 Q9NQ31 P31146 Q6QEF8 Q99435 P02818 Q8N4A0"
1617,9,0.3056,11.00,72.00,0.1089,0.904505,"P54284 Q8N350 Q99502 Q02641 Q08289 Q5R3K3 Q7Z403 Q9H237 Q16478"
1618,10,0.3111,14.00,82.00,0.1207,0.931640,"Q10713 A2RU37 P60022 O75439 Q8WV74 P20155 Q5TIA1 Q96T59 O43612 A8MXV6"
1619,11,0.3091,17.00,117.0,0.1090,0.931569,"Q9NZN4 Q9H4M9 Q9NZN3 Q8N3F8 O95600 Q9H1K0 Q9H223 Q9UJQ7 P59190 O15146 Q5VXM1"
1620,6,0.3333,5.000,53.00,0.07143,0.985182,"P17658 Q7L5D6 Q8IUA7 P21754 Q9HB29 Q8WWZ4"
1621,8,0.3214,9.000,85.00,0.08182,0.986049,"Q9C0D3 Q7Z7L7 Q96GX8 Q7Z5A9 A2RUU4 Q5K130 Q8NEX5 P06127"
1622,6,0.3333,5.000,62.00,0.06329,0.975809,"Q06432 Q70J99 P08758 Q86V21 P42226 Q9H3U5"
1623,6,0.3333,5.000,51.00,0.07353,0.986677,"Q6NUK4 Q6NVH7 Q9H902 Q9H6D8 Q19AV6 Q14159"
1624,6,0.3333,5.000,65.00,0.06098,0.998599,"Q9NP91 O60635 Q96F25 A6NGC4 P03928 Q9Y2Q0"
1625,6,0.3333,5.000,50.00,0.07463,0.998694,"P54317 Q86VV4 Q8IXL9 O14545 Q9H040 Q6PP77"
1626,4,0.6667,4.000,13.00,0.1600,0.621591,"A1A4S6 O60890 Q9UNA1 Q9Y426"
1627,6,0.3333,5.000,69.00,0.05814,0.979938,"P07766 Q96T55 Q8N2G8 P48201 Q9P218 A4D2G3"
1628,4,0.5000,3.000,40.00,0.05882,0.993495,"Q96GD4 Q99650 Q9BQ24 Q02388"
1629,4,0.5000,3.000,26.00,0.08108,0.905709,"Q8TEW8 A6NDG6 O75838 Q8TDI8"
1630,6,0.3333,5.000,66.00,0.06024,0.998004,"Q8TB03 Q969S2 Q6ZTQ4 O94985 Q9H972 Q63HQ2"
1631,6,0.3333,5.000,45.00,0.08065,0.998740,"P55212 Q6NTE8 Q9BVJ7 P61925 Q13564 Q8TBC4"
1632,6,0.3333,5.000,79.00,0.05208,0.978460,"P30531 Q8NBZ7 P42658 P00747 Q92563 Q8WUA8"
1633,6,0.3333,5.000,56.00,0.06849,0.991466,"Q9H930 Q86WU2 Q6P5R6 Q8IW41 Q9BSK1 Q8N884"
1634,8,0.4643,13.00,60.00,0.1461,0.954756,"P08887 Q8TEA7 Q6ZMI0 O95825 Q9NQ89 Q13203 Q9HCM2 Q8N1V2"
1635,9,0.3333,12.00,103.0,0.09023,0.989992,"Q15726 Q8N895 Q96EB1 Q8N1Q8 Q96M94 Q0PNE2 Q9P0Z9 P13686 Q8TE02"
1636,6,0.3333,5.000,76.00,0.05376,0.998786,"Q96B54 Q13461 Q99525 P05114 Q5TEC6 Q8WUB2"
1637,6,0.3333,5.000,59.00,0.06579,0.995038,"Q9H0R8 Q70SY1 Q15256 Q12857 C9J7I0 O15209"
