Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
933,3,0.3510,1.053,7.603,0.07184,0.808633,"Q17R89 P49662 P51878"
934,7,0.3111,6.532,66.50,0.07505,0.989275,"Q96LR4 Q8N3H0 Q92729 Q8NAT1 Q9UBG0 P48357 A6H8M9"
935,4,0.3238,1.943,20.37,0.06408,0.843839,"Q99593 Q9UQB8 P13378 Q9UPX8"
936,5,0.3639,3.639,72.07,0.04245,0.996692,"P53999 A3KN83 Q01130 Q8NE71 P10155"
937,14,0.3039,27.66,124.4,0.1536,0.938128,"Q9BXJ1 P08253 Q02809 Q8IYK4 O60568 P02462 Q14031 Q92791 Q9Y215 O00469 P60827 P08572 Q96P44 Q96K30"
938,5,0.3171,3.171,24.49,0.08421,0.952654,"Q00535 O43427 Q8TDN4 Q14094 Q6ZMN8"
939,4,0.3006,1.804,31.16,0.04403,0.903035,"Q9HCJ0 Q8N4J0 Q9Y466 P08235"
940,5,0.3181,3.181,28.30,0.07667,0.993907,"Q9BY71 Q07444 Q7RTX0 Q8IUC8 Q99965"
941,4,0.3502,2.101,35.62,0.04596,0.992931,"P26717 Q9HCI6 Q8IUC8 Q96K49"
942,6,0.3044,4.567,98.62,0.03964,0.998474,"Q8TD22 Q4U2R8 Q8TD20 Q6NUK1 Q9BV35 Q8TDB4"
943,8,0.3037,8.504,111.0,0.06275,0.999679,"P00540 Q86YF9 Q15173 Q15172 Q5TF21 Q76NI1 Q5FBB7 Q16537"
944,5,0.3213,3.213,49.18,0.05150,0.989214,"P61224 Q9Y485 Q96A73 A6NIZ1 Q9NSY0"
945,4,0.3286,1.972,34.66,0.04417,0.992931,"Q6NVU6 P35680 O95398 Q9UIW0"
946,4,0.3323,1.994,24.20,0.05832,0.984809,"Q6PL18 Q9NXN4 Q9NRF9 Q9NRG0"
947,6,0.3014,4.521,85.09,0.04450,0.995880,"Q00444 P52701 P39748 P43246 P46063 Q9NQ03"
948,7,0.3196,6.712,105.4,0.05323,0.999299,"Q8N684 Q8IVL5 O43809 Q92945 Q9HBH9 Q16630 Q8N1G4"
949,13,0.3047,23.77,127.5,0.1341,0.984374,"Q9C0J8 A6NMK7 Q9UKF6 P83105 Q9BZB8 Q92797 Q12996 Q6UN15 O95639 Q9P2I0 O15460 Q10570 Q9NRJ5"
950,5,0.4138,4.138,10.63,0.1671,0.582734,"Q13761 Q13950 Q13951 Q6X9E4 P51570"
951,5,0.3213,3.213,11.61,0.1294,0.661948,"Q8WTP9 P02655 P56555 Q86T23 P17861"
952,6,0.3088,4.632,50.62,0.06887,0.989880,"Q5XKK7 Q9H9T3 Q9Y664 O95163 Q6IA86 P23610"
953,6,0.3144,4.717,134.9,0.03112,0.998474,"Q9NQ30 O43184 Q9NRQ2 Q2WGJ6 Q16348 Q9C004"
954,6,0.3027,4.540,42.48,0.07692,0.993467,"Q9BXJ9 Q86TB3 O14545 Q6N069 Q9NX55 O95989"
955,4,0.3133,1.880,40.65,0.03720,0.992931,"Q7LFX5 Q8NBI5 Q6ZNC8 Q92604"
956,4,0.3388,2.033,18.65,0.07087,0.903035,"P35609 P28222 Q8IY33 Q9H987"
957,6,0.3120,4.680,83.21,0.04685,0.998474,"Q12816 Q70YC5 Q70YC4 P58340 Q5R372 B7ZAP0"
958,4,0.3330,1.998,66.98,0.02596,0.992931,"Q7RTS1 Q9Y3C1 Q9UII4 Q9H0J9"
959,10,0.3017,13.58,200.9,0.05790,0.999343,"Q9BU76 Q8N9E0 Q9UK58 A7MD48 Q15696 Q6NYC1 Q9P127 Q66PJ3 Q9Y388 P05976"
960,17,0.6985,94.99,126.5,0.3718,0.000602504,"Q9UBI1 O14972 Q8N668 P43487 Q567U6 Q9UBQ0 Q8TCE6 Q9NX08 Q86X83 Q9H0A8 Q9Y6G5 Q86VX2 Q9P000 Q9GZQ3 Q7Z4G1 Q7Z3J2 Q8NGZ3"
961,6,0.3041,4.562,72.97,0.05095,0.998474,"Q9BQ52 P12081 P41214 Q9UHR6 Q92616 Q86SX6"
962,4,0.3743,2.246,38.42,0.04615,0.903035,"Q9H1A3 Q9BWH2 Q8N6S4 Q8IVP5"
963,4,0.3593,2.156,34.85,0.04790,0.903035,"A0PJW6 P42898 Q8TDN2 Q9BXR5"
964,6,0.4462,6.694,56.63,0.08886,0.993467,"Q9H3P2 Q8IXH7 P18615 Q8WX92 P38935 Q86Y38"
965,4,0.3736,2.242,41.79,0.04309,0.992931,"P40199 P22105 Q92529 Q86U10"
966,14,0.2649,24.10,198.6,0.09614,0.994615,"O15550 P61964 Q9UBL3 Q9P0U4 O15047 Q8NFC6 Q14686 O14686 Q8NFU7 Q96IK1 Q8IWT0 Q15291 Q9UPS6 Q8NEZ4"
967,6,0.3422,5.133,48.69,0.07799,0.989880,"Q6VMQ6 Q15047 Q5JUX0 Q8N8R7 Q5U623 Q9Y6F7"
968,4,0.3180,1.908,35.29,0.04221,0.903035,"Q8N0U8 P49585 Q9Y5K3 Q8N9X5"
969,5,0.3133,3.133,39.59,0.05943,0.996692,"Q8NCW6 Q13241 Q4G148 Q9UBL9 Q9HCI6"
970,5,0.3103,3.103,50.08,0.04910,0.969949,"Q9H1C4 O14843 Q96B49 P36021 Q96H72"
971,4,0.3776,2.265,37.56,0.04737,0.992931,"Q9UHD2 Q92844 O75936 Q96D96"
972,7,0.3090,6.489,31.27,0.1254,0.989275,"Q9P2L0 Q9HBG6 Q96FT9 Q96RY7 Q8NEZ3 Q86VG3 O00295"
973,7,0.3181,6.681,48.03,0.09724,0.979543,"P19105 O14950 P14649 P60660 Q7Z406 Q8NEV4 Q8WXR4"
974,11,0.3005,16.53,101.3,0.1182,0.999487,"P62879 P62873 P23786 P63211 P63092 Q14344 Q9HAV0 O95467 P84996 P59768 Q03113"
975,4,0.3270,1.962,20.53,0.06435,0.992931,"Q99731 O00626 Q86TP1 O75164"
976,7,0.3029,6.361,82.34,0.06194,0.999299,"Q9NZ63 P12081 P23381 P49591 Q14258 Q96M27 Q16881"
977,6,0.3064,4.596,54.81,0.06436,0.984681,"Q9NRP4 P21912 Q99643 P31040 P53396 Q5VUM1"
978,4,0.3173,1.904,7.366,0.1102,0.903035,"O95395 O75311 P28472 P47870"
979,4,0.3206,1.923,39.99,0.03854,0.992931,"Q96A26 Q9P2B2 Q8TDY8 O43614"
980,4,0.3100,1.860,21.00,0.06028,0.442617,"P49366 P58753 Q53QZ3 P56177"
981,4,0.3074,1.845,43.39,0.03465,0.992931,"Q8TF76 Q9UKI8 Q6PK81 P50607"
982,6,0.3001,4.502,60.93,0.05814,0.995880,"Q15768 P05177 P54764 Q8WUA7 P17050 Q5JS37"
983,4,0.3342,2.005,34.73,0.04482,0.992931,"Q03692 Q86Z23 Q8TAD7 Q96NG3"
984,5,0.3427,3.427,42.48,0.06129,0.969949,"P60842 Q04637 Q14240 P06730 O60516"
985,9,0.3195,11.50,47.68,0.1490,0.874501,"Q15561 Q99990 Q99594 Q15562 P28347 Q9GZV5 Q14135 Q8N1H7 Q15814"
986,6,0.3736,5.604,88.44,0.05284,0.989880,"Q5T7B8 O43303 O60308 Q8IW35 O15078 Q8TBZ2"
987,4,0.3048,1.829,32.24,0.04348,0.843839,"Q96I25 Q9BZL4 Q8IYT3 Q15695"
988,4,0.3476,2.086,17.45,0.07573,0.992931,"Q08623 Q9UHY7 Q15124 O95394"
989,7,0.3159,6.635,72.26,0.07142,0.951651,"Q9H3F6 Q13829 Q8WZ19 Q8N3F0 Q9UHP3 Q5SQ64 P43405"
990,8,0.3003,8.408,96.10,0.06977,0.999530,"Q9Y5J3 O75592 P0C2W1 P19022 Q86TB3 Q9ULT8 P45452 Q8NCJ5"
991,5,0.3234,3.234,67.32,0.04015,0.996692,"P35270 Q9Y316 P60981 Q16719 P50502"
992,8,0.3027,8.477,82.72,0.07907,0.990935,"Q8NA72 P41208 Q8IX29 Q12798 O60318 Q2NKQ1 O15182 Q70CQ1"
993,6,0.3137,4.705,42.20,0.07988,0.935897,"Q9P267 Q92560 Q76L83 Q6H8Q1 Q8NB78 Q9NP31"
994,3,0.3215,0.9646,15.69,0.04258,0.985452,"Q6ZRP7 Q9H3G5 Q6ZNJ1"
995,4,0.3450,2.070,33.93,0.04704,0.992931,"Q96IJ6 Q9Y5P6 Q9H4A6 Q9NWY4"
996,5,0.3003,3.003,11.32,0.1235,0.264810,"Q96T66 P11277 P57796 Q8N6V4 Q8NGS8"
997,6,0.3067,4.600,62.24,0.05834,0.998474,"Q86Y46 Q9BX40 P83876 Q0D2I5 Q13426 Q5TF58"
998,10,0.3062,13.78,111.5,0.09481,0.999835,"Q8WUE5 Q2M3C6 Q9H270 Q8WUH2 Q9H269 Q8N3P4 Q9P253 Q96AX1 P49754 O15040"
999,5,0.3076,3.076,42.94,0.05492,0.996692,"Q14210 Q8IZK6 Q8TDD5 Q9GZU1 Q86XS8"
1000,5,0.3105,3.105,44.99,0.05344,0.952654,"Q9NY97 Q9UBV2 Q96DZ1 Q9GZU5 P98173"
1001,4,0.3371,2.023,28.55,0.05244,0.943824,"Q9Y696 Q13057 O15247 Q9NZA1"
1002,4,0.3191,1.914,15.13,0.07643,0.903035,"Q96S16 O60609 O00744 Q9BVH7"
1003,4,0.3632,2.179,30.80,0.05317,0.992931,"Q5J5C9 Q9UBV2 Q96DZ1 Q9GZU5"
1004,5,0.3386,3.386,58.35,0.04721,0.969949,"Q9H992 P37173 Q13705 Q96LI9 Q9NZ56"
1005,5,0.3066,3.066,52.33,0.04689,0.969949,"Q8IYS8 Q96F86 P11309 Q8IZD4 Q8IWA6"
1006,6,0.4429,6.644,45.37,0.1038,0.885117,"Q15404 P48059 Q13418 Q9NVD7 Q9HBI1 Q15063"
1007,4,0.3352,2.011,33.53,0.04619,0.992931,"P16150 O60271 A6NED2 Q9UPT6"
1008,4,0.3134,1.881,38.72,0.03869,0.992931,"Q01664 P26045 P18846 Q9NQA5"
1009,5,0.3209,3.209,37.37,0.06346,0.996692,"Q9GZX3 Q8IW92 P51575 Q9H4A5 Q7Z4J2"
1010,5,0.3249,3.249,41.32,0.05954,0.989214,"P07098 Q9BYM8 Q9H0F6 Q96EP0 Q86Z02"
1011,8,0.3049,8.536,186.1,0.04053,0.999679,"Q8NAV1 Q9H501 Q49MG5 Q9UEU5 Q9BTM1 Q15121 Q8WXH2 Q15649"
1012,49,0.3003,353.1,1186,0.2156,0.999025,"Q9BW85 P62306 Q9Y5U2 Q15428 O60508 O94906 Q15393 Q6P2Q9 O75643 P62318 P62316 P62304 P62314 Q9HCS7 Q9BZJ0 O60306 Q9BRX9 Q13573 Q8WUD4 Q9UNP9 Q9ULR0 O95926 P14678 O43290 Q9BRR8 Q96AT1 Q69YN2 P62308 P09012 O43172 Q56P03 Q9Y312 Q15029 P08579 P63162 P09661 O43660 Q9UMS4 Q15459 Q12874 Q86SE5 Q9NW64 Q96DI7 Q9H875 Q9H5Z1 O75533 Q96LT9 Q8IYT2 O95149"
1013,8,0.3013,8.435,75.53,0.08438,0.997308,"Q71RG4 Q9BVT8 P51452 Q96K19 O75477 O94905 P19875 Q7Z4R8"
1014,8,0.3086,8.641,136.4,0.05366,0.999679,"Q8N9R8 P55198 P55197 P42568 Q5TGY3 Q03111 Q8TEK3 Q96S65"
1015,4,0.3349,2.009,16.46,0.07591,0.992931,"P55289 Q9P2Q2 P26232 P55286"
1016,4,0.3056,1.834,26.30,0.05074,0.992931,"P48547 O14764 P18850 Q14003"
1017,7,0.3134,6.582,132.0,0.04315,0.999299,"P43378 P26678 Q8IWU4 Q99726 O95436 O95197 Q9GZW8"
1018,12,0.3398,22.43,178.2,0.09984,0.984809,"O15145 P61160 P59998 O15143 O15144 Q9BPX5 O15511 Q92747 Q9P1U1 Q96C19 O43365 P20962"
1019,5,0.3059,3.059,52.76,0.04647,0.996692,"Q9UPQ8 Q09470 Q16322 Q9BXP2 P47900"
1020,4,0.3655,2.193,45.17,0.03961,0.984809,"P29400 Q8TB40 Q8NC24 Q96EP9"
1021,12,0.3002,19.82,200.8,0.08101,0.999982,"Q01453 A2RU14 P57739 P54852 Q96HJ5 P38484 Q96CE8 Q9BZL3 O95452 O95859 Q9BZJ8 Q6ZP80"
1022,4,0.3802,2.281,29.29,0.05765,0.903035,"Q86X52 Q68BL8 Q70JA7 Q8TBZ2"
1023,7,0.3133,6.580,122.1,0.04611,0.998917,"Q96HT8 Q9Y605 O60828 Q8IW35 Q13123 Q2TAY7 Q9BWT6"
1024,5,0.3210,3.210,57.17,0.04560,0.996692,"Q9UJV9 Q8N5F7 A1L170 Q5M9Q1 P49754"
1025,6,0.3274,4.911,53.51,0.06974,0.993467,"Q02750 P15056 P10398 P04049 Q6VAB6 P36507"
1026,3,0.3897,1.169,9.588,0.06977,0.985452,"Q5JUX0 Q99865 Q9Y6F7"
1027,5,0.3023,3.023,27.48,0.07464,0.952654,"Q96A37 Q9NR21 Q9Y508 Q7Z3E1 Q9H0J9"
1028,4,0.3432,2.059,39.47,0.04158,0.992931,"Q13112 Q14147 Q8WUF8 Q6PIJ6"
1029,7,0.3633,7.630,60.84,0.09252,0.994698,"Q7Z589 Q96QT6 Q9BUL5 O75182 Q8WUU5 P29375 P00797"
1030,5,0.3088,3.088,59.74,0.04240,0.993907,"Q96C01 Q01433 Q9H3Y6 Q5VTE6 Q99801"
1031,6,0.3423,5.134,86.70,0.04945,0.998474,"Q3LI59 Q9NZ81 Q8IUC3 Q8N6W0 Q9H0F5 P23769"
1032,12,0.3027,19.98,117.5,0.1237,0.960874,"P38936 Q00535 Q00526 P11802 P30281 P22674 P46527 P24864 P33552 Q5MJ70 P30279 Q9NZT2"
1033,5,0.3065,3.065,79.38,0.03315,0.996692,"O95071 Q96CM3 Q8IVS2 Q9NUL7 P00846"
1034,5,0.3707,3.707,35.24,0.07574,0.851865,"P07384 P20810 Q96L46 P04632 A6NHC0"
1035,6,0.3021,4.532,51.90,0.06623,0.984681,"Q9H8Y1 Q9NSC2 Q9Y467 Q92902 Q9BZQ4 Q9BXA9"
1036,4,0.3248,1.949,12.58,0.08652,0.903035,"O43813 Q8IZ83 Q9Y315 Q13402"
1037,4,0.3312,1.987,36.48,0.04276,0.992931,"Q14147 Q9NQX6 Q8WUF8 Q6PIJ6"
1038,4,0.3089,1.853,23.26,0.05596,0.992931,"O60486 O14793 O95390 Q2VWP7"
1039,3,0.3583,1.075,11.60,0.05758,0.808633,"Q8NBP0 P34903 P31644"
1040,5,0.3118,3.118,52.43,0.04756,0.996692,"Q96G27 Q86TM6 Q9UBU6 Q9BUJ0 Q9HC58"
1041,6,0.3542,5.314,25.13,0.1252,0.977336,"Q969H4 O60759 O43739 Q15438 Q8WWN9 Q99418"
1042,4,0.3453,2.072,29.45,0.05242,0.992931,"Q12872 Q9Y6A4 Q96NH3 Q6MZZ7"
1043,4,0.3192,1.915,32.05,0.04564,0.992931,"P49903 Q99611 P11172 Q96CN7"
1044,4,0.3210,1.926,29.28,0.04912,0.969699,"Q6ZSS7 Q9H7V2 O14520 Q16553"
1045,5,0.3076,3.076,49.68,0.04902,0.996692,"P10636 Q9NPD8 Q17RP2 Q9HD15 Q15078"
1046,15,0.2757,28.94,177.9,0.1222,0.997603,"O60711 Q14161 Q9NVF7 P05362 Q15052 Q9H4E5 Q9NR64 Q13177 Q9Y2X7 Q14155 Q13153 O14907 Q16566 P48431 O75914"
1047,4,0.3162,1.897,44.65,0.03478,0.992931,"Q86WB0 Q96SL4 Q9ULA0 O15442"
1048,5,0.3117,3.117,63.08,0.04091,0.996692,"Q15907 Q7L804 Q7L8J4 P57735 P52333"
1049,4,0.3276,1.965,50.13,0.03270,0.943824,"Q9HCM9 Q9NZV7 Q96HQ0 Q8NA42"
1050,14,0.2936,26.72,191.8,0.1084,0.996405,"Q8NI17 Q9Y496 Q9UKA2 O95147 P0DPA2 Q8TF66 Q86SJ6 Q6MZM0 Q86SG7 Q8IV20 Q5JW98 Q6K0P9 Q9H255 Q6WQI6"
1051,9,0.3107,11.18,89.50,0.09423,0.996903,"P35249 P40937 P35250 P40938 Q9BVC3 Q8WVB6 O60671 O75943 P0CG13"
1052,6,0.3571,5.357,27.98,0.1181,0.913257,"Q9NZN4 Q9H4M9 Q9NZN3 Q9H1K0 Q9H223 Q9UJQ7"
1053,6,0.3216,4.825,35.48,0.09224,0.810761,"Q13188 Q9NS23 Q86TJ5 Q13043 P50749 Q6ZTQ3"
1054,4,0.3100,1.860,14.23,0.07721,0.969699,"P25686 Q8NHS0 Q9NVW2 Q9H0W7"
1055,4,0.3498,2.099,23.33,0.06277,0.943824,"P16619 Q86W34 Q7Z7K0 Q16627"
1056,19,0.3077,52.62,483.4,0.09167,0.999959,"P09651 Q32P51 Q15424 O14979 P35637 O43347 P31943 P52597 P52272 P55795 P22626 P51991 Q15717 Q92804 Q9UH17 Q8IXT5 P31942 Q13151 Q92879"
1057,6,0.3145,4.718,41.02,0.08171,0.997463,"Q15369 Q15370 Q96DX5 Q96BM1 Q12829 Q96S21"
1058,7,0.3363,7.062,74.65,0.07379,0.979543,"Q8N3C0 Q8N9N2 Q9H1I8 Q13253 Q15650 Q96Q83 P20472"
1059,4,0.3305,1.983,8.707,0.1061,0.442275,"Q9BS40 Q5DX21 Q5BJH7 Q4G0Z9"
1060,5,0.3045,3.045,31.79,0.06791,0.996692,"Q9UBX1 O75951 P43234 P01040 P04080"
1061,5,0.3233,3.233,60.59,0.04380,0.996692,"O00592 Q96MM6 Q02952 O43301 Q9NRY4"
1062,4,0.3170,1.902,24.20,0.05577,0.984809,"O14543 Q9BW61 Q9C0C7 Q92546"
1063,5,0.3021,3.021,47.25,0.05012,0.996692,"Q9NPD8 Q9UBT6 Q15819 Q17RP2 Q9HD15"
1064,4,0.3416,2.049,37.31,0.04327,0.992931,"Q8N1G4 Q6XQN6 Q9BY44 Q16881"
1065,4,0.3208,1.925,21.13,0.06198,0.969699,"P78329 Q9HCS2 Q96QE2 Q8NDX2"
1066,4,0.3232,1.939,31.70,0.04657,0.992931,"Q9H0V9 Q9BX97 Q7L985 O14657"
1067,7,0.3248,6.821,55.99,0.08879,0.937399,"P54619 Q9Y478 O60888 Q8TAC1 Q13131 P32239 Q96SD1"
1068,4,0.5666,3.399,4.922,0.2083,0.331559,"P46439 P21266 Q03013 P28161"
1069,4,0.3651,2.190,7.806,0.1217,0.984809,"O00522 Q9BSQ5 O14713 Q9H1K6"
1070,8,0.3285,9.199,67.40,0.09934,0.994959,"P34897 Q9H4E7 Q15018 Q9NXR7 Q9NWV8 P46736 Q9H1X3 Q8N5S3"
1071,12,0.3016,19.91,231.5,0.07228,0.999550,"Q96DT6 P48426 P78356 Q8N3E9 Q8TBX8 Q96B54 O95218 Q8IXQ4 Q8WXG6 Q66PJ3 Q7Z5H3 Q9NPI7"
1072,4,0.3295,1.977,28.72,0.05109,0.992931,"Q5SVS4 Q8WTT0 O14773 Q92994"
1073,12,0.3008,19.86,267.2,0.06383,0.999986,"Q9ULJ7 Q8NDT2 Q12872 Q9NWH9 P48634 Q14151 Q92576 Q96BM0 Q86XU0 O14604 O94777 O14957"
1074,4,0.3178,1.907,39.36,0.03870,0.903035,"Q12830 Q96BT1 Q8IXM2 P01583"
1075,6,0.3003,4.505,84.57,0.04457,0.998474,"Q5T3I0 Q13464 Q14CW9 Q9NPA8 Q9Y5E8 Q8TAT5"
1076,6,0.3003,4.505,43.70,0.07482,0.998474,"P26374 Q9ULW5 P24386 O14966 Q92696 Q969Q5"
1077,5,0.3099,3.099,50.33,0.04887,0.993907,"P02489 P02511 Q9NQZ5 Q9P2P1 Q9Y255"
1078,6,0.3010,4.515,75.54,0.04905,0.998474,"Q9BRK5 Q9H497 P13727 Q12947 Q12946 Q9UI38"
1079,5,0.3136,3.136,35.97,0.06386,0.851865,"P32971 Q9BZM4 Q8NET8 Q9BZM6 P51511"
1080,3,0.3374,1.012,4.069,0.09135,0.808633,"P28222 Q9NNX6 Q9H2X3"
1081,4,0.3917,2.350,14.39,0.09499,0.843839,"P48547 Q03721 Q14003 Q9Y6U7"
1082,4,0.3144,1.886,28.50,0.04915,0.992931,"Q9H0Z9 Q96B42 Q8N567 Q9H3S4"
1083,5,0.3350,3.350,32.43,0.07318,0.969949,"Q9P0J7 P26022 Q8NGR4 Q6ZMS4 Q96RD2"
1084,24,0.3005,82.94,407.0,0.1542,0.999949,"P10599 P36969 P68106 P49773 P61604 P37802 Q01469 Q9UI15 P62942 P22392 Q99714 P09972 Q01995 P26885 P18669 P23284 P06733 P15374 P09104 P04075 P13929 P52565 P13797 P05413"
1085,12,0.2793,18.43,104.3,0.1257,0.999877,"Q6ZMR3 Q9BYZ2 Q00796 P30038 P60174 P06744 O00764 P80404 P36871 P40925 P10768 Q96G03"
1086,6,0.3917,5.875,14.45,0.1817,0.655540,"P53004 Q92874 Q9NTI7 Q9UMR3 Q86YI8 Q9BQT8"
1087,4,0.3062,1.837,36.03,0.04006,0.903035,"Q01081 Q16560 Q8WU68 P0DJD1"
1088,4,0.3213,1.928,24.28,0.05636,0.984809,"Q02094 Q8WZ59 Q6UVW9 Q8N6K0"
1089,4,0.3330,1.998,26.65,0.05451,0.992931,"Q14153 P31947 Q99759 Q9Y2U5"
1090,4,0.3512,2.107,36.83,0.04489,0.969699,"Q08J23 Q86U44 Q9HCE5 Q53GS9"
1091,5,0.3012,3.012,46.81,0.05035,0.996692,"Q99856 Q8IVW6 A6NKF2 P08217 Q6BDI9"
1092,6,0.3161,4.742,37.61,0.08724,0.712413,"P46934 Q96PU5 Q5JRV8 Q9BZD7 Q96PG2 Q86SU0"
1093,4,0.3015,1.809,38.62,0.03736,0.992931,"P51178 Q86WP2 Q9H6A0 Q9BQ83"
1094,5,0.3499,3.499,31.96,0.07697,0.952654,"Q6ICB0 Q5M9N0 P0CG48 Q8IYU4 Q9H305"
1095,4,0.3007,1.804,15.68,0.07080,0.969699,"O75347 Q13542 P06730 O60516"
1096,7,0.3029,6.361,49.00,0.09170,0.937399,"P13807 P46976 P11216 O15488 P04746 Q04446 P19961"
1097,5,0.3220,3.220,31.37,0.07221,0.996692,"Q13432 P19087 A6NIH7 Q969K3 Q717R9"
1098,6,0.3188,4.782,81.78,0.04852,0.998474,"Q9UBQ6 Q96K12 Q8IZK6 Q92478 O75907 P49641"
1099,4,0.3583,2.150,46.69,0.03782,0.903035,"P06028 Q99500 Q9Y6E2 Q7L1Q6"
1100,3,0.3491,1.047,12.01,0.05496,0.985452,"Q9H293 Q92820 O60701"
1101,4,0.3779,2.267,24.24,0.06570,0.903035,"Q9UI30 Q9BV44 Q9UQB3 Q9NRN9"
1102,5,0.3387,3.387,32.34,0.07408,0.996692,"Q8WUJ1 O95502 Q15818 P47972 Q6UW32"
1103,4,0.3378,2.027,32.25,0.04793,0.992931,"P98066 Q9BZH6 Q9HAS0 Q8NEL9"
1104,4,0.3707,2.224,32.20,0.05242,0.992931,"Q92832 O00339 Q92626 Q99435"
1105,9,0.3051,10.98,82.50,0.09853,0.998216,"P49419 Q6P587 Q00796 P06744 Q96GK7 P04040 P80404 P36871 Q6P2I3"
1106,3,0.3104,0.9313,9.536,0.05655,0.808633,"Q8N111 Q6ZRI8 Q96JG8"
1107,4,0.3096,1.858,28.07,0.04898,0.992931,"P07306 P62952 Q8IX19 Q9BX97"
1108,11,0.3163,17.40,95.40,0.1291,0.987213,"Q9Y586 P40424 P40425 O14770 P55347 O00470 Q8IYS4 O60663 Q13394 Q5U5X8 O15266"
1109,12,0.3072,20.28,108.8,0.1324,0.999877,"Q3SY84 P04264 P48668 P19013 Q5XKE5 P13647 P12035 P02538 Q2M2I5 Q7Z3Y9 Q7Z3Z0 Q7Z3Y7"
1110,5,0.3210,3.210,54.53,0.04739,0.996692,"Q9UN86 Q13283 Q5TZA2 Q14694 P30566"
1111,4,0.3025,1.815,23.03,0.05525,0.843839,"Q96LA8 Q86U42 Q56A73 Q9UJU2"
1112,4,0.3110,1.866,41.05,0.03664,0.969699,"Q6PJG2 Q14202 Q9Y3E1 Q9HC29"
1113,7,0.3559,7.474,72.38,0.07963,0.998353,"Q2M389 Q9Y4E1 Q641Q2 Q12768 Q9NQA3 C4AMC7 Q8N7B1"
1114,5,0.3067,3.067,38.16,0.05987,0.989214,"Q96D98 P15289 Q8WZ79 Q5MNZ9 P34059"
1115,7,0.3003,6.305,63.60,0.07515,0.997531,"P49458 Q96PN7 Q8ND71 Q9UHB9 P61011 Q9NQU5 P09132"
1116,5,0.3391,3.391,28.32,0.08131,0.996692,"Q9H490 O43292 P04216 Q93070 Q92643"
1117,7,0.3135,6.583,69.59,0.07300,0.999299,"Q16281 O60266 Q9UIX4 Q9Y5W7 Q9NP78 Q5T197 Q9NR96"
1118,5,0.3037,3.037,75.73,0.03421,0.996692,"O60725 O95970 Q8IUW5 Q9UEW8 O95747"
1119,6,0.3072,4.607,52.52,0.06665,0.998474,"Q9P1Z2 Q14088 Q9H1Y0 Q676U5 Q9H082 Q9C075"
1120,5,0.3074,3.074,29.25,0.07263,0.989214,"Q9Y376 Q7Z6I8 Q7Z4W1 Q9H9S4 Q7RTN6"
1121,5,0.3237,3.237,50.42,0.05085,0.996692,"Q9BPX6 Q8IYU8 Q8WUA7 Q7Z442 Q86XE3"
1122,5,0.3529,3.529,28.30,0.08437,0.928164,"Q8WV92 Q7LBR1 Q9NP79 Q8N123 Q96K21"
1123,13,0.3041,23.72,114.6,0.1444,0.987978,"P51668 Q96BH1 O15344 Q8N9I9 P62837 Q9Y2X8 Q96LR5 P61077 Q96EP1 Q9HAC8 Q8ND25 Q9Y4L5 Q96FW1"
1124,4,0.3440,2.064,24.45,0.05979,0.969699,"Q9UJX0 P48507 P27815 Q9UK32"
1125,5,0.3057,3.057,40.15,0.05746,0.952654,"Q5RI15 Q9BRT2 Q9H9P2 Q9NVA1 Q4G0I0"
1126,7,0.3074,6.455,119.8,0.04604,0.997531,"P46100 Q13619 O14646 Q8WWQ0 Q9NSI6 Q13415 Q16778"
1127,9,0.3023,10.88,182.1,0.05156,0.986362,"P26368 Q9UHX1 Q96AE4 P09012 Q9UKA9 Q15415 P43243 P57721 Q9NWS1"
1128,8,0.3045,8.525,34.32,0.1449,0.921873,"Q5VZM2 Q0VGL1 Q9HB90 Q9UHA4 Q9Y2Q5 Q7L523 Q9NQL2 Q9P278"
1129,4,0.3727,2.236,19.99,0.07399,0.943824,"P17540 P12532 Q8WXF5 P06732"
1130,6,0.3122,4.684,28.67,0.1033,0.977336,"Q10713 A2RU37 O75439 Q8WV74 P20155 Q5TIA1"
1131,5,0.3211,3.211,46.78,0.05353,0.981643,"Q9Y5P6 Q9H2H8 Q9HC38 Q6UXN9 P40261"
1132,5,0.3051,3.051,74.01,0.03505,0.996692,"P43363 O14529 P39880 O76095 Q13948"
1133,3,0.3394,1.018,4.899,0.08544,0.959572,"P14317 O00160 P78314"
1134,7,0.3215,6.752,70.77,0.07377,0.999299,"P22234 O15067 P34896 P31939 Q06203 P22102 P30566"
1135,5,0.3447,3.447,58.18,0.04812,0.996692,"Q8N1S5 Q9NWS8 Q11201 Q8N428 Q8NEW0"
1136,4,0.3304,1.983,33.69,0.04540,0.992931,"O95352 A0AVT1 O95221 P42331"
1137,5,0.3443,3.443,37.71,0.06731,0.928164,"Q9UBE0 Q8TB03 Q02548 Q06710 Q02962"
1138,4,0.3292,1.975,25.12,0.05629,0.992931,"Q9BY43 Q9UIW0 Q9Y651 P48431"
1139,4,0.3180,1.908,33.38,0.04407,0.992931,"Q12951 Q9NXR5 P0C870 Q8N1L9"
1140,5,0.3458,3.458,31.38,0.07712,0.996692,"Q14511 O75815 P56945 Q96QH2 Q5T9C2"
1141,4,0.3014,1.809,25.08,0.05184,0.992931,"P51957 P20851 P06870 Q9Y619"
