Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
1442,4,0.3201,1.921,33.89,0.04384,0.903035,"Q9NS00 O15243 P16860 Q8N5W9"
1443,5,0.3358,3.358,53.62,0.05014,0.993907,"Q8WV19 Q8WV15 Q9NR28 Q15011 Q9GZP9"
1444,5,0.3321,3.321,42.18,0.05985,0.996692,"P48509 P23229 Q96SJ8 Q8N6Q1 A1L157"
1445,5,0.3049,3.049,46.81,0.05093,0.894962,"O94818 Q13363 Q92618 Q96MY1 Q8N3X6"
1446,4,0.5145,3.087,16.55,0.1117,0.969699,"Q15208 Q70IA6 Q7L9L4 Q9Y2H1"
1447,4,0.3618,2.171,49.81,0.03619,0.992931,"Q15973 O15304 Q9Y2T1 Q2NKX9"
1448,5,0.3263,3.263,62.78,0.04292,0.996692,"Q14CS0 Q8NCF5 Q6ZRS2 Q9GZN1 O43257"
1449,4,0.3841,2.304,19.08,0.07843,0.843839,"P26378 Q9NPJ4 Q8TF62 Q8TE60"
1450,15,0.2788,29.27,219.8,0.1049,0.999789,"O15550 P61964 Q9UMN6 Q9UBL3 Q9P0U4 O15047 Q8NFC6 P51610 Q14686 O14686 Q96IK1 P98169 Q9Y5Z7 Q15291 Q9UPS6"
1451,4,0.3389,2.034,42.72,0.03855,0.992931,"Q15911 O00244 Q86UP3 O14618"
1452,4,0.3123,1.874,36.12,0.04074,0.903035,"Q5SNT2 A2A2Y4 Q9UPX6 Q92806"
1453,4,0.3219,1.931,24.40,0.05626,0.992931,"Q96NM4 P56470 O94900 Q13588"
1454,4,0.3564,2.139,53.88,0.03341,0.992931,"Q96G42 Q9NQ94 Q12888 Q969T9"
1455,9,0.3009,10.83,114.8,0.07543,0.982965,"Q15696 Q96I25 Q16560 Q7RTV0 P52756 Q8N954 Q6IEG0 Q8IYT3 Q15695"
1456,3,0.4118,1.236,8.914,0.07651,0.985452,"Q9H0I9 O15540 Q8NEG5"
1457,7,0.3014,6.329,59.49,0.07928,0.920068,"Q9H3F6 Q13829 Q8WZ19 Q9UHP3 Q96G28 Q9NPF8 P43405"
1458,8,0.3061,8.571,75.85,0.08535,0.994959,"Q08J23 Q9HAP6 P32320 O14910 Q9NUP9 Q13368 Q9NZW5 Q14168"
1459,5,0.3025,3.025,60.97,0.04089,0.996692,"Q9BQ04 Q9P2K5 P52272 Q13751 Q9UQ84"
1460,5,0.3283,3.283,36.17,0.06639,0.798302,"Q9P267 Q92560 Q76L83 Q8IXJ9 Q9C0F0"
1461,4,0.3179,1.908,66.33,0.02502,0.992931,"O75319 Q8IZH2 Q96CX2 P11487"
1462,5,0.3489,3.489,60.90,0.04690,0.996692,"Q9NV31 O60447 Q8N715 Q9BZL4 Q5T7N2"
1463,4,0.3485,2.091,36.53,0.04485,0.992931,"O94955 P43629 O75078 P43631"
1464,6,0.3123,4.685,61.99,0.05955,0.989880,"Q9P2R7 P53597 Q9UBQ7 P15121 Q04760 P30041"
1465,4,0.3448,2.069,44.26,0.03808,0.992931,"P00742 Q5T4F4 Q8N4L2 P03928"
1466,5,0.3004,3.004,47.49,0.04966,0.993907,"Q2M389 Q641Q2 Q12768 Q9NQA3 Q8IZQ5"
1467,6,0.3019,4.528,56.29,0.06218,0.995880,"Q8WTT0 P12236 O43772 P68363 Q13349 Q92994"
1468,6,0.3602,5.402,43.45,0.08878,0.995880,"Q9GZX3 Q8IW92 P51575 Q8NA58 Q9H4A5 Q7Z4J2"
1469,12,0.2713,17.91,84.09,0.1421,0.979798,"Q9H1M4 Q9NZ32 O95715 Q8N5V2 Q96MC5 Q5TBK1 P20851 Q9BTE1 Q9UJW0 O00399 P42025 Q9GZP0"
1470,6,0.3019,4.528,33.95,0.08970,0.953652,"Q969N2 O43292 P04216 Q93070 Q92643 O43280"
1471,4,0.3444,2.066,26.68,0.05623,0.984809,"Q99784 Q5SRI9 O60486 Q96KN2"
1472,6,0.3391,5.086,27.73,0.1135,0.977336,"P10644 P17612 P24588 Q86UN6 Q15506 Q96C74"
1473,9,0.3069,11.05,85.06,0.09682,0.999001,"Q8WUE5 Q9H270 Q8WUH2 Q9H269 Q9BV99 Q9P253 Q96AX1 P49754 Q96AB3"
1474,4,0.3264,1.959,29.30,0.04988,0.903035,"A8MW92 O75792 Q86TU7 A0AUZ9"
1475,6,0.3326,4.990,61.25,0.06377,0.935897,"P16444 Q15003 Q9BPX3 Q15021 P03952 O60478"
1476,4,0.3688,2.213,39.80,0.04424,0.992931,"Q9ULQ1 Q8IZY2 O60337 Q7Z404"
1477,6,0.3364,5.045,67.67,0.05955,0.998474,"Q969Y0 Q04844 Q8TE99 Q3SY77 O95264 Q50LG9"
1478,7,0.3069,6.445,40.80,0.1052,0.695360,"O15547 Q14190 Q8WUA7 Q9UDY4 O75953 Q3MJ13 Q86W28"
1479,5,0.3124,3.124,47.60,0.05144,0.996692,"Q19T08 Q9NPH3 Q9H4F1 P05496 Q86SR1"
1480,5,0.3369,3.369,67.85,0.04148,0.996692,"P30536 Q53HI1 Q9NWW5 Q8IUN9 Q9H3M0"
1481,4,0.3360,2.016,48.27,0.03458,0.903035,"Q9Y5U4 Q13571 Q9BVL4 P16471"
1482,4,0.3358,2.015,32.16,0.04777,0.992931,"P11686 P32942 Q8TD46 Q96GP6"
1483,4,0.3133,1.880,31.15,0.04581,0.969699,"Q6UX27 Q86Y34 Q8WW43 O43688"
1484,4,0.3088,1.853,42.90,0.03512,0.943824,"Q12905 Q8TB72 Q9UPR6 Q9BQQ7"
1485,4,0.3253,1.952,30.36,0.04841,0.992931,"Q29983 Q16651 P48357 Q8IZN7"
1486,4,0.3632,2.179,34.35,0.04895,0.992931,"P22314 Q9Y2T3 O60294 Q8IZM9"
1487,5,0.3313,3.313,27.50,0.08117,0.993907,"P52655 P62380 P52657 Q8TBZ6 Q9C029"
1488,4,0.3151,1.891,33.82,0.04326,0.992931,"O75330 B2RU33 Q6S5H5 Q0VF96"
1489,5,0.3145,3.145,11.56,0.1273,0.894962,"Q5T2N8 Q9NZC3 Q96KN1 Q96LI9 Q08462"
1490,5,0.3170,3.170,49.77,0.05036,0.952654,"Q9BX63 O60641 Q9BV86 Q13630 O14598"
1491,7,0.3114,6.539,53.44,0.08838,0.994698,"Q9NR33 Q9BVI0 P09884 P56282 Q9NXN4 Q07864 Q9NRF9"
1492,4,0.3032,1.819,23.94,0.05389,0.992931,"O14513 O14782 O15066 Q70EL2"
1493,5,0.3696,3.696,43.06,0.06512,0.969949,"O00463 Q52MB2 Q13114 Q92844 Q9BXL5"
1494,5,0.3027,3.027,29.48,0.07122,0.952654,"O60271 A6NED2 Q9BR01 Q9UPT6 Q8TAM6"
1495,5,0.3110,3.110,22.76,0.08672,0.851865,"Q3KNS6 O15535 Q96EF6 P29728 Q658L1"
1496,5,0.3254,3.254,47.15,0.05387,0.989214,"B9A064 Q8N878 P30838 A1L157 P15169"
1497,7,0.3101,6.511,85.40,0.06148,0.999299,"O75460 Q96LR4 Q8N3H0 Q92729 O95461 Q9UBG0 Q9Y274"
1498,8,0.3237,9.062,132.6,0.05749,0.994959,"Q8N9R8 P55198 P55197 P42568 P35680 Q03111 Q8TEK3 Q9BT81"
1499,4,0.3650,2.190,31.49,0.05253,0.903035,"P78508 Q6NSJ5 O75015 Q8NGJ1"
1500,4,0.3056,1.834,82.01,0.01996,0.984809,"P56589 Q8NC06 Q15043 Q86UB9"
1501,5,0.3458,3.458,58.71,0.04792,0.969949,"Q70YC5 Q70YC4 Q9UBC2 Q9BV73 A8MU46"
1502,5,0.3045,3.045,61.45,0.04088,0.996692,"Q9UNA3 O43505 Q9H3E2 Q9H9S5 Q9H6Y7"
1503,4,0.3044,1.826,21.34,0.05860,0.903035,"Q6S8J3 Q8NCH0 O76096 P41597"
1504,6,0.3108,4.662,50.22,0.06970,0.977336,"Q01826 Q96LI6 Q15274 Q9UPW6 Q96LD4 Q495C1"
1505,5,0.3366,3.366,57.99,0.04717,0.993907,"P19075 Q6P1A2 P15382 O43731 Q3SY17"
1506,4,0.3186,1.911,27.90,0.05056,0.992931,"Q9UP38 P11047 Q8TD33 O15230"
1507,12,0.3274,21.61,73.94,0.1808,0.829611,"P28715 P19447 Q6P1K8 P50613 P51946 P51948 P18074 Q6ZYL4 P32780 Q92759 Q13889 Q13888"
1508,4,0.3635,2.181,10.25,0.1067,0.667497,"Q8N6D2 P49459 P68036 P63146"
1509,4,0.3545,2.127,37.46,0.04470,0.992931,"Q969S6 P09693 Q8WY98 O95867"
1510,5,0.3175,3.175,31.58,0.07094,0.989214,"Q8TF42 Q96PG8 P14652 Q9P1A6 Q14183"
1511,4,0.3394,2.036,34.99,0.04522,0.992931,"Q0VAQ4 Q8N130 P41143 Q8WY98"
1512,4,0.4016,2.410,31.53,0.05746,0.843839,"Q86X52 Q68BL8 Q70JA7 Q8TBZ2"
1513,4,0.3072,1.843,33.78,0.04225,0.903035,"Q8IYB5 Q9NZN9 Q08499 Q07343"
1514,5,0.3096,3.096,46.48,0.05196,0.996692,"P21854 Q8N112 O75460 Q8WUY1 Q8N8F7"
1515,3,0.3986,1.196,25.04,0.03710,0.959572,"Q96P16 Q9H9H4 Q96HL8"
1516,5,0.3322,3.322,44.87,0.05708,0.928164,"O14647 Q8N7H5 Q8WVC0 Q9HCK5 O75764"
1517,5,0.3457,3.457,60.48,0.04675,0.996692,"Q9UHR5 Q9UK58 P21127 Q9UQ88 O00189"
1518,5,0.3257,3.257,56.40,0.04676,0.981643,"Q96C01 Q01433 Q5VTE6 Q99801 Q6UXC1"
1519,4,0.3206,1.924,21.78,0.06068,0.969699,"P57764 Q8NC69 Q14451 Q9HBF4"
1520,4,0.3088,1.853,45.75,0.03332,0.992931,"Q6P2D0 Q6P1K8 Q86TI0 Q03393"
1521,4,0.3147,1.888,35.90,0.04124,0.992931,"P22234 P34896 P31939 Q96Q11"
1522,4,0.3355,2.013,22.96,0.06105,0.843839,"P11802 P53814 Q9NZT2 Q4L180"
1523,4,0.3248,1.949,22.98,0.05918,0.903035,"Q9UKA2 P43155 Q16881 Q14956"
1524,5,0.3560,3.560,40.53,0.06582,0.969949,"P05187 P49795 Q5T871 P09923 P10696"
1525,5,0.3144,3.144,47.77,0.05162,0.952654,"Q96PB7 P63172 O14939 Q8WW35 Q99424"
1526,5,0.3482,3.482,10.72,0.1439,0.500000,"Q5TFG8 P19793 Q8WTX7 Q8NGK3 A6NHX0"
1527,5,0.3190,3.190,36.65,0.06401,0.952654,"P04279 Q02383 A6NM10 Q5W0U4 Q7RTM1"
1528,7,0.3015,6.331,48.98,0.09134,0.999299,"Q9H9G7 Q9HCK5 Q9HCJ0 Q15633 Q9UL18 Q9UKV8 Q9Y466"
1529,8,0.3125,8.749,96.10,0.07240,0.999679,"O60547 Q15018 Q9NWV8 O95271 Q9H2K2 P46736 Q9H1X3 O60237"
1530,4,0.3209,1.925,30.86,0.04720,0.992931,"Q9UP38 Q11206 Q8TD33 Q01344"
1531,5,0.3453,3.453,59.07,0.04762,0.996692,"Q969K7 Q96JA4 Q02297 Q9BQT9 P35670"
1532,4,0.3034,1.820,40.43,0.03622,0.903035,"Q6UWQ5 Q96T91 Q13443 O95925"
1533,6,0.3016,4.524,21.04,0.1204,0.913257,"P16118 Q16877 Q9BRG2 O60825 Q9HBI1 Q16875"
1534,5,0.3192,3.192,57.42,0.04521,0.996692,"Q96AE7 O14764 P61626 A7E2F4 Q8NGS6"
1535,5,0.3006,3.006,37.23,0.05984,0.996692,"Q96G27 Q86TM6 Q9UBU6 Q9HC58 Q9BW72"
1536,4,0.3479,2.087,19.37,0.07086,0.903035,"Q9P0J1 P28300 P12644 Q9NYJ7"
1537,4,0.3044,1.827,21.46,0.05839,0.969699,"Q5MNZ6 O14529 Q16663 Q53RT3"
1538,3,0.3318,0.9953,2.809,0.1015,0.668740,"Q9BXJ0 P43080 Q96PH6"
1539,4,0.3708,2.225,30.93,0.05405,0.992931,"Q9P121 Q14982 Q96FE5 Q7L985"
1540,4,0.3258,1.955,32.27,0.04629,0.992931,"Q96FZ2 P32519 Q9Y314 Q9Y2Y0"
1541,4,0.3547,2.128,52.65,0.03390,0.992931,"Q9UG63 O00571 P11586 P53041"
1542,5,0.3408,3.408,41.45,0.06213,0.993907,"P19075 Q70CQ2 O14683 Q5W0Z9 Q3SY17"
1543,6,0.3205,4.808,31.94,0.09863,0.851023,"Q9Y696 Q8WUR7 P16219 O15247 Q9NZA1 Q96NY7"
1544,5,0.3044,3.044,47.81,0.05002,0.989214,"Q6ZSS7 Q8NEA5 Q9H7V2 Q16553 O15127"
1545,4,0.3868,2.321,9.268,0.1185,0.843839,"Q16445 O75311 P28472 P47870"
1546,6,0.3277,4.916,117.0,0.03670,0.998474,"Q9BYG5 Q8TCX5 Q15678 Q16825 Q8IX03 Q16667"
1547,5,0.3073,3.073,57.01,0.04385,0.969949,"Q5HYK7 P12956 Q96HL8 Q15554 Q9NUX5"
1548,5,0.3202,3.202,41.48,0.05855,0.996692,"Q03692 Q96PY6 O43822 Q96Q42 Q96NG3"
1549,4,0.3003,1.802,30.48,0.04472,0.992931,"Q86UX7 Q9BQL6 Q8N6D5 Q5TCQ9"
1550,4,0.3038,1.823,23.67,0.05442,0.984809,"Q9H6R7 P83105 Q8N6G6 P30679"
1551,4,0.3064,1.839,44.40,0.03390,0.984809,"Q8TEU7 P10114 P61225 P49788"
1552,4,0.3200,1.920,21.15,0.06180,0.843839,"Q8WU79 Q8TDB8 P14672 Q96S37"
1553,8,0.3175,8.890,40.15,0.1367,0.886427,"Q00535 P46527 P24864 P49918 Q5MJ70 P24385 P30279 Q8NFP4"
1554,10,0.3109,13.99,51.59,0.1635,0.739739,"P51668 Q96BH1 O15344 P62837 Q9Y2X8 Q9BVG3 P61077 Q9HAC8 Q8ND25 Q9Y4L5"
1555,4,0.3273,1.964,28.05,0.05165,0.843839,"Q9H8H0 Q9NQT6 P78395 Q96GR2"
1556,4,0.3042,1.825,34.55,0.04113,0.969699,"Q93086 Q9BZG8 P25445 Q99595"
1557,4,0.3611,2.167,28.84,0.05555,0.903035,"P40313 Q9Y5Q5 O00501 Q13326"
1558,6,0.3139,4.709,39.45,0.08386,0.997463,"P02766 Q969R8 Q16557 P10588 Q96AB3 Q14642"
1559,5,0.3375,3.375,28.89,0.07986,0.894962,"P16619 Q86W34 Q9BXX0 Q7Z7K0 Q16627"
1560,3,0.4118,1.235,11.59,0.06562,0.985452,"Q5JUW0 Q9H936 Q8N1B3"
1561,5,0.3237,3.237,47.10,0.05365,0.981643,"O43347 Q15717 A6NFN3 P36402 Q92879"
1562,4,0.3738,2.243,41.74,0.04315,0.992931,"Q9Y240 P0CJ78 P54803 O76096"
1563,4,0.3309,1.985,30.08,0.04955,0.992931,"Q9UBD5 Q5HY92 O43813 Q6ZSI9"
1564,4,0.3774,2.264,22.71,0.06867,0.992931,"Q99731 Q9Y258 Q8N2E2 O75164"
1565,4,0.3651,2.191,26.63,0.05949,0.992931,"Q14393 Q12918 Q8NEX6 Q8TAQ9"
1566,8,0.3533,9.894,28.71,0.1812,0.562587,"P09668 P01034 P43234 P01040 P04080 P07711 P07858 Q5NE16"
1567,3,0.5490,1.647,7.738,0.1070,0.985452,"Q8WUR7 O15247 Q9NZA1"
1568,3,0.4224,1.267,12.34,0.06464,0.985452,"Q96CD0 Q96FZ7 Q6ZVK8"
1569,9,0.3120,11.23,108.1,0.08179,0.994778,"Q13619 Q16531 Q13620 Q9BW61 P0C7V8 Q8TEL6 Q8TEB1 Q66K64 Q8NA75"
1570,4,0.3293,1.976,15.12,0.07875,0.442617,"Q9BT73 P31275 Q8TCI5 A8MQ11"
1571,4,0.3086,1.852,68.03,0.02378,0.969699,"P52179 Q5VU43 Q96TA1 P50440"
1572,6,0.3307,4.960,47.99,0.07637,0.998474,"Q96HH9 Q9Y625 Q9UJ71 Q6AZY7 Q8IYS0 Q8N1N0"
1573,5,0.3091,3.091,38.69,0.05969,0.996692,"Q9NQ87 P49354 Q8N8L6 P08912 P53609"
1574,4,0.3526,2.115,32.81,0.04928,0.984809,"Q8N1G4 Q06033 Q6XQN6 Q9BY44"
1575,7,0.3209,6.739,26.42,0.1429,0.814453,"P60520 Q9H0R8 Q3MII6 Q14257 Q9NV35 Q96A56 Q9Y4P1"
1576,4,0.3802,2.281,35.51,0.04982,0.992931,"Q9H0V9 P56199 Q9BX97 O14657"
1577,5,0.3094,3.094,46.40,0.05201,0.981643,"Q9GZZ9 Q8N9W6 Q86Y33 Q9BY49 Q9Y6W8"
1578,4,0.3236,1.941,12.96,0.08478,0.992931,"Q9H477 O95336 P29218 Q9NRX4"
1579,6,0.3180,4.770,92.05,0.04383,0.998474,"Q13490 Q96CA5 O43464 P98170 Q9Y3E2 Q8IWR0"
1580,11,0.3024,16.63,173.0,0.07858,0.998987,"Q96DT6 P48426 P78356 Q8TBX8 Q96B54 O95218 Q8WXG6 Q96C57 Q66PJ3 Q7Z5H3 Q9Y2E4"
1581,5,0.3250,3.250,41.45,0.05941,0.996692,"Q5SVS4 Q8WTT0 P08637 O75951 Q92994"
1582,5,0.3005,3.005,49.87,0.04780,0.996692,"Q86UG4 Q86VI4 Q14108 Q14542 Q6UXK2"
1583,5,0.3031,3.031,74.40,0.03467,0.996692,"Q9UKJ5 Q07869 P21549 O96015 O14618"
1584,5,0.3407,3.407,49.76,0.05393,0.996692,"Q8N9Q2 Q5HYN5 P00492 Q9H190 Q92759"
1585,5,0.3127,3.127,54.73,0.04609,0.981643,"Q12830 P43357 Q96BT1 Q8IXM2 P01583"
1586,7,0.3064,6.434,58.00,0.08203,0.996355,"Q9NUP7 Q9UPY3 Q9H9G7 Q9HCK5 Q15633 Q9UL18 Q9UKV8"
1587,4,0.3516,2.110,24.52,0.06092,0.903035,"Q9Y6I3 Q9H082 O75746 Q9UPI3"
1588,4,0.3040,1.824,19.98,0.06120,0.992931,"Q8IYJ0 Q9H1H1 Q86TP1 Q8N4A0"
1589,4,0.3385,2.031,41.15,0.03968,0.992931,"Q9NS68 Q9ULQ1 Q7Z404 Q8IYN0"
1590,6,0.3351,5.027,12.56,0.1699,0.344460,"P55055 P48443 Q96RI1 P19793 Q8WTX7 A6NHX0"
1591,6,0.3037,4.556,24.11,0.1120,0.953652,"Q03112 P12829 Q7Z3V4 P08590 P05976 Q96A32"
1592,4,0.3276,1.966,19.54,0.06662,0.154712,"Q12798 O43147 Q8NCU4 O76080"
1593,4,0.3170,1.902,22.95,0.05790,0.984809,"P32971 P51956 Q9BZM6 P12259"
1594,4,0.3122,1.873,32.89,0.04380,0.992931,"O75508 A0PJX4 Q9BST9 Q9BVS5"
1595,5,0.3404,3.404,32.42,0.07428,0.928164,"Q71RS6 P48547 Q03721 Q14003 Q9NRK6"
1596,6,0.3193,4.790,65.06,0.05852,0.998474,"Q96AG3 Q4U2R8 Q8TCC7 Q9BV35 P32189 Q8N695"
1597,5,0.3256,3.256,34.81,0.06774,0.661948,"Q13291 P32189 Q14409 Q9UBI4 Q14410"
1598,4,0.3206,1.924,36.12,0.04178,0.992931,"Q9H0Z9 Q8N567 Q5XUX0 Q9H3S4"
1599,7,0.3012,6.325,90.77,0.05694,0.999299,"P26718 Q92521 Q99758 Q96FL8 P26717 Q96K49 Q86WS5"
1600,4,0.3349,2.009,9.646,0.1022,0.943824,"Q5VY80 Q9BZM5 Q9UN72 Q9Y5H9"
1601,5,0.3576,3.576,51.25,0.05516,0.969949,"P31150 P61018 P61106 Q13636 Q9UL26"
1602,3,0.4621,1.386,18.96,0.05262,0.985452,"Q6ZMJ2 Q9Y278 Q9Y661"
1603,4,0.3372,2.023,17.72,0.07293,0.992931,"Q9UJA3 Q9NXL9 Q5VXU3 Q0VFX4"
1604,4,0.3586,2.151,34.23,0.04848,0.984809,"B2RUY7 Q8NHX4 Q8WW18 Q06418"
1605,4,0.3082,1.849,46.17,0.03301,0.992931,"Q12772 Q96K19 Q9HBH5 B0YJ81"
1606,5,0.3265,3.265,42.08,0.05899,0.952654,"Q86YR5 P63096 Q9H930 P08754 O43566"
1607,4,0.3132,1.879,32.46,0.04439,0.992931,"Q9NZ81 Q8N7E2 O95379 Q96S99"
1608,5,0.3226,3.226,28.34,0.07760,0.996692,"Q14153 Q13163 P31947 Q99759 Q9Y2U5"
1609,4,0.3013,1.808,25.07,0.05183,0.992931,"P28838 P22415 Q15853 Q9NUP7"
1610,4,0.3144,1.886,31.26,0.04584,0.903035,"Q68EM7 Q9Y3L3 O60313 Q8IV35"
1611,4,0.3284,1.970,37.96,0.04111,0.992931,"Q99856 Q8IVW6 A6NKF2 P08217"
1612,4,0.3209,1.926,45.52,0.03473,0.984809,"Q96G42 Q9NQ94 Q53HV7 P0CW19"
1613,4,0.3280,1.968,25.73,0.05513,0.943824,"Q13163 Q9BUY5 Q9H4E5 O75914"
1614,5,0.3316,3.316,23.10,0.09108,0.989214,"Q99470 P11464 Q16557 Q00887 Q9NYQ7"
1615,5,0.3367,3.367,46.95,0.05582,0.996692,"Q9H0Z9 P51178 Q9BX46 Q86WP2 P02511"
1616,6,0.3003,4.504,52.54,0.06523,0.989880,"Q8N5Z5 P49796 Q58DX5 Q9NZV8 Q14681 O75311"
1617,4,0.3102,1.861,14.70,0.07577,0.969699,"O75347 Q13542 P06730 O60516"
1618,4,0.3097,1.858,29.12,0.04767,0.992931,"Q15404 O14498 Q6V9R5 Q9Y6I4"
1619,4,0.3228,1.937,15.65,0.07568,0.943824,"P51452 Q8WXF5 Q9BV29 Q6PD74"
1620,3,0.4697,1.409,6.332,0.1025,0.668740,"Q53EV4 P61366 Q5TCS8"
1621,6,0.3320,4.980,35.03,0.09574,0.764415,"Q13188 Q9NS23 Q13043 O00562 P50749 Q6ZTQ3"
1622,4,0.3351,2.011,51.79,0.03254,0.992931,"Q9NTJ4 Q01130 O95453 Q5K130"
1623,5,0.3025,3.025,25.91,0.07768,0.969949,"Q15404 Q13418 Q9NVD7 Q9HBI1 Q9Y6I4"
1624,8,0.3024,8.467,96.19,0.07017,0.998062,"Q8N6M8 Q14210 Q96K12 Q8IZK6 Q92478 Q9GZU1 O75907 P49641"
1625,4,0.3283,1.970,42.32,0.03768,0.984809,"Q9BQ04 Q13351 Q9BWE0 Q96GW7"
1626,4,0.3029,1.818,30.34,0.04526,0.992931,"Q3SYB3 Q9NPC8 Q99502 Q8IYQ7"
1627,5,0.3049,3.049,51.09,0.04754,0.894962,"P37173 Q13705 Q96LI9 Q9NZ56 P09529"
1628,4,0.3173,1.904,20.01,0.06364,0.992931,"P36896 P36897 Q10472 Q8NER5"
1629,4,0.3525,2.115,22.78,0.06430,0.984809,"Q9NS61 P31151 P32298 Q2M3X9"
1630,4,0.3089,1.853,21.53,0.05906,0.992931,"O00339 Q9UBD0 Q9UGQ2 Q92626"
1631,6,0.3056,4.584,56.20,0.06298,0.998474,"P09105 P01833 Q96DR5 Q9BX68 Q6P5S2 P28325"
1632,4,0.3108,1.865,19.79,0.06288,0.992931,"Q7Z4R8 Q6XE38 P56817 Q99965"
1633,4,0.3050,1.830,26.98,0.04972,0.984809,"P0C862 O75973 P13598 P79483"
1634,5,0.3105,3.105,40.33,0.05811,0.996692,"Q96HH9 Q9UJ71 Q92820 P06756 Q8N1N0"
1635,5,0.3421,3.421,44.92,0.05863,0.989214,"Q9UPM6 Q96DB2 Q86W26 Q9Y484 Q96BY7"
1636,4,0.3045,1.827,29.47,0.04650,0.903035,"Q8IVJ1 O14843 A1L3X0 Q96RI9"
1637,4,0.3080,1.848,27.15,0.04995,0.984809,"P21673 Q7RTU4 Q9BZ23 Q96F10"
1638,4,0.3339,2.003,19.04,0.06898,0.984809,"P40313 Q6AI12 Q9UKV8 Q8NF86"
1639,6,0.3079,4.618,82.07,0.04680,0.993467,"Q9BUH8 Q6ZUX7 Q8IX90 Q96BD8 Q9HAY2 Q8WVK7"
1640,5,0.3001,3.001,37.52,0.05939,0.993907,"Q9Y548 O15243 A6NH52 Q9NXF8 Q8IVY1"
1641,5,0.3524,3.524,32.05,0.07732,0.952654,"Q9Y4C1 Q9BV86 Q13630 P42226 O14598"
1642,6,0.3125,4.688,30.65,0.09903,0.913257,"Q96CM8 Q53QW1 P02654 Q5XKP0 Q8IZV5 Q92523"
1643,4,0.3710,2.226,14.92,0.08851,0.992931,"Q9Y4P1 Q8WZA9 Q9H492 Q9GZQ8"
1644,13,0.3108,24.25,128.7,0.1355,0.974335,"Q9Y586 P40424 P40426 P40425 O14770 Q96KN3 O00470 Q7Z6I8 Q8IYS4 O60663 Q13394 Q5U5X8 Q6ZSZ6"
1645,10,0.3021,13.60,124.6,0.08591,0.992990,"Q9UNL4 Q9HAF1 O95696 Q9ULD4 Q92613 Q8WYH8 P55201 O95251 Q6IE81 Q8WYB5"
1646,4,0.3617,2.170,29.18,0.05515,0.667497,"P21854 Q9Y3E5 P09564 Q96LC7"
1647,5,0.3229,3.229,40.40,0.06021,0.952654,"P04279 Q16281 Q02383 A6NM10 Q7RTM1"
1648,6,0.3424,5.137,73.05,0.05695,0.977336,"Q96BD5 Q9H1M0 Q9BVL2 Q9H334 Q12946 Q9BSD7"
1649,4,0.3515,2.109,36.50,0.04525,0.992931,"Q13576 Q6IPM2 O14950 Q7Z3V4"
1650,4,0.3714,2.228,14.30,0.09084,0.984809,"Q9NRG1 P00492 Q96G04 P51843"
1651,4,0.3077,1.846,31.97,0.04415,0.943824,"P09913 Q8IV36 Q8N6W0 Q5SZQ8"
1652,4,0.3367,2.020,19.96,0.06738,0.764757,"Q6P474 P21731 Q9Y5S8 P37023"
1653,5,0.3010,3.010,34.23,0.06372,0.894962,"Q6DD87 Q8N5J2 Q9P1W3 Q14442 Q9Y585"
1654,4,0.3805,2.283,24.96,0.06477,0.992931,"P42771 P43251 P24385 P01008"
1655,5,0.3845,3.845,49.06,0.06113,0.996692,"Q9BU61 Q9P032 O00217 O75489 Q8IUX1"
1656,4,0.3522,2.113,22.78,0.06424,0.943824,"Q96J02 Q13231 O15105 Q5FYA8"
1657,4,0.3143,1.886,27.66,0.05022,0.992931,"Q9NTN9 Q9UKF7 C9JCN9 Q9UBN6"
1658,6,0.3141,4.711,30.94,0.09886,0.993467,"Q9H490 O43292 Q16651 P04216 Q93070 Q92643"
1659,5,0.3020,3.020,39.44,0.05756,0.993907,"Q9UBM8 Q92743 O14657 A0PJZ3 Q9UJH8"
1660,7,0.3158,6.631,60.90,0.08133,0.989275,"P01833 P00738 Q9UGM3 Q659A1 Q9BQ65 Q9HC84 Q9NPH5"
1661,4,0.6539,3.924,18.56,0.1287,0.903035,"Q9H0R1 Q96JI7 Q2VPB7 Q9NUS5"
1662,8,0.3081,8.626,93.50,0.07303,0.999679,"Q16281 O60266 Q9UIX4 Q9Y5W7 Q9NP78 Q9Y6C5 Q5T197 Q9NR96"
1663,5,0.3760,3.760,9.942,0.1587,0.798302,"Q9Y5I2 Q9Y5H5 Q9H158 Q9UN72 Q9Y5H9"
1664,5,0.3296,3.296,34.73,0.06862,0.851865,"P55211 Q9NPB6 Q96P09 P00367 P49448"
1665,4,0.3108,1.865,44.70,0.03418,0.992931,"Q9UBD5 Q9NUQ6 Q6ZSI9 Q13905"
1666,4,0.3155,1.893,33.30,0.04383,0.984809,"Q8TB96 P29016 Q9NX62 Q96NU0"
1667,4,0.3447,2.068,18.81,0.07162,0.969699,"Q9GZU5 Q6PCB8 Q2M3G4 Q8NCK7"
1668,6,0.3087,4.631,54.11,0.06546,0.998474,"P06746 Q14527 Q9Y587 Q86WJ1 Q8IW19 Q9NUW8"
1669,6,0.3520,5.280,41.32,0.09010,0.998474,"Q96B01 Q8TBZ3 O75317 P58304 Q8TAF3 Q15131"
