Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
1461,5,0.3240,3.240,37.57,0.06377,0.969949,"P83876 Q0D2I5 P42262 Q5TF58 Q9NPF7"
1462,5,0.3009,3.009,58.19,0.04226,0.996692,"Q9UI42 Q96ER9 P05089 O15530 O60613"
1463,4,0.3202,1.921,27.23,0.05172,0.992931,"Q96KP4 Q5SRI9 O60486 Q96KN2"
1464,4,0.3032,1.819,26.77,0.04972,0.992931,"P14060 P11498 Q02318 P26439"
1465,4,0.3996,2.398,14.44,0.09653,0.843839,"O00478 O00481 P78410 Q9H2K8"
1466,5,0.3367,3.367,33.42,0.07196,0.996692,"Q8TDZ2 P27216 Q86Y37 Q9NTG7 P0C7Q2"
1467,4,0.3098,1.859,25.75,0.05220,0.984809,"Q9NR64 O75792 Q99538 Q9Y5N5"
1468,5,0.3249,3.249,73.10,0.03762,0.996692,"Q9Y287 Q15165 Q9NRB3 Q00973 Q86XT9"
1469,5,0.3191,3.191,38.52,0.06171,0.894962,"O15547 Q4VXA5 Q9UDY4 O75953 Q3MJ13"
1470,4,0.3361,2.017,29.97,0.05043,0.992931,"O95980 Q96LC9 Q99619 P29323"
1471,9,0.3057,11.00,92.86,0.09031,0.978870,"Q9NPF4 Q14657 O75817 Q96KP4 Q96S44 Q8NFH3 Q9BXV9 Q9Y3C4 Q96KN2"
1472,4,0.3479,2.088,47.48,0.03626,0.903035,"A6NC98 P08631 O14492 Q9H213"
1473,5,0.3006,3.006,52.63,0.04580,0.996692,"P32929 Q96GD0 Q9BTV5 P40238 P53396"
1474,7,0.3092,6.494,103.8,0.05224,0.996355,"Q8N684 Q8IVL5 O43809 Q92945 Q9HBH9 Q16630 Q9UK80"
1475,4,0.3388,2.033,31.80,0.04859,0.992931,"Q3MII6 Q9H0N5 Q8TCE9 Q8IUI8"
1476,11,0.3146,17.30,159.2,0.08715,0.999487,"Q92569 P37173 O00459 P27986 P42338 O14654 P42336 Q9UHF4 Q9NZU1 P47901 Q8NG11"
1477,5,0.3200,3.200,41.93,0.05804,0.952654,"Q96JM4 Q13705 P09529 Q13873 P27037"
1478,5,0.3224,3.224,28.16,0.07792,0.969949,"Q96LB9 Q9HB75 Q9BPX1 Q5T1V6 Q5T2D3"
1479,5,0.3061,3.061,35.12,0.06353,0.996692,"P20226 Q96FZ7 Q6SJ96 P29350 Q6ZVK8"
1480,4,0.3126,1.875,35.54,0.04130,0.992931,"Q9H4L7 Q5JVG2 Q96K75 Q9UL59"
1481,8,0.3075,8.609,47.02,0.1202,0.936096,"Q9H4B6 Q13188 Q86TJ5 Q13043 P52736 P50749 Q6ZTQ3 P18509"
1482,5,0.3616,3.616,49.51,0.05729,0.969949,"O00463 Q52MB2 Q13114 Q92844 Q14164"
1483,7,0.3378,7.094,32.89,0.1314,0.972358,"Q6ZMS7 Q8TD17 Q9UDV6 Q6NUN9 Q9UDV7 Q75MW2 O15259"
1484,7,0.4326,9.085,56.51,0.1141,0.951651,"Q15404 P48059 Q13418 Q9NVD7 Q9HBI1 Q9Y6I4 Q15063"
1485,4,0.3522,2.113,25.92,0.05865,0.992931,"P14616 P06213 P01344 P08069"
1486,5,0.3305,3.305,45.09,0.05660,0.996692,"Q9GZX3 Q8IW92 P51575 Q9GZS9 Q9H4A5"
1487,5,0.3113,3.113,33.42,0.06691,0.969949,"P56179 Q58WW2 P01258 P06881 O95972"
1488,4,0.3052,1.831,28.61,0.04764,0.992931,"B9A064 Q9UKV0 Q13797 A0PJE2"
1489,6,0.3171,4.756,93.10,0.04329,0.998474,"Q8NAV1 Q49MG5 Q9UEU5 Q8WXH2 Q15649 Q9H098"
1490,4,0.3028,1.817,25.49,0.05146,0.903035,"Q9BVT8 Q96K19 B0YJ81 O75899"
1491,5,0.3067,3.067,43.35,0.05436,0.996692,"O75460 P30531 Q8N3H0 O95461 Q9Y274"
1492,15,0.3101,32.56,281.1,0.09475,0.999712,"Q8IY57 Q8N488 Q99496 Q06587 Q93009 Q6W2J9 O15014 Q9H3H9 Q96EI5 Q9H568 Q03111 Q8NHM5 P51784 Q9BSM1 Q3KNT7"
1493,4,0.3300,1.980,29.18,0.05055,0.903035,"P26358 O75531 Q99543 P35247"
1494,9,0.3019,10.87,111.2,0.07761,0.999604,"Q30KP8 Q30KP9 Q8N688 Q5HYA8 Q30KQ9 P12110 Q9NY47 Q495W5 Q01459"
1495,5,0.3079,3.079,164.8,0.01731,0.996692,"P35241 Q05682 Q9BUP0 Q15043 Q96NA2"
1496,5,0.3178,3.178,26.21,0.08068,0.993907,"P02549 A8MYP8 P58505 Q9BY27 O14874"
1497,5,0.3380,3.380,8.144,0.1570,0.500000,"P09341 P19876 P19875 Q96I36 Q9Y2R0"
1498,6,0.3052,4.578,53.66,0.06517,0.997463,"Q8TDP1 Q9Y5Y2 Q9NR64 O75792 Q5TBB1 Q99538"
1499,6,0.3015,4.523,47.00,0.07120,0.935897,"Q01826 Q15274 Q9UPW6 Q96LD4 Q9UQB3 Q495C1"
1500,6,0.3030,4.545,83.22,0.04555,0.998474,"Q9NP91 Q8WY07 Q9BXS9 Q6P1A2 P15382 O43731"
1501,4,0.3129,1.877,53.50,0.02962,0.992931,"Q8TE68 Q96IZ7 Q9BQG2 P0DJI8"
1502,4,0.3351,2.011,32.78,0.04698,0.992931,"Q0VAQ4 Q8N130 P41143 Q8WY98"
1503,5,0.3004,3.004,31.57,0.06740,0.981643,"Q8NBN7 P27169 Q9Y5F3 P09923 Q9Y5E4"
1504,7,0.3362,7.061,31.30,0.1349,0.874923,"O75140 Q969R8 Q96MD2 Q8WTW4 P06280 Q1RMZ1 Q12980"
1505,4,0.3758,2.255,29.48,0.05674,0.992931,"P25208 P23511 Q5VW32 Q8WZA9"
1506,5,0.3358,3.358,50.98,0.05220,0.989214,"O94992 Q9H1E3 P50750 O60583 P51826"
1507,4,0.3055,1.833,14.34,0.07585,0.992931,"Q5JUX0 Q99865 Q9Y6F7 Q8IZN7"
1508,4,0.3547,2.128,23.92,0.06249,0.557383,"Q9NY91 Q8N697 Q99935 Q9HAI6"
1509,4,0.3379,2.027,34.20,0.04584,0.992931,"Q8N112 O75460 P30531 Q8N8F7"
1510,6,0.3240,4.859,34.34,0.09490,0.953652,"Q96A37 P21580 Q9NR21 Q9Y508 Q7Z3E1 Q9H0J9"
1511,11,0.3036,16.70,52.42,0.1832,0.677118,"P28715 P19447 Q6P1K8 P51948 Q6ZYL4 P32780 Q92759 Q9Y6N1 Q13889 Q13888 Q9NYJ1"
1512,4,0.3857,2.314,33.03,0.05339,0.969699,"Q14142 P58397 Q8IX21 Q01954"
1513,4,0.3622,2.173,34.30,0.04886,0.943824,"O14647 Q8N7H5 Q8WVC0 O75764"
1514,7,0.3288,6.905,61.05,0.08425,0.994698,"Q7Z589 Q96QT6 Q9BUL5 O75182 Q8WUU5 P29375 P00797"
1515,6,0.3375,5.063,79.22,0.05258,0.998474,"Q9UHR5 Q9UK58 P21127 Q9UQ88 O00189 Q9BUV0"
1516,4,0.3559,2.135,48.67,0.03631,0.992931,"O94913 Q53EL6 Q14240 P57772"
1517,8,0.3099,8.678,138.8,0.05310,0.936096,"Q96C01 Q3LI64 Q01433 Q5VTE6 P02511 Q12929 Q8N2R0 Q13087"
1518,4,0.3230,1.938,10.53,0.09466,0.903035,"Q8IUR6 Q14451 Q8IWV1 Q96BQ3"
1519,11,0.3024,16.63,100.6,0.1195,0.949666,"P38936 P42773 P11802 P30281 Q00534 P46527 P49918 P42771 O60673 P24385 P30279"
1520,7,0.3727,7.826,28.81,0.1546,0.846657,"O75157 Q15714 Q99576 Q9UHY1 Q9H013 Q5VWW1 O14511"
1521,5,0.3479,3.479,22.88,0.09568,0.798302,"Q8N6D2 P49459 O94941 P68036 P63146"
1522,5,0.3128,3.128,68.75,0.03820,0.996692,"O95071 Q96CM3 Q9NUL7 P00846 Q9GZP0"
1523,4,0.3389,2.033,23.08,0.06141,0.943824,"Q8NEX9 Q93098 Q9NYK1 Q8NGK3"
1524,4,0.3101,1.861,29.06,0.04781,0.984809,"Q9BZE9 O75531 P15104 Q8TCU6"
1525,4,0.3367,2.020,23.08,0.06103,0.984809,"P52564 O15254 P02745 P28300"
1526,5,0.3362,3.362,38.24,0.06514,0.996692,"P30419 O60551 Q9BR61 Q96NN9 Q6P9B6"
1527,4,0.3404,2.043,22.64,0.06249,0.843839,"Q9H672 O00253 Q9BWP8 P20774"
1528,4,0.3006,1.804,28.93,0.04657,0.992931,"Q99731 Q96J42 Q9NWR8 O75164"
1529,4,0.3154,1.893,16.44,0.07186,0.903035,"P0DI83 Q9BZG1 Q9Y5S8 Q96NA2"
1530,5,0.3046,3.046,48.71,0.04932,0.996692,"Q9BTN0 Q8TE23 Q11206 Q01344 O94991"
1531,4,0.3564,2.138,45.69,0.03830,0.992931,"Q6UWQ5 P01308 Q13443 P12109"
1532,4,0.3123,1.874,31.32,0.04549,0.992931,"Q9NPD5 Q9Y6L6 P32189 Q8N468"
1533,6,0.3208,4.812,93.51,0.04362,0.998474,"P13224 Q9BTN0 A0PK11 Q9P244 Q6ZMH5 Q0P6H9"
1534,4,0.3261,1.956,28.51,0.05085,0.843839,"Q9NQS3 Q9BT40 Q13685 Q15223"
1535,4,0.3191,1.915,51.97,0.03094,0.992931,"O00124 Q9P296 P13498 P04839"
1536,4,0.3162,1.897,32.00,0.04528,0.764757,"Q9NR22 Q9BXA5 Q5VTE6 Q9UG22"
1537,4,0.3459,2.075,13.25,0.08898,0.984809,"Q3MJ40 Q86YC3 Q86UN3 Q9NYY1"
1538,5,0.3923,3.923,30.86,0.08760,0.798302,"Q12872 Q9Y6A4 Q96NH3 Q6MZZ7 Q96BN6"
1539,6,0.3352,5.027,29.02,0.1092,0.885117,"P15927 P49459 P27694 P35244 Q86UA6 Q13156"
1540,4,0.3775,2.265,32.12,0.05344,0.969699,"P43363 Q15596 Q9P0K8 Q14994"
1541,10,0.3271,14.72,84.98,0.1230,0.994335,"Q14774 Q05925 Q04726 Q96HZ4 Q5TAB7 Q04725 Q04724 Q04727 O95475 Q9UMR3"
1542,14,0.3128,28.47,176.1,0.1224,0.999401,"O60711 Q14161 P05362 Q15052 Q9NR64 Q9H7C4 Q13177 Q6P9G4 Q9Y2X7 Q14155 Q13153 O14907 Q8IVE3 Q16566"
1543,6,0.3364,5.046,49.75,0.07555,0.997463,"Q9P2X0 Q96PY6 Q60I27 O43822 Q96Q42 Q96NG3"
1544,4,0.3153,1.892,37.58,0.03985,0.992931,"Q96P20 Q8N531 O95232 P59047"
1545,4,0.3061,1.837,55.53,0.02810,0.992931,"Q9P2S5 Q96T58 Q8N4P3 Q5W0B1"
1546,3,0.4134,1.240,11.38,0.06660,0.959572,"Q9H939 Q05209 P29350"
1547,4,0.3059,1.835,9.184,0.09650,0.903035,"Q16595 Q9UN19 P08697 O00748"
1548,4,0.3245,1.947,41.96,0.03751,0.969699,"Q8WU79 Q8N6W0 Q8TDB8 Q5SZQ8"
1549,6,0.3128,4.692,34.10,0.09237,0.655540,"P07384 P20810 Q96L46 P04632 Q8IVB5 A6NHC0"
1550,4,0.3315,1.989,7.021,0.1169,0.764757,"O75385 O75143 Q9BSB4 Q8IYT8"
1551,4,0.3280,1.968,33.48,0.04531,0.992931,"Q9HBH9 Q92879 Q9C0J9 Q8IUC6"
1552,6,0.3146,4.719,56.37,0.06456,0.984681,"Q99836 P13682 Q9P0J7 P26022 Q8NGR4 Q96RD2"
1553,9,0.3079,11.08,73.62,0.1079,0.944019,"Q6UXA7 O60220 Q9H211 P62072 Q9Y5L4 P01213 Q9Y5J9 Q9Y5J7 Q8N7X2"
1554,12,0.3033,20.02,183.3,0.08808,0.999986,"Q4ZHG4 P01024 O60741 B9A064 P02679 Q96L92 Q8N9N2 P01859 P01857 P35219 P01009 P01860"
1555,4,0.3366,2.020,25.56,0.05676,0.843839,"Q16254 Q5T5S1 O95954 P49715"
1556,9,0.3149,11.34,110.8,0.08088,0.999457,"Q68DI1 O15164 Q9UPN9 Q9NZV7 Q8NA42 Q5JVG2 Q8TF45 O14628 Q6WRX3"
1557,7,0.3228,6.778,52.85,0.09206,0.963181,"P35249 P35250 P40938 O60671 Q8NHY5 O75943 Q99638"
1558,6,0.3204,4.806,25.72,0.1130,0.810761,"Q9H4M9 Q9NZN3 Q9H1K0 Q9H223 Q9UJQ7 Q5VXM1"
1559,5,0.3312,3.312,57.19,0.04698,0.928164,"Q9BZL3 Q9Y5Q5 O00501 Q6ZP80 Q13326"
1560,4,0.3065,1.839,37.38,0.03894,0.992931,"Q7KYR7 Q969R8 Q14642 Q9NQ66"
1561,4,0.3081,1.848,23.87,0.05483,0.992931,"Q9UF02 Q7Z6M1 Q11203 Q14586"
1562,6,0.3030,4.545,69.23,0.05299,0.998474,"P57076 Q9BSY4 Q8N8J0 Q15517 Q96ER9 Q02413"
1563,4,0.3206,1.924,25.21,0.05476,0.969699,"Q9NXF7 Q9Y657 O15105 Q56A73"
1564,4,0.3174,1.904,22.24,0.05924,0.969699,"P16619 Q86W34 Q7Z7K0 Q16627"
1565,4,0.3015,1.809,34.19,0.04111,0.992931,"Q8NBR6 Q9UBU3 O15228 O00548"
1566,4,0.3076,1.846,39.87,0.03713,0.992931,"Q9Y240 P0CJ78 P54803 Q9BXR0"
1567,5,0.3470,3.470,39.14,0.06595,0.952654,"Q15369 Q15370 Q96DX5 Q96BM1 Q5VZV1"
1568,5,0.3026,3.026,76.28,0.03388,0.996692,"Q9NR22 Q8ND56 Q9UEU5 Q86XZ4 Q15649"
1569,5,0.5985,5.985,60.04,0.07872,0.981643,"Q8N3C0 Q8N9N2 Q9H1I8 Q15650 Q96Q83"
1570,6,0.3073,4.609,54.60,0.06472,0.977336,"P49619 Q9BZK7 O60907 Q9Y258 Q9BQ87 Q8IYA7"
1571,4,0.3387,2.032,41.62,0.03934,0.992931,"P18074 O75027 P24752 P17812"
1572,5,0.3448,3.448,37.42,0.06777,0.996692,"P36871 O75874 Q01415 O95394 P09960"
1573,4,0.3107,1.864,39.03,0.03812,0.992931,"Q14393 Q03519 Q12918 Q9Y6C5"
1574,7,0.3174,6.664,18.11,0.1719,0.695360,"P01034 P43234 P01040 P04080 P07711 P07858 Q5NE16"
1575,5,0.3052,3.052,42.39,0.05504,0.996692,"Q9H008 P0DPK4 P49247 P49588 Q9Y3A5"
1576,6,0.3082,4.623,60.11,0.06025,0.998474,"Q9NNX1 Q70YC4 Q5R372 B7ZAP0 Q14699 Q00056"
1577,4,0.3555,2.133,32.75,0.04973,0.992931,"Q9BW61 Q8IZV5 Q8TEL6 O75474"
1578,5,0.3069,3.069,20.76,0.09071,0.851865,"Q9BT73 Q6RVD6 P31275 Q8TCI5 A8MQ11"
1579,11,0.3003,16.52,204.5,0.06797,0.999848,"Q96Q40 Q9NVR0 Q14116 P48594 A8K2U0 P29508 Q86SG5 Q9HAW8 Q9BQ50 P29373 Q9ULZ3"
1580,4,0.3070,1.842,38.79,0.03787,0.992931,"Q15819 Q17RP2 Q8TCX1 Q8NCM8"
1581,4,0.3171,1.903,25.87,0.05319,0.984809,"Q5TF39 Q13508 A6NI73 Q5JTY5"
1582,4,0.3504,2.103,25.02,0.05986,0.992931,"Q8N1G4 Q6XQN6 Q16881 Q9NNW7"
1583,4,0.3311,1.986,21.40,0.06328,0.903035,"Q15642 P52952 O43248 Q5T230"
1584,8,0.3116,8.724,58.65,0.1046,0.994959,"P54619 Q9Y478 O60888 Q13131 P32239 Q96SD1 Q9UGJ0 Q14940"
1585,4,0.3569,2.142,23.58,0.06351,0.969699,"Q8N6T3 P46439 P23193 O75764"
1586,8,0.3606,10.10,75.75,0.09914,0.999530,"Q52LJ0 Q8NCA5 Q15102 Q92499 Q9Y224 Q9Y3I0 P68402 Q12972"
1587,4,0.3154,1.893,26.54,0.05195,0.984809,"Q9NR46 Q9P0N9 Q86VH2 Q9NZH4"
1588,4,0.3179,1.907,34.79,0.04268,0.992931,"Q86UG4 Q86VI4 Q14108 Q6UXK2"
1589,4,0.3187,1.912,28.01,0.05042,0.764757,"P11441 Q96DN0 P23443 Q5U649"
1590,4,0.3836,2.301,46.49,0.04052,0.903035,"P28370 Q12830 Q8IXM2 P01583"
1591,4,0.3604,2.163,33.93,0.04905,0.984809,"Q9Y575 Q86UZ6 Q8IVH2 Q59H18"
1592,5,0.3110,3.110,55.22,0.04551,0.996692,"P33764 Q9H898 Q5JRM2 Q86SG7 Q9Y4K1"
1593,4,0.3007,1.804,38.03,0.03771,0.992931,"Q9UQ90 P81274 Q8TER5 Q99677"
1594,4,0.3518,2.111,23.58,0.06264,0.992931,"Q15788 Q9BQ83 Q14994 P42226"
1595,6,0.3284,4.926,27.51,0.1109,0.712413,"Q86VI3 Q02078 Q3MIP1 Q06413 Q02080 Q14814"
1596,5,0.3074,3.074,19.04,0.09573,0.981643,"Q60I27 P24386 Q96AH8 Q13636 Q9UL26"
1597,4,0.3290,1.974,41.14,0.03862,0.992931,"Q0GE19 P26572 Q14849 P08473"
1598,5,0.3020,3.020,67.93,0.03731,0.996692,"O15432 Q8WUM9 P50443 Q08357 O15244"
1599,5,0.3029,3.029,39.07,0.05815,0.969949,"Q8WTT0 P21583 P98198 Q13241 Q92994"
1600,6,0.3414,5.121,48.39,0.07817,0.977336,"Q9BVK6 Q9H2A9 Q7Z7H5 Q9Y3A6 Q9Y5X9 Q8TBG4"
1601,4,0.3501,2.100,22.03,0.06538,0.969699,"Q07444 P56817 Q0P6H9 P28068"
1602,4,0.3653,2.192,39.30,0.04429,0.992931,"Q8NEG0 Q15477 P61018 P61106"
1603,3,0.4909,1.473,10.63,0.08135,0.668740,"O75879 Q7Z4Y8 Q8N1V8"
1604,5,0.3319,3.319,33.14,0.07143,0.969949,"Q8WUJ1 O95502 Q15818 P47972 Q96A99"
1605,4,0.3119,1.871,40.79,0.03694,0.992931,"Q5VSY0 Q9UMF0 Q8WYP3 Q8NI77"
1606,5,0.3249,3.249,36.35,0.06550,0.969949,"Q9BY71 Q8TE23 Q6ICH7 O94991 Q99965"
1607,5,0.3340,3.340,52.05,0.05107,0.952654,"Q8WWZ8 B2RUY7 O75690 Q9UGL9 Q9NWN3"
1608,4,0.3149,1.889,31.49,0.04565,0.992931,"Q2Y0W8 Q9Y5F6 Q7Z695 Q3MIP1"
1609,4,0.3484,2.090,26.03,0.05788,0.943824,"P35548 P28069 Q6DT37 P09086"
1610,5,0.3037,3.037,29.02,0.07221,0.928164,"Q86YR5 Q9H930 Q16851 Q9Y530 Q99807"
1611,6,0.3081,4.622,51.22,0.06813,0.998474,"O60678 Q8NBI6 Q6JEL2 Q9BRP1 Q96G46 Q03426"
1612,5,0.3112,3.112,26.90,0.07778,0.993907,"Q9BY71 Q07444 Q7RTX0 Q8IUC8 Q99965"
1613,4,0.3452,2.071,46.38,0.03669,0.984809,"O95202 Q9H4S2 Q9BTE7 Q9BUR5"
1614,4,0.3065,1.839,25.51,0.05202,0.992931,"Q8N4U5 Q9NY65 P38935 Q9UKR0"
1615,4,0.3452,2.071,38.80,0.04238,0.984809,"Q08J23 Q86U44 Q9HCE5 Q53GS9"
1616,5,0.3182,3.182,43.61,0.05602,0.952654,"Q99856 Q8IVW6 A6NKF2 P08217 O43869"
1617,7,0.3300,6.930,80.36,0.06842,0.992403,"O60828 Q9Y5B6 Q96IZ7 Q96DB2 Q96DI7 Q9Y6A4 Q96BN6"
1618,5,0.3009,3.009,39.36,0.05745,0.993907,"Q6ZQW0 Q96AY2 Q6V1X1 O00626 Q1L5Z9"
1619,5,0.3418,3.418,15.01,0.1202,0.851865,"O15525 O60675 Q8NCN2 Q5TC79 Q9Y4A8"
1620,4,0.3904,2.342,32.81,0.05427,0.943824,"P27540 Q6PJQ5 Q14190 P35869"
1621,4,0.3118,1.871,39.48,0.03791,0.992931,"P51178 Q86WP2 Q9H6A0 Q9BQ83"
1622,4,0.3062,1.837,20.05,0.06146,0.969699,"Q9UBG3 Q8NEQ5 Q8TCI5 Q6UW10"
1623,11,0.3088,16.98,71.26,0.1540,0.979106,"P28715 P19447 P50613 P51946 O43692 P51948 P18074 Q6ZYL4 P32780 Q13889 Q13888"
1624,5,0.3011,3.011,25.37,0.07845,0.894962,"Q6ICB0 Q5M9N0 Q8IYU4 Q8N114 Q96DD7"
1625,4,0.3301,1.980,13.63,0.08388,0.903035,"P16219 Q8NBE8 P29279 Q6ZMV9"
1626,4,0.3122,1.873,15.91,0.07267,0.969699,"Q13542 P06730 Q9NUU7 O60516"
1627,5,0.3770,3.770,48.43,0.06061,0.996692,"O14498 Q8WTT0 P12236 O43772 Q92994"
1628,5,0.3141,3.141,27.29,0.07768,0.928164,"Q70UQ0 O95447 P50453 A6NNB3 Q9UIR0"
1629,5,0.3328,3.328,28.91,0.07878,0.952654,"Q92953 Q9UIX4 Q9H3M0 Q5T197 Q8TDN1"
1630,4,0.3143,1.886,29.76,0.04757,0.992931,"P98196 O00220 O15488 P04746"
1631,4,0.3065,1.839,33.20,0.04273,0.903035,"Q7LFX5 Q5VZ52 Q3YEC7 Q8N807"
1632,4,0.3392,2.035,35.26,0.04494,0.992931,"Q6V9R5 Q7Z398 Q5TA31 A2RUB1"
1633,5,0.3482,3.482,51.91,0.05325,0.969949,"Q96K12 Q92478 O43306 O75907 Q16478"
1634,4,0.3289,1.973,26.06,0.05475,0.984809,"O95671 O15062 Q2TBA0 P51508"
1635,5,0.3232,3.232,28.51,0.07744,0.928164,"Q2TAC6 Q15326 Q9Y6A4 Q96NH3 Q96BN6"
1636,5,0.3421,3.421,25.49,0.08791,0.981643,"Q8IYS8 Q96IK1 P07738 Q8N5Y2 Q2M2E5"
1637,6,0.3261,4.891,78.38,0.05134,0.998474,"P32297 Q9NQZ7 P55082 Q8IV01 Q9H6L2 Q1HG44"
1638,5,0.3208,3.208,54.85,0.04714,0.989214,"O15305 O14498 P05141 P12235 Q6NUK1"
1639,4,0.3235,1.941,24.71,0.05601,0.992931,"P11169 P61626 Q8NGS6 P00352"
1640,5,0.3035,3.035,30.18,0.07023,0.969949,"Q9UI30 Q8WXI4 Q9BV44 Q9UQB3 Q9NRN9"
1641,4,0.3160,1.896,30.37,0.04708,0.992931,"O14931 O43921 O75973 P13598"
1642,10,0.3163,14.23,80.75,0.1238,0.998899,"O43747 P56377 O75843 Q96PC3 Q9Y6Q5 Q6ULP2 Q9P2D3 Q9UMZ2 Q6PD74 Q6S5H5"
1643,4,0.3159,1.895,25.34,0.05380,0.992931,"Q6UX41 Q9H5V8 P48357 Q9NUM4"
1644,4,0.3122,1.873,26.38,0.05166,0.903035,"Q16873 Q8IVJ1 O14843 Q96RI9"
1645,11,0.3001,16.50,72.60,0.1485,0.975578,"Q3SY84 P04264 Q7RTS7 Q14CN4 P35908 P13647 P02538 P13646 Q7Z3Y9 Q7Z3Z0 Q7Z3Y7"
1646,4,0.3326,1.996,15.65,0.07782,0.442617,"Q6AI12 Q8NF86 P00748 Q96C45"
1647,3,0.3876,1.163,13.11,0.05735,0.959572,"Q9UJY1 Q9NZI6 Q9Y616"
1648,4,0.3025,1.815,10.49,0.08940,0.903035,"Q0VDG4 Q53FT3 Q8IZI9 P35243"
1649,11,0.3083,16.96,110.2,0.1137,0.982192,"Q9Y586 P40424 Q63HK5 P40425 O14770 O00470 Q8IYS4 O60663 Q13394 Q5U5X8 Q9H9E1"
1650,4,0.3109,1.865,31.22,0.04540,0.992931,"Q9H3D4 Q96LA8 O15350 Q56A73"
1651,4,0.3059,1.836,29.49,0.04668,0.992931,"Q969T4 Q96EP1 Q96MC5 O95199"
1652,4,0.3636,2.182,22.82,0.06611,0.984809,"Q86X55 O75223 P10070 Q8IUC6"
1653,7,0.3267,6.862,72.47,0.07352,0.992403,"Q8IV77 Q8TC44 Q8NBT0 Q9NUP1 P31146 Q6QEF8 P55318"
1654,4,0.3042,1.825,28.67,0.04742,0.984809,"P98095 Q9BQ08 Q14766 Q8WTR8"
1655,5,0.3167,3.167,31.24,0.07132,0.996692,"Q9NZU1 P53396 Q6XQN6 Q16881 Q9NNW7"
1656,4,0.4095,2.457,6.277,0.1468,0.442617,"Q8N2K1 P09455 Q8NGI2 Q9BY07"
1657,4,0.3412,2.047,20.37,0.06729,0.843839,"P07205 Q96NN9 P03372 Q8N9W8"
1658,9,0.3165,11.39,81.77,0.1025,0.986362,"P51178 Q8NI17 Q9UKA2 P0DPA2 Q6MZM0 Q5JW98 Q6K0P9 Q9H255 Q14956"
1659,5,0.3192,3.192,22.96,0.08830,0.993907,"O43292 Q8IZS8 P04216 Q93070 Q92643"
1660,8,0.4876,13.65,64.42,0.1451,0.886427,"Q6ZN18 Q15910 Q15022 O75530 Q9Y483 Q1XH10 Q92833 A6NHQ4"
1661,4,0.3454,2.072,42.99,0.03905,0.992931,"P17301 Q9UIW2 Q9UBM8 A0PJZ3"
1662,8,0.3042,8.517,85.87,0.07715,0.999679,"Q16281 Q2Y0W8 O60266 Q9UIX4 Q9Y5W7 Q9NP78 Q5T197 Q9NR96"
1663,4,0.3585,2.151,29.10,0.05480,0.992931,"Q99731 Q9Y258 Q8N2E2 Q14517"
1664,5,0.3198,3.198,28.35,0.07697,0.894962,"P48547 Q03721 Q14003 Q96E22 Q86SQ9"
1665,4,0.3432,2.059,32.51,0.04837,0.984809,"Q8TB96 P29016 Q8NBM8 Q96NU0"
1666,4,0.3248,1.949,19.41,0.06638,0.557383,"Q06124 Q16595 Q9UN19 Q8N1K5"
1667,29,0.3088,125.4,515.3,0.1794,0.998962,"P10599 P36969 P68106 P49773 P61604 P37802 Q01469 Q9UI15 P62942 P22392 Q99714 P26038 P33316 Q14019 Q01995 P26885 P23284 P30520 Q9NPH2 P42765 P06733 P15374 O14732 P09104 P04075 P78417 P13929 P52565 P29218"
1668,4,0.3239,1.943,40.15,0.03880,0.943824,"Q969Z4 Q8NC24 Q9UEW8 Q7Z5W3"
1669,4,0.3554,2.132,23.12,0.06412,0.992931,"Q5TF39 Q9BPW9 Q13508 Q7L8W6"
1670,7,0.3083,6.475,193.8,0.03022,0.998353,"Q8WYQ5 Q9BSG1 Q8NB50 Q2TB10 O95600 Q7L3S4 O75820"
1671,5,0.3010,3.010,34.08,0.06393,0.996692,"P24386 O14966 Q14353 Q92696 Q969Q5"
1672,6,0.3177,4.765,72.68,0.05327,0.998474,"Q14112 P25391 P08620 O00468 O15230 P02741"
1673,4,0.3212,1.927,9.870,0.09735,0.943824,"A8K855 Q969K3 Q92686 Q8WZ73"
1674,4,0.3035,1.821,11.47,0.08554,0.984809,"P51649 Q9Y3D2 Q9H2A2 Q8N157"
1675,4,0.3145,1.887,24.05,0.05560,0.984809,"Q9H1C4 Q16873 O14843 Q9NR97"
1676,4,0.3343,2.006,25.44,0.05659,0.971227,"O00311 Q8NFT6 P0CV98 P0CW01"
1677,5,0.3533,3.533,35.99,0.07134,0.851865,"Q9NZZ3 Q9H169 Q9NP79 Q8N123 Q8TF40"
1678,4,0.3583,2.150,13.67,0.09024,0.969699,"Q16890 Q96J77 O95190 Q96A70"
1679,4,0.3331,1.998,33.05,0.04642,0.969699,"Q9H1M0 Q9BW11 O43151 Q6N021"
1680,4,0.3009,1.805,9.041,0.09578,0.843839,"Q8N1A6 Q9NS18 Q7Z4W1 Q9H9S4"
1681,4,0.3019,1.811,25.39,0.05146,0.984809,"Q9NWF4 Q5I7T1 P04921 Q3SXP7"
1682,5,0.3273,3.273,49.79,0.05190,0.996692,"Q9BPX6 Q8IYU8 Q8WUA7 Q7Z442 Q86XE3"
1683,4,0.3238,1.943,21.95,0.06091,0.992931,"P54368 O00327 O14977 Q9HD15"
1684,4,0.3177,1.906,9.183,0.09985,0.943824,"P54317 Q9C0F3 Q008S8 Q6ZR37"
