Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
1378,6,0.3205,4.808,48.69,0.07341,0.977336,"P12883 P13535 Q9Y623 Q03112 Q9BRY0 P05976"
1379,4,0.3468,2.081,39.85,0.04167,0.992931,"Q9P244 Q9BRR3 Q6ZMH5 Q16627"
1380,4,0.3772,2.263,47.81,0.03898,0.992931,"O43592 P23434 Q86UY6 Q9BZH6"
1381,9,0.3148,11.33,107.8,0.08266,0.999604,"Q9UFC0 Q13416 Q9UBD5 Q9NXW9 Q92834 Q9Y5N6 Q13415 O43913 O43929"
1382,5,0.3354,3.354,65.19,0.04270,0.989214,"Q6NXG1 P42694 Q9H0F6 Q9H7S9 Q86Z02"
1383,4,0.3026,1.815,42.79,0.03451,0.969699,"Q9H4A3 Q8WTP8 Q92565 Q13685"
1384,4,0.3209,1.925,21.87,0.06055,0.969699,"Q96FV2 O00151 P48551 P48431"
1385,4,0.3367,2.020,13.85,0.08463,0.332503,"P47224 Q9NZU5 Q9H2I8 Q96E17"
1386,7,0.3315,6.962,92.04,0.06161,0.998353,"Q9Y4E8 Q13107 Q9H3H9 Q96EI5 P51784 Q15170 Q9BQ83"
1387,4,0.3120,1.872,38.71,0.03853,0.992931,"Q96RR1 Q8IV50 P28698 Q96LW4"
1388,5,0.3673,3.673,50.59,0.05715,0.996692,"Q9NVR2 Q9H0H0 Q96SY0 Q9NVM9 Q8NGU9"
1389,4,0.3296,1.978,10.26,0.09773,0.843839,"P52657 P57723 Q6A555 Q8WWR9"
1390,4,0.4302,2.581,25.08,0.07238,0.984809,"Q5H8A3 Q8TAQ9 P04090 Q8NBM8"
1391,4,0.3095,1.857,17.06,0.06898,0.992931,"Q9H6R6 Q8N967 Q9BX97 Q14392"
1392,7,0.3015,6.332,57.25,0.08162,0.937399,"Q96LR4 Q8N3H0 Q92729 Q8NAT1 Q9UBG0 A6H8M9 P80108"
1393,7,0.3170,6.658,78.61,0.06707,0.979543,"Q8WUP2 Q9BZE9 Q5T2W1 Q9Y597 Q8TBC3 Q9NZD2 Q6ZV89"
1394,4,0.3262,1.957,17.77,0.07058,0.992931,"Q9UBX0 P56559 P02753 Q9NYS0"
1395,5,0.3057,3.057,23.69,0.08319,0.894962,"O75800 Q99593 Q9UQB8 P13378 Q9UPX8"
1396,6,0.3040,4.560,80.62,0.04692,0.998474,"Q8TDI0 P53999 A3KN83 Q01130 P10155 P47813"
1397,5,0.3593,3.593,27.07,0.08836,0.894962,"Q13472 A6NI79 Q9BRA0 Q9H9A7 Q96E14"
1398,4,0.3150,1.890,42.41,0.03614,0.992931,"O95674 Q13651 Q96B21 O95568"
1399,4,0.3697,2.218,21.27,0.07044,0.992931,"Q0VDG4 P13501 Q8TB22 Q9HCJ3"
1400,6,0.3124,4.686,61.16,0.06020,0.977336,"P12956 P13010 Q13426 Q8IW19 Q14191 P49917"
1401,5,0.3110,3.110,82.65,0.03248,0.996692,"Q9NZJ7 Q9Y277 A1L0T0 Q92478 O75907"
1402,4,0.3418,2.051,5.320,0.1334,0.442617,"Q9HAW7 P11511 Q9HAW9 Q8NET4"
1403,5,0.3132,3.132,41.20,0.05764,0.996692,"Q9NQS7 Q96GD4 Q9UQB9 O94966 Q02388"
1404,4,0.3488,2.093,22.53,0.06415,0.442275,"Q8IXM7 Q8N4J0 Q96B70 P08235"
1405,7,0.3333,6.999,18.10,0.1790,0.695360,"P28702 P55055 P10276 P48443 Q96RI1 P10826 P13631"
1406,4,0.3125,1.875,29.76,0.04731,0.992931,"Q9Y6X1 Q07011 Q8TBJ4 O94778"
1407,4,0.3143,1.886,29.24,0.04821,0.984809,"P29400 Q8TB40 O95718 Q96EP9"
1408,7,0.3272,6.872,82.43,0.06652,0.998353,"Q8NFA0 P61224 Q9Y485 Q9HCH0 Q96A73 A6NIZ1 Q9NSY0"
1409,8,0.4106,11.50,74.97,0.1122,0.966959,"Q8NBZ0 Q6P4R8 Q9H9F9 Q9ULG1 Q6PI98 Q9H981 Q6ICG8 Q53TQ3"
1410,4,0.3372,2.023,39.50,0.04086,0.992931,"Q9UGU5 Q5QJ74 Q96P48 P10301"
1411,8,0.3042,8.517,57.37,0.1040,0.979716,"Q9NYF3 P61962 Q9Y463 Q13627 O60299 Q76NI1 P84550 Q711Q0"
1412,4,0.3768,2.261,39.93,0.04504,0.992931,"P11274 Q8NDX1 Q9H6Q3 Q9H1X1"
1413,4,0.3384,2.031,36.21,0.04392,0.969699,"Q6NVU6 P35680 Q9UIW0 P20823"
1414,6,0.3164,4.745,107.6,0.03815,0.998474,"Q8WUA2 Q8NHP1 Q86XZ4 Q9BVS4 Q9NUQ6 Q6ZSI9"
1415,5,0.3189,3.189,41.73,0.05806,0.993907,"P45973 P23497 Q6N043 Q9H5I1 Q96JM2"
1416,5,0.3014,3.014,31.26,0.06808,0.969949,"Q96LI6 P0CG48 Q6GQQ9 Q9H305 Q8TE49"
1417,6,0.3124,4.686,49.22,0.07110,0.989880,"Q01658 Q14919 Q6PL18 Q9NXN4 Q9NRF9 Q9NRG0"
1418,4,0.3307,1.984,43.65,0.03700,0.992931,"Q99729 O95997 P98160 P60604"
1419,5,0.3163,3.163,30.21,0.07293,0.952654,"Q8WXF1 A6NJL1 P53041 Q6P1N9 P23443"
1420,13,0.3560,27.76,142.3,0.1416,0.979880,"Q9C0J8 A6NMK7 Q9UKF6 P83105 Q9BZB8 Q92797 Q12996 Q6UN15 O95639 Q9P2I0 O15460 Q10570 Q9NRJ5"
1421,6,0.3121,4.682,49.76,0.07047,0.989880,"Q96GV9 Q5T686 Q13432 Q8N9N7 A6NIH7 P11801"
1422,7,0.3261,6.848,65.76,0.07908,0.846657,"P46934 Q9HAU4 Q96PU5 O15165 Q86SU0 Q9HCE7 Q8TB68"
1423,4,0.3300,1.980,40.18,0.03948,0.992931,"Q9P2F9 Q6P1L6 Q9BRQ3 Q49A92"
1424,6,0.3061,4.592,69.35,0.05344,0.998474,"P22891 Q07954 Q12947 Q12946 Q9UL03 Q9UI38"
1425,6,0.3536,5.303,25.22,0.1247,0.984681,"Q96S44 P56211 Q9BXV9 Q9Y3C4 Q32M45 Q9BTK6"
1426,4,0.3303,1.982,31.34,0.04796,0.903035,"Q8N0Z8 Q96AB3 Q86T23 P17861"
1427,5,0.3771,3.771,48.92,0.06016,0.996692,"Q5XKK7 Q9H9T3 Q9Y664 O95163 Q6IA86"
1428,4,0.3241,1.944,30.57,0.04799,0.992931,"Q9NWX6 Q96C55 Q8IV63 Q9BWW7"
1429,5,0.3073,3.073,29.97,0.07139,0.969949,"Q8N688 Q30KQ9 Q9NY47 Q01459 Q6UY27"
1430,9,0.3027,10.90,78.02,0.1019,0.973971,"P40424 P40425 Q96KN3 O00470 Q8TC76 O60663 Q13394 Q5U5X8 O60519"
1431,4,0.3138,1.883,18.45,0.06646,0.992931,"P30047 O60575 Q9UGV2 O00168"
1432,4,0.3406,2.044,25.13,0.05810,0.984809,"P55056 Q9NR28 Q5TGZ0 Q5XKP0"
1433,4,0.3113,1.868,29.03,0.04802,0.969699,"Q7L592 Q96IZ6 Q7Z2D5 Q5H913"
1434,7,0.3070,6.448,55.78,0.08459,0.937399,"Q9Y4K4 Q49MI3 P35813 Q9BPW5 O75688 Q9NR23 Q38SD2"
1435,4,0.3396,2.038,45.73,0.03654,0.992931,"Q5SRD1 Q9UBS9 Q53GA4 Q8IXM2"
1436,5,0.3488,3.488,62.15,0.04611,0.989214,"O95571 Q3LHN2 Q8IY34 Q8NEK8 Q96S52"
1437,5,0.3356,3.356,32.08,0.07387,0.996692,"Q96PU5 Q9P2P5 A4UGR9 Q96PG2 O14668"
1438,4,0.3694,2.216,28.40,0.05739,0.764757,"Q9UBV4 P57721 Q9NWS1 Q8NGF9"
1439,7,0.3099,6.507,66.41,0.07486,0.998917,"Q52LD8 Q19T08 Q70YC5 Q70YC4 P00167 Q5R372 B7ZAP0"
1440,4,0.3114,1.868,25.08,0.05347,0.984809,"O14757 P14091 Q9Y6F9 Q9BTE0"
1441,6,0.3048,4.572,55.03,0.06385,0.998474,"Q8IXH7 P18615 Q8N4U5 Q9NY65 P38935 Q12849"
1442,5,0.3420,3.420,39.20,0.06499,0.993907,"Q8N688 P39877 Q9NY47 P54289 Q6UX46"
1443,5,0.3001,3.001,30.26,0.06936,0.981643,"Q969E3 Q8IVB5 Q6V0I7 Q5EG05 P47992"
1444,6,0.3075,4.612,63.88,0.05730,0.998474,"Q9BQ52 P12081 P41214 Q8TEA8 Q96LD1 Q92616"
1445,5,0.3064,3.064,43.78,0.05391,0.996692,"A0PJW6 Q9H3M0 P42898 P35670 Q9BXR5"
1446,4,0.3199,1.919,26.05,0.05336,0.992931,"P02585 Q99611 Q92585 Q8N8Q3"
1447,4,0.3674,2.205,40.67,0.04333,0.984809,"Q9C0B1 O95076 P54821 Q9HA38"
1448,4,0.3102,1.861,29.89,0.04682,0.992931,"O14917 Q9Y3Q8 Q9NSY0 Q9Y3S1"
1449,3,0.3562,1.069,7.629,0.07270,0.959572,"Q8N682 Q6UWJ8 Q9GZW8"
1450,7,0.3374,7.086,23.97,0.1573,0.899332,"Q9Y3E2 Q53S33 Q96GK7 A6NI73 Q86SX6 Q9H0T7 Q6P2I3"
1451,5,0.3093,3.093,40.80,0.05739,0.928164,"Q9UHB4 Q8TAP9 Q8NEG2 P63211 P19622"
1452,13,0.3034,23.66,80.21,0.1822,0.974335,"Q3SY84 P04264 P19013 Q7RTS7 P04259 Q5XKE5 P13647 P02538 Q2M2I5 P13646 Q7Z3Y9 Q7Z3Z0 Q7Z3Y7"
1453,5,0.3008,3.008,56.03,0.04356,0.996692,"Q8IXK0 Q96T88 Q5MNZ9 Q5VV52 Q9NQA5"
1454,9,0.3057,11.01,109.4,0.07953,0.999853,"Q9UFC0 Q13416 Q9UBD5 Q9NXW9 Q8IWS0 Q92834 Q13415 O43913 O43929"
1455,6,0.3234,4.851,106.8,0.03922,0.998474,"Q9NWT1 P05198 Q9Y3B9 Q9NVM4 P20042 Q9UKD2"
1456,4,0.3302,1.981,16.96,0.07353,0.992931,"P54284 P08048 Q08289 P17010"
1457,4,0.3288,1.973,13.67,0.08343,0.992931,"Q9BUA3 Q5JUX0 Q99865 Q9Y6F7"
1458,5,0.3155,3.155,54.23,0.04682,0.996692,"Q9NV31 Q9BZL4 Q5T7N2 Q9P2E3 Q9BSV6"
1459,10,0.3344,15.05,246.1,0.05352,0.998195,"Q07157 O60292 Q9P2F8 O43166 P35222 O60299 Q9P266 Q13017 Q0VF96 O00512"
1460,9,0.3298,11.87,79.87,0.1082,0.995964,"Q16629 P62995 P98179 P38159 Q15415 Q9Y5E9 Q13242 P0DJD3 A6NEQ0"
1461,4,0.3041,1.824,34.84,0.04084,0.992931,"P58004 O43929 Q9Y3R5 A6NHX0"
1462,4,0.3695,2.217,10.22,0.1085,0.764757,"O75711 Q9NQG1 O75352 Q7RTS6"
1463,5,0.3042,3.042,62.29,0.04039,0.996692,"Q9NQC1 Q9UNL4 Q9HAF1 B2RTY4 Q5TCS8"
1464,4,0.3271,1.963,40.72,0.03873,0.943824,"Q13542 Q68EM7 O14745 Q8IV35"
1465,4,0.3526,2.116,30.82,0.05168,0.992931,"P19174 Q9UJM3 Q9H7P6 Q717R9"
1466,5,0.3105,3.105,24.21,0.08321,0.952654,"Q9Y5F2 Q9Y5E4 Q9BW72 Q32MK0 Q8N394"
1467,10,0.3163,14.23,99.13,0.1067,0.999496,"Q2M3C6 Q9H270 Q8WUH2 Q9H269 Q8N3P4 Q9P253 Q96AX1 P49754 Q96AB3 O15040"
1468,7,0.3165,6.647,17.91,0.1724,0.695360,"P63316 P19105 O14950 P14649 P60660 Q7Z406 Q8WXR4"
1469,4,0.3200,1.920,25.09,0.05484,0.992931,"Q8IV13 Q6PJ69 Q9Y2V0 P42331"
1470,7,0.3172,6.660,71.52,0.07225,0.972358,"Q5T200 Q8N7E2 Q16600 Q15007 Q69YN4 Q2KJY2 Q75N03"
1471,3,0.4776,1.433,2.169,0.1492,0.500000,"Q16613 Q8N5X7 Q5TEJ8"
1472,5,0.3052,3.052,55.35,0.04462,0.996692,"O43808 O43196 Q9BXS9 P03886 P49281"
1473,4,0.3926,2.356,43.60,0.04365,0.992931,"Q08830 Q9UJT0 Q6DCA0 Q9UJT1"
1474,4,0.3648,2.189,24.53,0.06305,0.984809,"Q9NX18 Q9NRP4 P31040 Q5VUM1"
1475,4,0.3157,1.894,21.83,0.05971,0.903035,"Q05329 Q5EB52 Q8N8Q1 Q8IZV5"
1476,4,0.3085,1.851,29.36,0.04720,0.992931,"A6ZKI3 Q9BU02 P08637 P00480"
1477,3,0.4277,1.283,10.97,0.07028,0.985452,"Q9H293 Q92820 O60701"
1478,6,0.3351,5.026,37.85,0.09158,0.851023,"P49366 P63241 Q9BU89 Q9GZV4 Q53QZ3 P56177"
1479,4,0.3338,2.003,44.51,0.03674,0.992931,"O94818 Q8NA42 Q6ZMP0 O14628"
1480,4,0.3111,1.867,26.02,0.05202,0.984809,"Q9Y241 O94829 Q92185 Q9Y661"
1481,5,0.3529,3.529,42.42,0.06307,0.952654,"Q96IK1 Q8IWT0 Q15291 Q9UPS6 Q8NEZ4"
1482,5,0.3043,3.043,42.66,0.05463,0.996692,"Q03692 Q86Z23 Q96TA2 Q96G46 Q96NG3"
1483,4,0.3213,1.928,42.87,0.03651,0.992931,"P08631 Q8WUJ1 Q8NAM6 P47972"
1484,5,0.3001,3.001,60.87,0.04062,0.996692,"Q96G42 Q12888 Q8N1D5 Q6ZW49 Q8NEL9"
1485,6,0.3016,4.524,75.74,0.04903,0.913257,"Q15696 Q96I25 Q8N954 Q9BZL4 Q8IYT3 Q15695"
1486,5,0.3136,3.136,66.67,0.03929,0.996692,"Q5TAP6 Q9BVJ6 Q9NRX1 Q49A92 Q8N1G4"
1487,4,0.3173,1.904,22.27,0.05919,0.667497,"Q96CB8 Q9NYW3 Q14CZ0 Q5H913"
1488,5,0.3068,3.068,44.26,0.05352,0.996692,"P37837 Q13126 P24666 P35754 Q9H0I9"
1489,20,0.2569,48.82,183.2,0.1795,0.890797,"P38936 Q00535 Q00526 O95067 P30281 P50613 Q00534 P22674 P46527 P24864 P33552 O96020 O94921 Q14094 P49918 P42771 Q5MJ70 P24385 P30279 Q8WWL7"
1490,4,0.3258,1.955,48.17,0.03363,0.992931,"Q9BQ04 Q13351 Q9P2K5 Q6NWY9"
1491,4,0.3224,1.934,48.71,0.03299,0.992931,"Q92945 P23588 Q9BU89 P30305"
1492,4,0.3011,1.807,29.35,0.04613,0.943824,"O94955 O75078 Q05996 O75077"
1493,3,0.3801,1.140,17.86,0.04562,0.904785,"Q99685 Q8N2U9 Q2T9K0"
1494,7,0.3278,6.884,94.70,0.05956,0.985079,"Q6ZPD8 Q969L2 P49638 Q9ULP0 Q99259 Q8WY91 O00141"
1495,5,0.3021,3.021,41.68,0.05523,0.996692,"Q5SVS4 Q8WTT0 P12236 Q13349 Q92994"
1496,4,0.3599,2.159,32.59,0.05052,0.903035,"O00622 P61326 O43670 Q3MIP1"
1497,4,0.3198,1.919,30.20,0.04783,0.992931,"Q15796 Q9UI42 O15198 Q9NP90"
1498,9,0.3141,11.31,75.66,0.1077,0.991441,"Q9HAP6 Q9NUP9 O14936 Q13368 Q9NZW5 Q14168 Q96DR7 Q5TGL8 Q2KJY2"
1499,4,0.3043,1.826,26.54,0.05020,0.903035,"Q14204 Q15517 P51808 Q8WU43"
1500,5,0.3080,3.080,44.06,0.05391,0.993907,"Q14210 Q8IZK6 Q8TDD5 Q9GZU1 Q9GZY4"
1501,4,0.3073,1.844,21.57,0.05868,0.969699,"Q8TDZ2 Q86Y37 Q9NYF0 Q9H4I8"
1502,5,0.3513,3.513,42.39,0.06284,0.952654,"O15534 Q9H074 P42331 Q9BPZ3 Q4VXU2"
1503,5,0.3303,3.303,33.97,0.06986,0.989214,"Q5J5C9 Q6UX15 Q9UBV2 Q96DZ1 Q86WK7"
1504,4,0.3087,1.852,34.77,0.04151,0.992931,"Q99447 Q9Y696 Q13057 P50502"
1505,4,0.3024,1.814,17.70,0.06593,0.992931,"Q6NTE8 Q9BVJ7 Q13564 Q8TBC4"
1506,8,0.3014,8.438,120.5,0.05822,0.999679,"P02656 Q8NBP0 Q9Y6A1 Q9H6U8 Q8WXA8 Q9UKY4 P34903 Q86YC3"
1507,4,0.3089,1.854,18.05,0.06642,0.992931,"Q19T08 Q9H6R6 Q8N967 Q9BX97"
1508,3,0.4535,1.360,19.91,0.04989,0.985452,"Q7Z769 Q8N130 Q8WY98"
1509,4,0.3466,2.080,36.81,0.04436,0.969699,"Q9Y5U4 Q5W0B7 P41181 Q8NH19"
1510,4,0.3034,1.820,25.46,0.05158,0.992931,"P32929 Q96MN9 P53396 P51884"
1511,7,0.3903,8.197,54.27,0.1072,0.937399,"Q7Z589 Q96QT6 O75182 Q8WUU5 Q8N485 P29375 Q96A04"
1512,4,0.3523,2.114,52.34,0.03385,0.992931,"Q5VTL8 Q8NI51 Q96C57 Q9BRU2"
1513,4,0.3213,1.928,29.66,0.04870,0.969699,"P22314 Q14353 P0CG12 Q969Q5"
1514,4,0.3137,1.882,43.99,0.03494,0.992931,"Q9UPQ3 Q9UHP6 Q9UNE2 O00194"
1515,7,0.3011,6.324,79.95,0.06307,0.999299,"P20226 Q8N6N3 P51788 P12830 Q96FZ7 Q6SJ96 Q92994"
1516,9,0.3150,11.34,84.58,0.09955,0.994778,"P49643 P09884 P49642 Q14181 Q96K17 P20290 O15069 Q9H009 Q13765"
1517,4,0.3417,2.050,28.79,0.05279,0.992931,"Q9UI36 Q9H1B7 P27707 Q96NX9"
1518,5,0.3697,3.697,53.81,0.05476,0.996692,"O14513 Q92845 O14782 O15066 Q8NHG8"
1519,11,0.3120,17.16,96.91,0.1261,0.821033,"Q9NPJ4 Q9NPI6 Q96F86 Q8IU60 P11309 P54317 Q12796 Q6P2E9 Q8TAP8 Q8IZD4 P55822"
1520,8,0.3218,9.010,48.93,0.1219,0.921873,"Q8IW36 Q9H4B6 Q13188 Q86TJ5 Q13043 P52736 P50749 Q6ZTQ3"
1521,7,0.3073,6.453,48.29,0.09388,0.937399,"Q15404 P48059 Q13418 Q5BJH7 Q9NVD7 Q9HBI1 P13598"
1522,38,0.3008,211.5,779.8,0.1981,0.989010,"P62306 Q15427 Q15428 Q15696 Q15393 O75643 P62318 P62316 P62304 P62314 P14678 O43719 O75940 Q9BWU0 P62308 Q9UDW3 P09012 Q16560 P08579 P63162 P09661 Q15459 Q12874 P54105 Q7RTV0 Q9H875 Q13435 Q8N954 O75533 Q6IEG0 Q9BWJ5 Q9Y3B4 Q96F63 Q96LT9 Q6PID6 Q8IYT2 O95149 Q8N8D1"
1523,46,0.2858,295.8,1034,0.2080,0.999812,"Q9BW85 P62306 Q9Y5U2 Q15428 O60508 O94906 Q15393 O75643 P62318 P62316 P62304 P62314 Q9HCS7 Q9BZJ0 O60306 Q9BRX9 Q13573 Q8WUD4 Q9UNP9 Q9ULR0 O95926 O43290 Q9BRR8 Q96AT1 Q96NB3 P62308 Q56P03 Q9Y312 Q15029 P08579 P63162 P09661 O43660 Q9UMS4 Q15459 Q12874 Q86SE5 Q9NW64 Q96DI7 Q99459 Q9H5Z1 O75533 Q6IEG0 O95400 Q9BQ65 Q8IYT2"
1524,4,0.3110,1.866,29.81,0.04702,0.903035,"Q96GD0 Q5TEU4 Q96SZ6 A1L188"
1525,5,0.3160,3.160,31.62,0.07057,0.996692,"Q8NFH8 Q13231 Q9NVM4 P60827 O15105"
1526,3,0.4562,1.369,9.838,0.07954,0.985452,"Q13163 Q13164 O00762"
1527,4,0.3366,2.020,16.80,0.07530,0.903035,"P55786 Q6P9F7 Q7L1W4 O95918"
1528,4,0.3228,1.937,25.28,0.05499,0.992931,"Q7Z5A7 Q8N688 Q5HYA8 Q6UW32"
1529,4,0.3220,1.932,38.76,0.03968,0.992931,"Q9H9P5 O95749 Q6XYB7 P18509"
1530,5,0.3078,3.078,31.78,0.06860,0.952654,"Q96CM8 Q9NR28 Q96LZ7 Q5XKP0 Q8IZV5"
1531,3,0.4461,1.338,22.33,0.04511,0.959572,"Q86UE6 O15033 Q6IQ22"
1532,4,0.4673,2.804,16.46,0.1029,0.903035,"Q2PPJ7 Q9NXC2 Q9NYR9 Q3B7J2"
1533,4,0.3327,1.996,36.62,0.04282,0.992931,"Q66K74 Q3SYB3 Q92628 Q5SQH8"
1534,4,0.3319,1.991,37.11,0.04227,0.992931,"Q96FX2 Q96N20 Q5VW36 O95163"
1535,3,0.4063,1.219,9.873,0.07131,0.985452,"P04440 Q9HD34 Q99969"
1536,4,0.3589,2.154,48.81,0.03652,0.992931,"Q6AI08 P18074 P51571 P43308"
1537,4,0.3383,2.030,9.715,0.1028,0.992931,"Q9Y5E4 Q32MK0 P53778 O15264"
1538,4,0.3824,2.294,28.45,0.05922,0.843839,"Q86X52 Q70JA7 Q8TBZ2 P07585"
1539,4,0.3105,1.863,8.339,0.1024,0.903035,"Q3KP22 P26998 P05814 Q8NHR7"
1540,7,0.3224,6.770,52.79,0.09203,0.874923,"Q02750 P15056 P10398 Q6VAB6 P36507 P60153 Q14154"
1541,3,0.3445,1.033,7.265,0.07228,0.959572,"Q6P3S6 Q92876 Q969M2"
1542,4,0.3993,2.396,28.56,0.06150,0.992931,"Q9H3H9 Q96EI5 P51784 Q5K130"
1543,3,0.3897,1.169,12.59,0.05918,0.985452,"O75460 P30531 P00747"
1544,5,0.3243,3.243,23.07,0.08930,0.582734,"P41240 P42685 O95319 P16885 P42679"
1545,4,0.3438,2.063,28.78,0.05310,0.943824,"Q9NX95 Q5TB80 O15079 Q6ZWB6"
1546,6,0.3108,4.662,79.02,0.04873,0.998474,"Q9UHR5 Q9UK58 P21127 Q9UQ88 O60502 O00189"
1547,5,0.3344,3.344,33.39,0.07155,0.928164,"P57764 Q8NC69 Q9BYX2 Q14451 Q693B1"
1548,4,0.3553,2.132,12.01,0.09627,0.943824,"Q16851 P50053 O75897 Q14410"
1549,5,0.3034,3.034,19.28,0.09387,0.337587,"P13489 Q6PJ61 P09630 P31267 P17483"
1550,5,0.3232,3.232,35.97,0.06570,0.989214,"P30419 O60551 Q3SX64 Q96NN9 Q96KN4"
1551,4,0.3248,1.949,23.89,0.05760,0.969699,"Q8N130 Q9NRX6 Q08708 Q7Z3E5"
1552,4,0.3231,1.939,15.44,0.07638,0.969699,"Q02094 Q86WB7 Q96ND0 Q08708"
1553,16,0.3030,36.36,156.2,0.1619,0.921221,"Q9BXJ1 P08253 Q02809 Q6ISS4 Q8IYK4 O60568 P02751 P02458 P02462 P20908 P39060 Q14031 P36402 P08572 Q96P44 P14780"
1554,4,0.3326,1.996,21.22,0.06393,0.969699,"Q99731 Q96J42 O75164 Q9NY56"
1555,4,0.3212,1.927,36.79,0.04125,0.992931,"Q9Y3Q0 Q9UJ14 Q58DX5 Q9Y397"
1556,4,0.3177,1.906,14.76,0.07726,0.903035,"O15467 O00507 O15524 A7E2U8"
1557,4,0.3301,1.981,17.50,0.07207,0.984809,"Q9BRP7 Q9NXG2 Q9H974 Q9BXR0"
1558,4,0.3593,2.156,34.81,0.04794,0.992931,"Q6UWQ5 Q9H6R6 P08842 Q8N967"
1559,4,0.3091,1.854,26.06,0.05164,0.992931,"O14793 O95390 Q9NRE1 Q2VWP7"
1560,6,0.3010,4.514,76.78,0.04839,0.998474,"P13224 Q6ZSA7 O60353 Q9Y227 Q9BX95 P78334"
1561,6,0.3067,4.601,70.87,0.05260,0.998474,"P43119 Q9NNX6 Q9UBU6 P04035 Q3KNS1 Q9HC58"
1562,5,0.3575,3.575,33.06,0.07667,0.969949,"P15923 P41134 Q9NQ33 Q13562 Q0VG99"
1563,4,0.3324,1.995,35.89,0.04347,0.992931,"Q9H3U1 Q969V4 Q96HU8 P52306"
1564,4,0.3457,2.074,32.42,0.04880,0.903035,"Q5MNZ6 P48544 Q9BV86 O14598"
1565,7,0.3593,7.546,40.41,0.1218,0.846657,"P23025 P15927 P27694 O15079 P35244 Q86UA6 Q13156"
1566,7,0.3005,6.310,85.06,0.05989,0.998353,"Q9GZL7 P49903 Q9Y3I0 Q99611 P11172 Q9NUU7 Q8N8Q3"
1567,18,0.3067,46.93,200.1,0.1658,0.983644,"Q9H4B4 Q9Y4Y9 Q8WVD5 Q86TB9 Q8NB15 Q9UK45 Q9H6E5 P54105 Q9Y333 P62310 O75554 O15116 P62312 Q9Y4Z0 Q96FC7 O95777 Q96DC7 Q969L4"
1568,4,0.3459,2.075,25.37,0.05855,0.984809,"Q6ZSS7 Q8NEA5 Q9H7V2 Q16553"
1569,4,0.3210,1.926,7.331,0.1116,0.150261,"Q9Y2E8 Q96RE9 P17025 Q8N883"
1570,3,0.3645,1.093,13.09,0.05418,0.985452,"Q13614 Q86WG5 Q9C0I1"
1571,6,0.3391,5.087,71.66,0.05732,0.998474,"P10636 Q9NPD8 Q9UBT6 Q15819 Q17RP2 Q9HD15"
1572,15,0.3039,31.91,192.6,0.1254,0.998155,"O60711 Q14161 Q9NVF7 P05362 O60925 Q15052 Q9H4E5 Q13177 Q9Y2X7 Q14155 Q13153 O14907 Q8IVE3 Q16566 O75914"
1573,3,0.4016,1.205,17.06,0.04966,0.985452,"Q9Y5B0 P15036 Q6P1L8"
1574,4,0.3413,2.048,39.00,0.04175,0.992931,"Q9Y2P8 Q9NZN5 Q8TF65 O14908"
1575,5,0.3269,3.269,29.31,0.07679,0.798302,"O60711 Q9H939 Q05209 Q8IVE3 Q9ULM0"
1576,3,0.3806,1.142,12.03,0.05956,0.985452,"A6NEL2 O60879 Q5EBL8"
1577,5,0.3151,3.151,63.59,0.04106,0.996692,"Q6ZN54 O43314 Q96JH8 Q8IZQ1 O14727"
1578,5,0.3421,3.421,30.75,0.07745,0.734565,"P07384 P20810 Q96L46 P04632 A6NHC0"
1579,4,0.3018,1.811,31.64,0.04368,0.903035,"O75506 Q8IUD6 Q5W0U4 Q8N4F7"
1580,4,0.3101,1.860,21.63,0.05908,0.984809,"P00568 Q6Y288 Q8NGT1 P21860"
1581,5,0.3433,3.433,20.44,0.1014,0.952654,"Q9NRG1 Q13285 P00492 Q96G04 P51843"
1582,4,0.3413,2.048,37.21,0.04333,0.992931,"O43318 Q15750 Q12765 Q8TCJ0"
1583,4,0.3188,1.913,24.76,0.05516,0.969699,"Q5T5S1 O95954 Q9H334 P49715"
1584,6,0.3094,4.640,69.79,0.05369,0.997463,"Q93086 Q9BZG8 Q9BQC3 P13639 Q5TFG8 Q8WTX7"
1585,6,0.3159,4.739,56.91,0.06434,0.984681,"Q9HAH1 Q8NDW4 Q9HCM9 Q96HQ0 Q8NA42 O75096"
1586,4,0.3162,1.897,26.90,0.05156,0.992931,"Q6MZM0 Q5JW98 Q6K0P9 Q9H255"
1587,5,0.3303,3.303,43.74,0.05790,0.996692,"Q8WYA1 Q8WXB1 Q8IZ13 Q8WZ74 A8MW99"
1588,4,0.3435,2.061,23.43,0.06154,0.843839,"P17707 Q6S5L8 Q9NTU4 Q96A98"
1589,5,0.3208,3.208,48.89,0.05166,0.996855,"Q8TE23 Q7KYR7 B0FP48 E5RIL1 P23945"
1590,4,0.3217,1.930,31.91,0.04613,0.992931,"Q9UBU3 O15228 O14832 O00548"
1591,4,0.3418,2.051,4.971,0.1365,0.764757,"Q9Y5P3 P22914 A6NMB9 Q8TE69"
1592,7,0.3674,7.714,82.66,0.07391,0.996355,"Q8N3C0 Q8N9N2 Q9H1I8 Q13253 Q15650 Q96Q83 Q9BXR0"
1593,4,0.3419,2.051,28.75,0.05287,0.984809,"Q13614 O95248 P17936 Q5T8I9"
