"Bait GeneID"	"Bait Symbol"	"Prey GeneID"	"Prey Symbol"
"55505"	"NOP10"	"55164"	"SHQ1"
"55505"	"NOP10"	"11103"	"KRR1"
"11103"	"KRR1"	"55505"	"NOP10"
"55505"	"NOP10"	"6625"	"SNRNP70"
"6625"	"SNRNP70"	"55505"	"NOP10"
"55505"	"NOP10"	"49860"	"CRNN"
"4946"	"OAZ1"	"7532"	"YWHAG"
"4946"	"OAZ1"	"59"	"ACTA2"
"4946"	"OAZ1"	"3934"	"LCN2"
"5441"	"POLR2L"	"5436"	"POLR2G"
"5436"	"POLR2G"	"5441"	"POLR2L"
"5441"	"POLR2L"	"171568"	"POLR3H"
"171568"	"POLR3H"	"5441"	"POLR2L"
"5441"	"POLR2L"	"26015"	"RPAP1"
"5441"	"POLR2L"	"64425"	"POLR1E"
"5441"	"POLR2L"	"84172"	"POLR1B"
"5441"	"POLR2L"	"5271"	"SERPINB8"
"5441"	"POLR2L"	"8710"	"SERPINB7"
"5441"	"POLR2L"	"25885"	"POLR1A"
"5441"	"POLR2L"	"11128"	"POLR3A"
"5441"	"POLR2L"	"1828"	"DSG1"
"5441"	"POLR2L"	"79871"	"RPAP2"
"5441"	"POLR2L"	"3034"	"HAL"
"5441"	"POLR2L"	"55718"	"POLR3E"
"55718"	"POLR3E"	"5441"	"POLR2L"
"5441"	"POLR2L"	"55703"	"POLR3B"
"5441"	"POLR2L"	"5430"	"POLR2A"
"5441"	"POLR2L"	"81488"	"GRINL1A"
"81488"	"GRINL1A"	"5441"	"POLR2L"
"5441"	"POLR2L"	"10623"	"POLR3C"
"5441"	"POLR2L"	"5433"	"POLR2D"
"5433"	"POLR2D"	"5441"	"POLR2L"
"5441"	"POLR2L"	"58490"	"RPRD1B"
"58490"	"RPRD1B"	"5441"	"POLR2L"
"5441"	"POLR2L"	"55197"	"RPRD1A"
"5441"	"POLR2L"	"6830"	"SUPT6H"
"5441"	"POLR2L"	"89777"	"SERPINB12"
"5441"	"POLR2L"	"23248"	"RPRD2"
"5441"	"POLR2L"	"5431"	"POLR2B"
"5441"	"POLR2L"	"27297"	"CRCP"
"5441"	"POLR2L"	"91433"	"RCCD1"
"91433"	"RCCD1"	"5441"	"POLR2L"
"5441"	"POLR2L"	"661"	"POLR3D"
"661"	"POLR3D"	"5441"	"POLR2L"
"5441"	"POLR2L"	"54700"	"RRN3"
"54700"	"RRN3"	"5441"	"POLR2L"
"5441"	"POLR2L"	"9400"	"RECQL5"
"5441"	"POLR2L"	"5437"	"POLR2H"
"5441"	"POLR2L"	"383"	"ARG1"
"5441"	"POLR2L"	"11321"	"GPN1"
"11321"	"GPN1"	"5441"	"POLR2L"
"5441"	"POLR2L"	"221830"	"TWISTNB"
"5441"	"POLR2L"	"5439"	"POLR2J"
"5439"	"POLR2J"	"5441"	"POLR2L"
"5441"	"POLR2L"	"7053"	"TGM3"
"5441"	"POLR2L"	"9533"	"POLR1C"
"9533"	"POLR1C"	"5441"	"POLR2L"
"5441"	"POLR2L"	"79983"	"POF1B"
"5441"	"POLR2L"	"5438"	"POLR2I"
"5441"	"POLR2L"	"5434"	"POLR2E"
"5434"	"POLR2E"	"5441"	"POLR2L"
"5441"	"POLR2L"	"10622"	"POLR3G"
"5441"	"POLR2L"	"10621"	"POLR3F"
"5441"	"POLR2L"	"5317"	"PKP1"
"5441"	"POLR2L"	"10849"	"CD3EAP"
"5441"	"POLR2L"	"51200"	"CPA4"
"5441"	"POLR2L"	"121214"	"SDR9C7"
"5441"	"POLR2L"	"5432"	"POLR2C"
"5441"	"POLR2L"	"51184"	"GPN3"
"51184"	"GPN3"	"5441"	"POLR2L"
"5441"	"POLR2L"	"242"	"ALOX12B"
"5441"	"POLR2L"	"84265"	"POLR3GL"
"84265"	"POLR3GL"	"5441"	"POLR2L"
"5441"	"POLR2L"	"145264"	"SERPINA12"
"5441"	"POLR2L"	"1041"	"CDSN"
"5441"	"POLR2L"	"79887"	"PLBD1"
"5441"	"POLR2L"	"5275"	"SERPINB13"
"5441"	"POLR2L"	"5055"	"SERPINB2"
"5441"	"POLR2L"	"342897"	"NCCRP1"
"5441"	"POLR2L"	"54707"	"GPN2"
"54707"	"GPN2"	"5441"	"POLR2L"
"5441"	"POLR2L"	"9150"	"CTDP1"
"5441"	"POLR2L"	"51082"	"POLR1D"
"51082"	"POLR1D"	"5441"	"POLR2L"
"5441"	"POLR2L"	"5435"	"POLR2F"
"5435"	"POLR2F"	"5441"	"POLR2L"
"5441"	"POLR2L"	"51728"	"POLR3K"
"51728"	"POLR3K"	"5441"	"POLR2L"
"5441"	"POLR2L"	"11060"	"WWP2"
"11060"	"WWP2"	"5441"	"POLR2L"
"6227"	"RPS21"	"283458"	"NME2P1"
"6227"	"RPS21"	"3921"	"RPSA"
"3921"	"RPSA"	"6227"	"RPS21"
"6234"	"RPS28"	"6188"	"RPS3"
"6188"	"RPS3"	"6234"	"RPS28"
"6234"	"RPS28"	"79896"	"THNSL1"
"79896"	"THNSL1"	"6234"	"RPS28"
"6234"	"RPS28"	"6160"	"RPL31"
"6160"	"RPL31"	"6234"	"RPS28"
"6234"	"RPS28"	"6143"	"RPL19"
"6143"	"RPL19"	"6234"	"RPS28"
"155370"	"SBDSP1"	"80380"	"PDCD1LG2"
"9403"	"SEP15"	"7276"	"TTR"
"7276"	"TTR"	"9403"	"SEP15"
"9403"	"SEP15"	"8710"	"SERPINB7"
"9403"	"SEP15"	"383"	"ARG1"
"9403"	"SEP15"	"145264"	"SERPINA12"
"145264"	"SERPINA12"	"9403"	"SEP15"
"9403"	"SEP15"	"51200"	"CPA4"
"51200"	"CPA4"	"9403"	"SEP15"
"9403"	"SEP15"	"121214"	"SDR9C7"
"9403"	"SEP15"	"5055"	"SERPINB2"
"5055"	"SERPINB2"	"9403"	"SEP15"
"9403"	"SEP15"	"5271"	"SERPINB8"
"9403"	"SEP15"	"79887"	"PLBD1"
"9403"	"SEP15"	"5265"	"SERPINA1"
"9403"	"SEP15"	"3043"	"HBB"
"6767"	"ST13"	"4753"	"NELL2"
"29796"	"UQCR10"	"7381"	"UQCRB"
"7381"	"UQCRB"	"29796"	"UQCR10"
"29796"	"UQCR10"	"7385"	"UQCRC2"
"7385"	"UQCRC2"	"29796"	"UQCR10"
"29796"	"UQCR10"	"9167"	"COX7A2L"
"29796"	"UQCR10"	"7386"	"UQCRFS1"
"7386"	"UQCRFS1"	"29796"	"UQCR10"
"29796"	"UQCR10"	"1537"	"CYC1"
"1537"	"CYC1"	"29796"	"UQCR10"
"29796"	"UQCR10"	"7384"	"UQCRC1"
"29796"	"UQCR10"	"80142"	"PTGES2"
"80142"	"PTGES2"	"29796"	"UQCR10"
"29796"	"UQCR10"	"27089"	"UQCRQ"
"27089"	"UQCRQ"	"29796"	"UQCR10"
"29796"	"UQCR10"	"23456"	"ABCB10"
"29796"	"UQCR10"	"4519"	"CYTB"
"29796"	"UQCR10"	"7388"	"UQCRH"
"7388"	"UQCRH"	"29796"	"UQCR10"
"29796"	"UQCR10"	"1340"	"COX6B1"
"29796"	"UQCR10"	"7105"	"TSPAN6"
"7105"	"TSPAN6"	"29796"	"UQCR10"
"84833"	"USMG5"	"5824"	"PEX19"
"5824"	"PEX19"	"84833"	"USMG5"
"404550"	"C16orf74"	"5533"	"PPP3CC"
"404550"	"C16orf74"	"10444"	"ZER1"
"404550"	"C16orf74"	"27252"	"KLHL20"
"404550"	"C16orf74"	"84890"	"ADO"
"10063"	"COX17"	"54902"	"TTC19"
"10063"	"COX17"	"6821"	"SUOX"
"1350"	"COX7C"	"1345"	"COX6C"
"1350"	"COX7C"	"7385"	"UQCRC2"
"1350"	"COX7C"	"9167"	"COX7A2L"
"1350"	"COX7C"	"1327"	"COX4I1"
"1350"	"COX7C"	"399687"	"MYO18A"
"1350"	"COX7C"	"7009"	"TMBIM6"
"1350"	"COX7C"	"1329"	"COX5B"
"1350"	"COX7C"	"1340"	"COX6B1"
"1350"	"COX7C"	"4513"	"COX2"
"1350"	"COX7C"	"7381"	"UQCRB"
"1350"	"COX7C"	"4512"	"COX1"
"245909"	"DEFB106A"	"1474"	"CST6"
"245909"	"DEFB106A"	"8710"	"SERPINB7"
"245909"	"DEFB106A"	"7051"	"TGM1"
"245909"	"DEFB106A"	"78991"	"PCYOX1L"
"245909"	"DEFB106A"	"1515"	"CTSL2"
"245909"	"DEFB106A"	"55831"	"TMEM111"
"245909"	"DEFB106A"	"84659"	"RNASE7"
"245909"	"DEFB106A"	"79983"	"POF1B"
"245909"	"DEFB106A"	"23670"	"TMEM2"
"245909"	"DEFB106A"	"242"	"ALOX12B"
"245909"	"DEFB106A"	"1041"	"CDSN"
"245909"	"DEFB106A"	"27178"	"IL1F7"
"245909"	"DEFB106A"	"56851"	"C15orf24"
"245909"	"DEFB106A"	"51234"	"TMEM85"
"245909"	"DEFB106A"	"23491"	"CES3"
"245909"	"DEFB106A"	"10328"	"COX4NB"
"245936"	"DEFB123"	"5203"	"PFDN4"
"245936"	"DEFB123"	"5202"	"PFDN2"
"245936"	"DEFB123"	"9254"	"CACNA2D2"
"245936"	"DEFB123"	"781"	"CACNA2D1"
"245936"	"DEFB123"	"5201"	"PFDN1"
"245936"	"DEFB123"	"6653"	"SORL1"
"245936"	"DEFB123"	"7411"	"VBP1"
"245936"	"DEFB123"	"5204"	"PFDN5"
"245936"	"DEFB123"	"1292"	"COL6A2"
"245936"	"DEFB123"	"10471"	"PFDN6"
"245936"	"DEFB123"	"91147"	"TMEM67"
"245936"	"DEFB123"	"3949"	"LDLR"
"245936"	"DEFB123"	"53353"	"LRP1B"
"245936"	"DEFB123"	"1486"	"CTBS"
"245936"	"DEFB123"	"4038"	"LRP4"
"54065"	"FAM165B"	"203547"	"VMA21"
"54065"	"FAM165B"	"506"	"ATP5B"
"54065"	"FAM165B"	"80727"	"TTYH3"
"2790"	"GNG10"	"2784"	"GNB3"
"2790"	"GNG10"	"2782"	"GNB1"
"2790"	"GNG10"	"2783"	"GNB2"
"2790"	"GNG10"	"59345"	"GNB4"
"2790"	"GNG10"	"2778"	"GNAS"
"2778"	"GNAS"	"2790"	"GNG10"
"2790"	"GNG10"	"2773"	"GNAI3"
"2773"	"GNAI3"	"2790"	"GNG10"
"2790"	"GNG10"	"2775"	"GNAO1"
"2790"	"GNG10"	"2770"	"GNAI1"
"2770"	"GNAI1"	"2790"	"GNG10"
"2790"	"GNG10"	"2781"	"GNAZ"
"2790"	"GNG10"	"2767"	"GNA11"
"2790"	"GNG10"	"2776"	"GNAQ"
"2790"	"GNG10"	"10672"	"GNA13"
"10672"	"GNA13"	"2790"	"GNG10"
"2790"	"GNG10"	"5082"	"PDCL"
"2787"	"GNG5"	"2778"	"GNAS"
"2778"	"GNAS"	"2787"	"GNG5"
"2787"	"GNG5"	"2773"	"GNAI3"
"2773"	"GNAI3"	"2787"	"GNG5"
"2787"	"GNG5"	"2770"	"GNAI1"
"2770"	"GNAI1"	"2787"	"GNG5"
"2787"	"GNG5"	"2776"	"GNAQ"
"2787"	"GNG5"	"10672"	"GNA13"
"10672"	"GNA13"	"2787"	"GNG5"
"2787"	"GNG5"	"138199"	"C9orf41"
"2787"	"GNG5"	"5082"	"PDCL"
"2787"	"GNG5"	"2782"	"GNB1"
"2782"	"GNB1"	"2787"	"GNG5"
"2787"	"GNG5"	"59345"	"GNB4"
"2787"	"GNG5"	"2783"	"GNB2"
"2783"	"GNB2"	"2787"	"GNG5"
"2787"	"GNG5"	"10681"	"GNB5"
"55891"	"LENEP"	"55131"	"RBM28"
"55891"	"LENEP"	"9555"	"H2AFY"
"55891"	"LENEP"	"3007"	"HIST1H1D"
"55891"	"LENEP"	"3006"	"HIST1H1C"
"55891"	"LENEP"	"3024"	"HIST1H1A"
"55891"	"LENEP"	"201161"	"CENPV"
"55891"	"LENEP"	"64802"	"NMNAT1"
"55891"	"LENEP"	"168850"	"ZNF800"
"55891"	"LENEP"	"135295"	"SRSF12"
"9553"	"MRPL33"	"4904"	"YBX1"
"4904"	"YBX1"	"9553"	"MRPL33"
"9553"	"MRPL33"	"6182"	"MRPL12"
"6182"	"MRPL12"	"9553"	"MRPL33"
"9553"	"MRPL33"	"84311"	"MRPL45"
"9553"	"MRPL33"	"65005"	"MRPL9"
"9553"	"MRPL33"	"54148"	"MRPL39"
"9553"	"MRPL33"	"124995"	"MRPL10"
"124995"	"MRPL10"	"9553"	"MRPL33"
"9553"	"MRPL33"	"79590"	"MRPL24"
"9553"	"MRPL33"	"54534"	"MRPL50"
"54534"	"MRPL50"	"9553"	"MRPL33"
"9553"	"MRPL33"	"29093"	"MRPL22"
"9553"	"MRPL33"	"51264"	"MRPL27"
"9553"	"MRPL33"	"57129"	"MRPL47"
"57129"	"MRPL47"	"9553"	"MRPL33"
"9553"	"MRPL33"	"3396"	"ICT1"
"9553"	"MRPL33"	"51069"	"MRPL2"
"51069"	"MRPL2"	"9553"	"MRPL33"
"9553"	"MRPL33"	"28998"	"MRPL13"
"28998"	"MRPL13"	"9553"	"MRPL33"
"9553"	"MRPL33"	"51073"	"MRPL4"
"51073"	"MRPL4"	"9553"	"MRPL33"
"9553"	"MRPL33"	"51318"	"MRPL35"
"9553"	"MRPL33"	"51263"	"MRPL30"
"51263"	"MRPL30"	"9553"	"MRPL33"
"9553"	"MRPL33"	"55168"	"MRPS18A"
"9553"	"MRPL33"	"28977"	"MRPL42"
"28977"	"MRPL42"	"9553"	"MRPL33"
"9553"	"MRPL33"	"55052"	"MRPL20"
"9553"	"MRPL33"	"29074"	"MRPL18"
"29074"	"MRPL18"	"9553"	"MRPL33"
"9553"	"MRPL33"	"10884"	"MRPS30"
"10884"	"MRPS30"	"9553"	"MRPL33"
"9553"	"MRPL33"	"6150"	"MRPL23"
"6150"	"MRPL23"	"9553"	"MRPL33"
"9553"	"MRPL33"	"51258"	"MRPL51"
"25847"	"ANAPC13"	"8881"	"CDC16"
"25847"	"ANAPC13"	"119504"	"ANAPC16"
"119504"	"ANAPC16"	"25847"	"ANAPC13"
"25847"	"ANAPC13"	"29945"	"ANAPC4"
"25847"	"ANAPC13"	"64682"	"ANAPC1"
"25847"	"ANAPC13"	"8697"	"CDC23"
"25847"	"ANAPC13"	"51343"	"FZR1"
"25847"	"ANAPC13"	"29882"	"ANAPC2"
"25847"	"ANAPC13"	"246184"	"CDC26"
"25847"	"ANAPC13"	"26271"	"FBXO5"
"25847"	"ANAPC13"	"10393"	"ANAPC10"
"25847"	"ANAPC13"	"51433"	"ANAPC5"
"25847"	"ANAPC13"	"996"	"CDC27"
"25847"	"ANAPC13"	"51434"	"ANAPC7"
"8992"	"ATP6V0E1"	"203547"	"VMA21"
"8992"	"ATP6V0E1"	"23545"	"ATP6V0A2"
"8992"	"ATP6V0E1"	"535"	"ATP6V0A1"
"8992"	"ATP6V0E1"	"10159"	"ATP6AP2"
"8992"	"ATP6V0E1"	"7905"	"REEP5"
"8992"	"ATP6V0E1"	"54872"	"PIGG"
"8992"	"ATP6V0E1"	"6542"	"SLC7A2"
"8992"	"ATP6V0E1"	"537"	"ATP6AP1"
"8992"	"ATP6V0E1"	"147007"	"TMEM199"
"8992"	"ATP6V0E1"	"5792"	"PTPRF"
"8992"	"ATP6V0E1"	"84317"	"CCDC115"
"2785"	"GNG3"	"2781"	"GNAZ"
"2785"	"GNG3"	"2767"	"GNA11"
"2785"	"GNG3"	"2776"	"GNAQ"
"2785"	"GNG3"	"10672"	"GNA13"
"2785"	"GNG3"	"2782"	"GNB1"
"2785"	"GNG3"	"59345"	"GNB4"
"2785"	"GNG3"	"2318"	"FLNC"
"2785"	"GNG3"	"2771"	"GNAI2"
"2785"	"GNG3"	"2775"	"GNAO1"
"2785"	"GNG3"	"2780"	"GNAT2"
"2785"	"GNG3"	"2778"	"GNAS"
"2785"	"GNG3"	"2770"	"GNAI1"
"2785"	"GNG3"	"5082"	"PDCL"
"2786"	"GNG4"	"59345"	"GNB4"
"2786"	"GNG4"	"2778"	"GNAS"
"2778"	"GNAS"	"2786"	"GNG4"
"2786"	"GNG4"	"2771"	"GNAI2"
"2771"	"GNAI2"	"2786"	"GNG4"
"2786"	"GNG4"	"2773"	"GNAI3"
"2773"	"GNAI3"	"2786"	"GNG4"
"2786"	"GNG4"	"2770"	"GNAI1"
"2770"	"GNAI1"	"2786"	"GNG4"
"2786"	"GNG4"	"2776"	"GNAQ"
"2786"	"GNG4"	"10672"	"GNA13"
"10672"	"GNA13"	"2786"	"GNG4"
"2786"	"GNG4"	"5082"	"PDCL"
"2786"	"GNG4"	"158747"	"MOSPD2"
"2786"	"GNG4"	"79734"	"KCTD17"
"8970"	"HIST1H2BJ"	"2266"	"FGG"
"8970"	"HIST1H2BJ"	"2244"	"FGB"
"2244"	"FGB"	"8970"	"HIST1H2BJ"
"8970"	"HIST1H2BJ"	"2243"	"FGA"
"8970"	"HIST1H2BJ"	"84196"	"USP48"
"8970"	"HIST1H2BJ"	"3043"	"HBB"
"3043"	"HBB"	"8970"	"HIST1H2BJ"
"8970"	"HIST1H2BJ"	"4193"	"MDM2"
"51124"	"IER3IP1"	"54832"	"VPS13C"
"11157"	"LSM6"	"57819"	"LSM2"
"11157"	"LSM6"	"25804"	"LSM4"
"25804"	"LSM4"	"11157"	"LSM6"
"11157"	"LSM6"	"51691"	"NAA38"
"11157"	"LSM6"	"9129"	"PRPF3"
"9129"	"PRPF3"	"11157"	"LSM6"
"11157"	"LSM6"	"10419"	"PRMT5"
"11157"	"LSM6"	"64852"	"TUT1"
"11157"	"LSM6"	"9128"	"PRPF4"
"9128"	"PRPF4"	"11157"	"LSM6"
"11157"	"LSM6"	"83732"	"RIOK1"
"11157"	"LSM6"	"9733"	"SART3"
"9733"	"SART3"	"11157"	"LSM6"
"11157"	"LSM6"	"26121"	"PRPF31"
"26121"	"PRPF31"	"11157"	"LSM6"
"11157"	"LSM6"	"56257"	"MEPCE"
"11157"	"LSM6"	"219988"	"PATL1"
"219988"	"PATL1"	"11157"	"LSM6"
"11157"	"LSM6"	"79084"	"WDR77"
"11157"	"LSM6"	"9465"	"AKAP7"
"11157"	"LSM6"	"11193"	"WBP4"
"11193"	"WBP4"	"11157"	"LSM6"
"11157"	"LSM6"	"23658"	"LSM5"
"23658"	"LSM5"	"11157"	"LSM6"
"11157"	"LSM6"	"6633"	"SNRPD2"
"11157"	"LSM6"	"1207"	"CLNS1A"
"11157"	"LSM6"	"55352"	"C17orf79"
"11157"	"LSM6"	"27257"	"LSM1"
"27257"	"LSM1"	"11157"	"LSM6"
"11157"	"LSM6"	"51690"	"LSM7"
"51690"	"LSM7"	"11157"	"LSM6"
"11157"	"LSM6"	"6635"	"SNRPE"
"6635"	"SNRPE"	"11157"	"LSM6"
"11157"	"LSM6"	"84967"	"LSM10"
"11157"	"LSM6"	"6632"	"SNRPD1"
"11157"	"LSM6"	"27258"	"LSM3"
"27258"	"LSM3"	"11157"	"LSM6"
"11157"	"LSM6"	"8487"	"SIP1"
"11157"	"LSM6"	"118472"	"ZNF511"
"55090"	"MED9"	"9482"	"STX8"
"440145"	"MZT1"	"10844"	"TUBGCP2"
"440145"	"MZT1"	"5116"	"PCNT"
"440145"	"MZT1"	"114791"	"TUBGCP5"
"114791"	"TUBGCP5"	"440145"	"MZT1"
"440145"	"MZT1"	"27229"	"TUBGCP4"
"440145"	"MZT1"	"7283"	"TUBG1"
"440145"	"MZT1"	"10426"	"TUBGCP3"
"10426"	"TUBGCP3"	"440145"	"MZT1"
"440145"	"MZT1"	"85378"	"TUBGCP6"
"440145"	"MZT1"	"653784"	"MZT2A"
"440145"	"MZT1"	"80097"	"MZT2B"
"440145"	"MZT1"	"29922"	"NME7"
"4900"	"NRGN"	"55223"	"TRIM62"
"4900"	"NRGN"	"84455"	"EFCAB7"
"26471"	"NUPR1"	"6407"	"SEMG2"
"26471"	"NUPR1"	"6406"	"SEMG1"
"389336"	"C5orf46"	"7009"	"TMBIM6"
"11142"	"PKIG"	"7298"	"TYMS"
"11142"	"PKIG"	"5568"	"PRKACG"
"11142"	"PKIG"	"5567"	"PRKACB"
"140823"	"ROMO1"	"51752"	"ERAP1"
"10879"	"SMR3B"	"10491"	"CRTAP"
"10879"	"SMR3B"	"590"	"BCHE"
"6637"	"SNRPG"	"6631"	"SNRPC"
"6631"	"SNRPC"	"6637"	"SNRPG"
"6637"	"SNRPG"	"6626"	"SNRPA"
"6637"	"SNRPG"	"6629"	"SNRPB2"
"6629"	"SNRPB2"	"6637"	"SNRPG"
"6637"	"SNRPG"	"10081"	"PDCD7"
"6637"	"SNRPG"	"9129"	"PRPF3"
"9129"	"PRPF3"	"6637"	"SNRPG"
"6637"	"SNRPG"	"23451"	"SF3B1"
"6637"	"SNRPG"	"114034"	"TOE1"
"6637"	"SNRPG"	"24148"	"PRPF6"
"6637"	"SNRPG"	"11218"	"DDX20"
"11218"	"DDX20"	"6637"	"SNRPG"
"6637"	"SNRPG"	"23020"	"SNRNP200"
"6637"	"SNRPG"	"10594"	"PRPF8"
"6637"	"SNRPG"	"24144"	"TFIP11"
"6637"	"SNRPG"	"64852"	"TUT1"
"6637"	"SNRPG"	"10992"	"SF3B2"
"6637"	"SNRPG"	"143884"	"CWF19L2"
"6637"	"SNRPG"	"27336"	"HTATSF1"
"6637"	"SNRPG"	"11066"	"SNRNP35"
"11066"	"SNRNP35"	"6637"	"SNRPG"
"6637"	"SNRPG"	"55783"	"FTSJD1"
"6637"	"SNRPG"	"60625"	"DHX35"
"6637"	"SNRPG"	"50628"	"GEMIN4"
"50628"	"GEMIN4"	"6637"	"SNRPG"
"6637"	"SNRPG"	"9343"	"EFTUD2"
"9343"	"EFTUD2"	"6637"	"SNRPG"
"6637"	"SNRPG"	"94104"	"GCFC1"
"6637"	"SNRPG"	"22950"	"SLC4A1AP"
"6637"	"SNRPG"	"51340"	"CRNKL1"
"6637"	"SNRPG"	"9733"	"SART3"
"9733"	"SART3"	"6637"	"SNRPG"
"6637"	"SNRPG"	"9416"	"DDX23"
"9416"	"DDX23"	"6637"	"SNRPG"
"6637"	"SNRPG"	"26121"	"PRPF31"
"26121"	"PRPF31"	"6637"	"SNRPG"
"6637"	"SNRPG"	"10291"	"SF3A1"
"6637"	"SNRPG"	"56949"	"XAB2"
"6637"	"SNRPG"	"84292"	"WDR83"
"6637"	"SNRPG"	"79833"	"GEMIN6"
"79833"	"GEMIN6"	"6637"	"SNRPG"
"6637"	"SNRPG"	"56257"	"MEPCE"
"6637"	"SNRPG"	"55280"	"CWF19L1"
"6637"	"SNRPG"	"9092"	"SART1"
"9092"	"SART1"	"6637"	"SNRPG"
"6637"	"SNRPG"	"22938"	"SNW1"
"6637"	"SNRPG"	"154007"	"SNRNP48"
"6637"	"SNRPG"	"9465"	"AKAP7"
"6637"	"SNRPG"	"55599"	"RNPC3"
"6637"	"SNRPG"	"10946"	"SF3A3"
"6637"	"SNRPG"	"55094"	"GPATCH1"
"6637"	"SNRPG"	"6633"	"SNRPD2"
"6637"	"SNRPG"	"1207"	"CLNS1A"
"6637"	"SNRPG"	"151903"	"CCDC12"
"6637"	"SNRPG"	"8220"	"DGCR14"
"6637"	"SNRPG"	"10450"	"PPIE"
"6637"	"SNRPG"	"51362"	"CDC40"
"6637"	"SNRPG"	"9716"	"AQR"
"6637"	"SNRPG"	"6635"	"SNRPE"
"6635"	"SNRPE"	"6637"	"SNRPG"
"6637"	"SNRPG"	"11017"	"SNRNP27"
"11017"	"SNRNP27"	"6637"	"SNRPG"
"6637"	"SNRPG"	"6627"	"SNRPA1"
"6627"	"SNRPA1"	"6637"	"SNRPG"
"6637"	"SNRPG"	"25929"	"GEMIN5"
"6637"	"SNRPG"	"25949"	"SYF2"
"25949"	"SYF2"	"6637"	"SNRPG"
"6637"	"SNRPG"	"6625"	"SNRNP70"
"6625"	"SNRNP70"	"6637"	"SNRPG"
"6637"	"SNRPG"	"10907"	"TXNL4A"
"10907"	"TXNL4A"	"6637"	"SNRPG"
"6637"	"SNRPG"	"8233"	"ZRSR2"
"8233"	"ZRSR2"	"6637"	"SNRPG"
"6637"	"SNRPG"	"51639"	"SF3B14"
"6637"	"SNRPG"	"79706"	"PRKRIP1"
"6637"	"SNRPG"	"6607"	"SMN2"
"6637"	"SNRPG"	"134353"	"LSM11"
"6637"	"SNRPG"	"84967"	"LSM10"
"6637"	"SNRPG"	"10421"	"CD2BP2"
"10421"	"CD2BP2"	"6637"	"SNRPG"
"6637"	"SNRPG"	"6636"	"SNRPF"
"6636"	"SNRPF"	"6637"	"SNRPG"
"6637"	"SNRPG"	"10262"	"SF3B4"
"6637"	"SNRPG"	"253635"	"CCDC75"
"6637"	"SNRPG"	"6632"	"SNRPD1"
"6637"	"SNRPG"	"6638"	"SNRPN"
"6638"	"SNRPN"	"6637"	"SNRPG"
"6637"	"SNRPG"	"6628"	"SNRPB"
"6628"	"SNRPB"	"6637"	"SNRPG"
"6637"	"SNRPG"	"27258"	"LSM3"
"27258"	"LSM3"	"6637"	"SNRPG"
"6637"	"SNRPG"	"8487"	"SIP1"
"8487"	"SIP1"	"6637"	"SNRPG"
"6637"	"SNRPG"	"10078"	"TSSC4"
"10078"	"TSSC4"	"6637"	"SNRPG"
"6637"	"SNRPG"	"96764"	"TGS1"
"6637"	"SNRPG"	"6634"	"SNRPD3"
"6634"	"SNRPD3"	"6637"	"SNRPG"
"6637"	"SNRPG"	"55954"	"ZMAT5"
"55954"	"ZMAT5"	"6637"	"SNRPG"
"6637"	"SNRPG"	"338657"	"CCDC84"
"51499"	"TRIAP1"	"27166"	"PRELID1"
"27166"	"PRELID1"	"51499"	"TRIAP1"
"51499"	"TRIAP1"	"51012"	"SLMO2"
"51499"	"TRIAP1"	"55588"	"MED29"
"51499"	"TRIAP1"	"10650"	"SLMO1"
"10650"	"SLMO1"	"51499"	"TRIAP1"
"51499"	"TRIAP1"	"3512"	"IGJ"
"9321"	"TRIP11"	"7529"	"YWHAB"
"7529"	"YWHAB"	"9321"	"TRIP11"
"9321"	"TRIP11"	"7532"	"YWHAG"
"7532"	"YWHAG"	"9321"	"TRIP11"
"9321"	"TRIP11"	"7533"	"YWHAH"
"7533"	"YWHAH"	"9321"	"TRIP11"
"1831"	"TSC22D3"	"9819"	"TSC22D2"
"1831"	"TSC22D3"	"8848"	"TSC22D1"
"1831"	"TSC22D3"	"81628"	"TSC22D4"
"81628"	"TSC22D4"	"1831"	"TSC22D3"
"1831"	"TSC22D3"	"55165"	"CEP55"
"1831"	"TSC22D3"	"29959"	"NRBP1"
"29959"	"NRBP1"	"1831"	"TSC22D3"
"27089"	"UQCRQ"	"7381"	"UQCRB"
"7381"	"UQCRB"	"27089"	"UQCRQ"
"27089"	"UQCRQ"	"7385"	"UQCRC2"
"7385"	"UQCRC2"	"27089"	"UQCRQ"
"27089"	"UQCRQ"	"9167"	"COX7A2L"
"27089"	"UQCRQ"	"7384"	"UQCRC1"
"27089"	"UQCRQ"	"1327"	"COX4I1"
"1327"	"COX4I1"	"27089"	"UQCRQ"
"27089"	"UQCRQ"	"84790"	"TUBA1C"
"84790"	"TUBA1C"	"27089"	"UQCRQ"
"27089"	"UQCRQ"	"7386"	"UQCRFS1"
"7386"	"UQCRFS1"	"27089"	"UQCRQ"
"27089"	"UQCRQ"	"1537"	"CYC1"
"27089"	"UQCRQ"	"80142"	"PTGES2"
"80142"	"PTGES2"	"27089"	"UQCRQ"
"27089"	"UQCRQ"	"140683"	"C20orf70"
"27089"	"UQCRQ"	"4519"	"CYTB"
"27089"	"UQCRQ"	"1340"	"COX6B1"
"27089"	"UQCRQ"	"3494"	"IGHA2"
"27089"	"UQCRQ"	"1469"	"CST1"
"27089"	"UQCRQ"	"1472"	"CST4"
